load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
11.0,11496.0,53.64,929.5,2.0,2.0,11496.0,0.0,0.0,4.910673267,0.0
12.0,11996.0,73.59,930.0,2.0,2.0,11996.0,19.949997,0.5,5.4556475440000005,0.19564265
13.0,12496.0,80.3,930.5,2.0,2.0,12496.0,26.660004,1.0,6.000564362,0.26144528
14.0,12996.0,87.61,931.0,2.0,2.0,12996.0,33.97,1.5,6.544986593,0.3331319
15.0,13496.0,94.24,931.5,2.0,2.0,13496.0,40.6,2.0,7.090130059000001,0.39814997
16.0,13996.0,101.26,932.0,2.0,2.0,13996.0,47.620003,2.5,7.638767097000001,0.46699268
17.0,14496.0,108.3,932.5,2.0,2.0,14496.0,54.660004,3.0,8.183432962000001,0.53603154
18.0,14996.0,116.39,933.0,2.0,2.0,14996.0,62.75,3.5,8.727847598,0.61536723
19.0,15496.0,122.54,933.5,2.0,2.0,15496.0,68.9,4.0,9.273199847,0.6756782
20.0,15996.0,126.02,934.0,2.0,2.0,15996.0,72.38,4.5,9.821623715000001,0.7098053
21.0,16496.0,132.76,934.5,2.0,2.0,16496.0,79.119995,5.0,10.366375709000001,0.7759021
22.0,16996.0,136.47,935.0,2.0,2.0,16996.0,82.83,5.5,10.911355330000001,0.81228477
23.0,17496.0,143.67,935.5,2.0,2.0,17496.0,90.03,6.0,11.456364717000001,0.88289267
24.0,17996.0,151.11,936.0,2.0,2.0,17996.0,97.47,6.5,12.001293508000002,0.9558541
25.0,18496.0,158.82,936.5,2.0,2.0,18496.0,105.18001,7.0,12.549545274000002,1.0314634
26.0,18996.0,160.6,937.0,2.0,2.0,18996.0,106.96001,7.5,13.094426785000001,1.0489192
27.0,19496.0,167.89,937.5,2.0,2.0,19496.0,114.25,8.0,13.639222813000002,1.1204097
28.0,19996.0,174.52,938.0,2.0,2.0,19996.0,120.880005,8.5,14.18367575,1.1854279
29.0,20496.0,178.44,938.5,2.0,2.0,20496.0,124.8,9.0,14.733647529,1.2238698
30.0,20996.0,186.76,939.0,2.0,2.0,20996.0,133.12,9.5,15.277444690000001,1.3054612
31.0,21496.0,191.15,939.5,2.0,2.0,21496.0,137.51,10.0,15.822513369000001,1.3485124
32.0,21996.0,199.86,940.0,2.0,2.0,21996.0,146.22,10.5,16.366732696,1.4339283
33.0,22496.0,204.68,940.5,2.0,2.0,22496.0,151.04,11.0,16.91262319,1.4811964
34.0,22996.0,213.27,941.0,2.0,2.0,22996.0,159.63,11.5,17.460568046000002,1.5654356
35.0,23496.0,219.62,941.5,2.0,2.0,23496.0,165.98,12.0,18.005456844,1.6277077
36.0,23996.0,224.68,942.0,2.0,2.0,23996.0,171.04,12.5,18.550347851,1.6773293
37.0,24496.0,231.91,942.5,2.0,2.0,24496.0,178.27,13.0,19.095106323,1.7482316
