load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,-20824.0,-67.33,569.5,2.0,2.0,-20824.0,0.0,0.0,0.0,0.0
3.0,-20324.0,-67.39,570.0,2.0,2.0,-20324.0,-0.05999756,0.5,0.544921105,-0.00058841705
4.0,-19824.0,-62.82,570.5,2.0,2.0,-19824.0,4.510002,1.0,1.08987998,0.044227958
5.0,-19324.0,-62.2,571.0,2.0,2.0,-19324.0,5.130001,1.5,1.634719129,0.05030811
6.0,-18824.0,-62.81,571.5,2.0,2.0,-18824.0,4.5200005,2.0,2.182049776,0.044326007
7.0,-18324.0,-34.55,572.0,2.0,2.0,-18324.0,32.780003,2.5,2.727876261,0.32146198
8.0,-17824.0,-8.64,572.5,2.0,2.0,-17824.0,58.690002,3.0,3.2726374750000002,0.5755523
9.0,-17324.0,13.12,573.0,2.0,2.0,-17324.0,80.450005,3.5,3.8170887770000004,0.78894496
10.0,-16824.0,34.46,573.5,2.0,2.0,-16824.0,101.79,4.0,4.362648259,0.9982189
11.0,-16324.0,61.18,574.0,2.0,2.0,-16324.0,128.51001,4.5,4.907807264000001,1.2602525
12.0,-15824.0,80.57,574.5,2.0,2.0,-15824.0,147.9,5.0,5.455901613,1.4504035
13.0,-15324.0,107.23,575.0,2.0,2.0,-15324.0,174.56,5.5,6.000098408,1.7118487
14.0,-14824.0,131.24,575.5,2.0,2.0,-14824.0,198.57,6.0,6.545625338000001,1.9473064
15.0,-14324.0,150.73,576.0,2.0,2.0,-14324.0,218.06,6.5,7.09067786,2.138438
16.0,-13824.0,175.9,576.5,2.0,2.0,-13824.0,243.23,7.0,7.638640179,2.3852713
17.0,-13324.0,194.78,577.0,2.0,2.0,-13324.0,262.11,7.5,8.183363879,2.570421
18.0,-12824.0,219.12,577.5,2.0,2.0,-12824.0,286.45,8.0,8.728836713,2.8091147
19.0,-12324.0,241.84,578.0,2.0,2.0,-12324.0,309.16998,8.5,9.273544065000001,3.0319219
20.0,-11824.0,266.58,578.5,2.0,2.0,-11824.0,333.90997,9.0,9.821932336000001,3.2745383
21.0,-11324.0,292.77,579.0,2.0,2.0,-11324.0,360.09998,9.5,10.366795159,3.5313745
22.0,-10824.0,316.33,579.5,2.0,2.0,-10824.0,383.65997,10.0,10.911678238,3.762419
23.0,-10324.0,343.02,580.0,2.0,2.0,-10324.0,410.34998,10.5,11.457174227000001,4.0241585
24.0,-9824.0,368.34,580.5,2.0,2.0,-9824.0,435.66998,11.0,12.001367810000001,4.2724633
25.0,-9324.0,392.03,581.0,2.0,2.0,-9324.0,459.36,11.5,12.549728566,4.5047827
26.0,-8824.0,414.06,581.5,2.0,2.0,-8824.0,481.39,12.0,13.094783531000001,4.720823
27.0,-8324.0,432.15,582.0,2.0,2.0,-8324.0,499.47998,12.5,13.639691156000001,4.8982253
28.0,-7824.0,450.33,582.5,2.0,2.0,-7824.0,517.66,13.0,14.183881205,5.07651
29.0,-7324.0,475.41,583.0,2.0,2.0,-7324.0,542.74,13.5,14.732835139,5.322461
30.0,-6824.0,497.79,583.5,2.0,2.0,-6824.0,565.12,14.0,15.277567477000002,5.541934
31.0,-6324.0,525.21,584.0,2.0,2.0,-6324.0,592.54004,14.5,15.822249531,5.8108325
32.0,-5824.0,543.07,584.5,2.0,2.0,-5824.0,610.4,15.0,16.367503894000002,5.985979
33.0,-5324.0,558.79,585.0,2.0,2.0,-5324.0,626.12,15.5,16.912552480000002,6.140139
34.0,-4824.0,584.69,585.5,2.0,2.0,-4824.0,652.02,16.0,17.460688367,6.3941317
35.0,-4324.0,602.91,586.0,2.0,2.0,-4324.0,670.24,16.5,18.005739791,6.5728087
36.0,-3824.0,624.16,586.5,2.0,2.0,-3824.0,691.49,17.0,18.550586120000002,6.7812
37.0,-3324.0,647.97,587.0,2.0,2.0,-3324.0,715.3,17.5,19.095324525000002,7.014696
38.0,-2824.0,654.64,587.5,2.0,2.0,-2824.0,721.97003,18.0,19.643781384,7.080107
39.0,-2324.0,667.1,588.0,2.0,2.0,-2324.0,734.43,18.5,20.188392141,7.2022977
40.0,-1824.0,700.07,588.5,2.0,2.0,-1824.0,767.4,19.0,20.733679446,7.525623
41.0,-1324.0,736.75,589.0,2.0,2.0,-1324.0,804.08,19.5,21.278512307,7.8853307
42.0,-824.0,766.24,589.5,2.0,2.0,-824.0,833.57,20.0,21.823472037000002,8.174529
43.0,-324.0,801.3,590.0,2.0,2.0,-324.0,868.63,20.5,22.371525622,8.518351
44.0,176.0,815.27,590.5,2.0,2.0,176.0,882.60004,21.0,22.916384836000002,8.65535
45.0,676.0,846.79,591.0,2.0,2.0,676.0,914.12,21.5,23.461252985,8.964455
46.0,1176.0,884.82,591.5,2.0,2.0,1176.0,952.15,22.0,24.005520974000003,9.337402
47.0,1676.0,920.46,592.0,2.0,2.0,1676.0,987.79004,22.5,24.550615284000003,9.686912
48.0,2176.0,944.8,592.5,2.0,2.0,2176.0,1012.13,23.0,25.099555094000003,9.925605
49.0,2676.0,974.09,593.0,2.0,2.0,2676.0,1041.42,23.5,25.644337291000003,10.212842
50.0,3176.0,995.73,593.5,2.0,2.0,3176.0,1063.0599,24.0,26.188789469000003,10.425057
51.0,3676.0,1018.73,594.0,2.0,2.0,3676.0,1086.0599,24.5,26.734244762000003,10.65061
