load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,17356.0,-7.69,280.0,2.0,2.0,17356.0,0.0,0.0,0.0,0.0
3.0,17856.0,-30.27,280.5,2.0,2.0,17856.0,-22.58,0.5,0.545135166,-0.22143415
4.0,18356.0,-17.09,281.0,2.0,2.0,18356.0,-9.4,1.0,1.090198119,-0.0921825
5.0,18856.0,-3.29,281.5,2.0,2.0,18856.0,4.4,1.5,1.635110214,0.04314926
6.0,19356.0,-10.43,282.0,2.0,2.0,19356.0,-2.7400002,2.0,2.180097676,-0.02687022
7.0,19856.0,-19.09,282.5,2.0,2.0,19856.0,-11.4,2.5,2.7281175980000003,-0.11179581
8.0,20356.0,-6.79,283.0,2.0,2.0,20356.0,0.9000001,3.0,3.273094908,0.008825988
9.0,20856.0,-4.61,283.5,2.0,2.0,20856.0,3.08,3.5,3.817575144,0.030204482
10.0,21356.0,0.02,284.0,2.0,2.0,21356.0,7.71,4.0,4.363017824,0.075609274
11.0,21856.0,5.19,284.5,2.0,2.0,21856.0,12.88,4.5,4.907830118000001,0.12630965
12.0,22356.0,12.94,285.0,2.0,2.0,22356.0,20.63,5.0,5.45600518,0.20231119
13.0,22856.0,15.89,285.5,2.0,2.0,22856.0,23.58,5.5,6.000377358000001,0.23124081
14.0,23356.0,21.68,286.0,2.0,2.0,23356.0,29.37,6.0,6.545703178,0.28802133
15.0,23856.0,25.71,286.5,2.0,2.0,23856.0,33.399998,6.5,7.090583083,0.3275421
16.0,24356.0,39.97,287.0,2.0,2.0,24356.0,47.66,7.0,7.638933926000001,0.46738493
17.0,24856.0,62.2,287.5,2.0,2.0,24856.0,69.89,7.5,8.186172710000001,0.6853868
18.0,25356.0,83.63,288.0,2.0,2.0,25356.0,91.32,8.0,8.728792731,0.8955432
19.0,25856.0,102.02,288.5,2.0,2.0,25856.0,109.71,8.5,9.273732998,1.0758874
20.0,26356.0,118.3,289.0,2.0,2.0,26356.0,125.990005,9.0,9.818817277,1.2355398
21.0,26856.0,133.8,289.5,2.0,2.0,26856.0,141.49,9.5,10.366882993,1.3875428
22.0,27356.0,147.49,290.0,2.0,2.0,27356.0,155.18001,10.0,10.911787978000001,1.521796
23.0,27856.0,161.9,290.5,2.0,2.0,27856.0,169.59,10.5,11.456564530000001,1.6631097
24.0,28356.0,174.17,291.0,2.0,2.0,28356.0,181.86,11.0,12.001052644000001,1.7834373
25.0,28856.0,194.51,291.5,2.0,2.0,28856.0,202.2,11.5,12.549937483,1.9829046
26.0,29356.0,204.55,292.0,2.0,2.0,29356.0,212.24,12.0,13.094913273000001,2.0813634
27.0,29856.0,221.49,292.5,2.0,2.0,29856.0,229.18001,12.5,13.639599113000001,2.247488
28.0,30356.0,233.76,293.0,2.0,2.0,30356.0,241.45,13.0,14.186169963000001,2.3678157
29.0,30856.0,245.97,293.5,2.0,2.0,30856.0,253.66,13.5,14.729846336000001,2.4875548
30.0,31356.0,258.76,294.0,2.0,2.0,31356.0,266.45,14.0,15.277816462,2.612982
31.0,31856.0,272.79,294.5,2.0,2.0,31856.0,280.48,14.5,15.822833564000002,2.7505693
32.0,32356.0,281.14,295.0,2.0,2.0,32356.0,288.83002,15.0,16.367775481000002,2.832455
33.0,-32680.0,291.96,295.5,2.0,2.0,-32680.0,299.65,15.5,16.912719285,2.9385626
34.0,-32180.0,302.41,296.0,2.0,2.0,-32180.0,310.1,16.0,17.460782536,3.0410423
35.0,-31680.0,319.13,296.5,2.0,2.0,-31680.0,326.82,16.5,18.005854797,3.2050095
36.0,-31180.0,330.88,297.0,2.0,2.0,-31180.0,338.57,17.0,18.551108801,3.3202376
37.0,-30680.0,341.49,297.5,2.0,2.0,-30680.0,349.18,17.5,19.095432245,3.424286
38.0,-30180.0,350.89,298.0,2.0,2.0,-30180.0,358.58002,18.0,19.640405294,3.5164688
39.0,-29680.0,363.34,298.5,2.0,2.0,-29680.0,371.03,18.5,20.189965038,3.6385612
40.0,-29180.0,375.51,299.0,2.0,2.0,-29180.0,383.2,19.0,20.733670507000003,3.7579083
41.0,-28680.0,385.56,299.5,2.0,2.0,-28680.0,393.25,19.5,21.279112583,3.856465
42.0,-28180.0,396.36,300.0,2.0,2.0,-28180.0,404.05,20.0,21.823147514000002,3.9623768
