load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,-21252.0,-69.6,438.0,2.0,2.0,-21252.0,0.0,0.0,0.0,0.0
3.0,-20752.0,-63.79,438.5,2.0,2.0,-20752.0,5.8099976,0.5,0.542067442,0.056976616
4.0,-20252.0,-60.5,439.0,2.0,2.0,-20252.0,9.099998,1.0,1.0872687090000002,0.08924049
5.0,-19752.0,-57.88,439.5,2.0,2.0,-19752.0,11.719997,1.5,1.63527993,0.11493391
6.0,-19252.0,-55.19,440.0,2.0,2.0,-19252.0,14.41,2.0,2.1803588680000003,0.14131379
7.0,-18752.0,-52.27,440.5,2.0,2.0,-18752.0,17.329998,2.5,2.7251077980000002,0.16994923
8.0,-18252.0,-51.24,441.0,2.0,2.0,-18252.0,18.359997,3.0,3.269966483,0.18005008
9.0,-17752.0,-48.11,441.5,2.0,2.0,-17752.0,21.489998,3.5,3.815256299,0.21074489
10.0,-17252.0,-45.35,442.0,2.0,2.0,-17252.0,24.25,4.0,4.3669946070000005,0.23781124
11.0,-16752.0,-42.0,442.5,2.0,2.0,-16752.0,27.599998,4.5,4.908294860000001,0.2706635
12.0,-16252.0,-40.89,443.0,2.0,2.0,-16252.0,28.71,5.0,5.45320225,0.2815489
13.0,-15752.0,-39.55,443.5,2.0,2.0,-15752.0,30.05,5.5,5.998121643,0.2946898
14.0,-15252.0,-36.53,444.0,2.0,2.0,-15252.0,33.07,6.0,6.5462765140000005,0.3243059
15.0,-14752.0,-35.86,444.5,2.0,2.0,-14752.0,33.739998,6.5,7.091218224,0.33087632
16.0,-14252.0,-35.76,445.0,2.0,2.0,-14252.0,33.84,7.0,7.6361712200000005,0.33185703
17.0,-13752.0,-33.7,445.5,2.0,2.0,-13752.0,35.899998,7.5,8.180995358,0.3520587
18.0,-13252.0,-32.54,446.0,2.0,2.0,-13252.0,37.059998,8.0,8.72597696,0.3634344
19.0,-12752.0,-30.11,446.5,2.0,2.0,-12752.0,39.489998,8.5,9.274209379,0.38726458
