load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,-14040.0,27.22,969.5,2.0,2.0,-14040.0,0.0,0.0,0.0,0.0
3.0,-13540.0,37.65,970.0,2.0,2.0,-13540.0,10.430002,0.5,0.545099564,0.10228339
4.0,-13040.0,47.5,970.5,2.0,2.0,-13040.0,20.28,1.0,1.089863209,0.19887888
5.0,-12540.0,54.02,971.0,2.0,2.0,-12540.0,26.800001,1.5,1.6353440730000002,0.26281825
6.0,-12040.0,58.83,971.5,2.0,2.0,-12040.0,31.610003,2.0,2.18310459,0.30998823
7.0,-11540.0,65.41,972.0,2.0,2.0,-11540.0,38.190002,2.5,2.732441596,0.37451598
8.0,-11040.0,70.79,972.5,2.0,2.0,-11040.0,43.57,3.0,3.2730022570000004,0.42727575
9.0,-10540.0,74.04,973.0,2.0,2.0,-10540.0,46.82,3.5,3.81771808,0.45914736
10.0,-10040.0,76.53,973.5,2.0,2.0,-10040.0,49.309998,4.0,4.365869455,0.4835659
11.0,-9540.0,80.48,974.0,2.0,2.0,-9540.0,53.260002,4.5,4.910936303000001,0.52230227
12.0,-9040.0,82.24,974.5,2.0,2.0,-9040.0,55.019997,5.0,5.455857142,0.53956187
13.0,-8540.0,87.78,975.0,2.0,2.0,-8540.0,60.559998,5.5,6.000809767000001,0.59389067
14.0,-8040.0,91.66,975.5,2.0,2.0,-8040.0,64.44,6.0,6.545721379000001,0.6319406
15.0,-7540.0,97.36,976.0,2.0,2.0,-7540.0,70.14,6.5,7.091160876,0.68783844
16.0,-7040.0,103.93,976.5,2.0,2.0,-7040.0,76.71,7.0,7.63891945,0.7522681
17.0,-6540.0,104.99,977.0,2.0,2.0,-6540.0,77.77,7.5,8.184006077000001,0.7626631
18.0,-6040.0,112.49,977.5,2.0,2.0,-6040.0,85.27,8.0,8.728145266,0.836213
19.0,-5540.0,117.35,978.0,2.0,2.0,-5540.0,90.13,8.5,9.273548481,0.88387334
20.0,-5040.0,121.84,978.5,2.0,2.0,-5040.0,94.619995,9.0,9.821791945000001,0.9279052
21.0,-4540.0,126.85,979.0,2.0,2.0,-4540.0,99.63,9.5,10.366700707000001,0.9770365
22.0,-4040.0,131.6,979.5,2.0,2.0,-4040.0,104.380005,10.0,10.911541084000001,1.0236181
23.0,-3540.0,136.6,980.0,2.0,2.0,-3540.0,109.380005,10.5,11.456772303000001,1.0726514
24.0,-3040.0,140.55,980.5,2.0,2.0,-3040.0,113.33,11.0,12.001293417000001,1.1113876
25.0,-2540.0,143.73,981.0,2.0,2.0,-2540.0,116.509995,11.5,12.549349083000001,1.1425728
26.0,-2040.0,149.86,981.5,2.0,2.0,-2040.0,122.64,12.0,13.094625345,1.2026875
27.0,-1540.0,155.52,982.0,2.0,2.0,-1540.0,128.3,12.5,13.639452926,1.2581933
28.0,-1040.0,159.63,982.5,2.0,2.0,-1040.0,132.41,13.0,14.184324244,1.2984985
29.0,-540.0,165.43,983.0,2.0,2.0,-540.0,138.20999,13.5,14.736283604,1.355377
30.0,-40.0,171.65,983.5,2.0,2.0,-40.0,144.43,14.0,15.277389953,1.4163743
31.0,460.0,175.8,984.0,2.0,2.0,460.0,148.58,14.5,15.822566026,1.457072
32.0,960.0,162.34,984.5,2.0,2.0,960.0,135.12,15.0,16.366525604,1.3250744
33.0,1460.0,168.87,985.0,2.0,2.0,1460.0,141.65,15.5,16.911780748,1.3891119
34.0,1960.0,175.49,985.5,2.0,2.0,1960.0,148.27,16.0,17.456948331,1.454032
35.0,2460.0,180.31,986.0,2.0,2.0,2460.0,153.09,16.5,18.005322626,1.5013
36.0,2960.0,187.19,986.5,2.0,2.0,2960.0,159.97,17.0,18.550173419,1.5687698
37.0,3460.0,191.58,987.0,2.0,2.0,3460.0,164.36,17.5,19.095135217000003,1.6118209
38.0,3960.0,200.54,987.5,2.0,2.0,3960.0,173.31999,18.0,19.640302952000003,1.6996884
39.0,4460.0,208.73,988.0,2.0,2.0,4460.0,181.51,18.5,20.185483454,1.780005
40.0,4960.0,217.04,988.5,2.0,2.0,4960.0,189.81999,19.0,20.735040902,1.8614981
41.0,5460.0,223.75,989.0,2.0,2.0,5460.0,196.53,19.5,21.278279869000002,1.9273009
42.0,5960.0,230.97,989.5,2.0,2.0,5960.0,203.75,20.0,21.823044411,1.9981048
43.0,6460.0,237.48,990.0,2.0,2.0,6460.0,210.26,20.5,22.367489325,2.0619462
44.0,6960.0,241.61,990.5,2.0,2.0,6960.0,214.39,21.0,22.916059918000002,2.1024477
45.0,7460.0,251.76,991.0,2.0,2.0,7460.0,224.54,21.5,23.461113408000003,2.2019851
46.0,7960.0,259.98,991.5,2.0,2.0,7960.0,232.76001,22.0,24.005927926000002,2.2825959
47.0,8460.0,270.68,992.0,2.0,2.0,8460.0,243.45999,22.5,24.550283183,2.3875268
48.0,8960.0,279.77,992.5,2.0,2.0,8960.0,252.54999,23.0,25.095829286,2.4766693
49.0,9460.0,289.98,993.0,2.0,2.0,9460.0,262.76,23.5,25.644115195,2.5767953
50.0,9960.0,299.41,993.5,2.0,2.0,9960.0,272.19,24.0,26.188913392,2.669272
51.0,10460.0,308.93,994.0,2.0,2.0,10460.0,281.71,24.5,26.733659783,2.7626312
52.0,10960.0,318.43,994.5,2.0,2.0,10960.0,291.21,25.0,27.278855358,2.8557944
53.0,11460.0,328.13,995.0,2.0,2.0,11460.0,300.91,25.5,27.823868668000003,2.950919
54.0,11960.0,336.66,995.5,2.0,2.0,11960.0,309.44,26.0,28.371857611000003,3.0345697
55.0,12460.0,345.2,996.0,2.0,2.0,12460.0,317.98,26.5,28.916965734,3.1183186
56.0,12960.0,352.93,996.5,2.0,2.0,12960.0,325.71,27.0,29.461926203,3.1941237
57.0,13460.0,361.36,997.0,2.0,2.0,13460.0,334.13998,27.5,30.007540271000003,3.2767937
58.0,13960.0,373.5,997.5,2.0,2.0,13960.0,346.28,28.0,30.555035416000003,3.3958466
59.0,14460.0,384.63,998.0,2.0,2.0,14460.0,357.41,28.5,31.100057771000003,3.5049946
60.0,14960.0,390.75,998.5,2.0,2.0,14960.0,363.53,29.0,31.644761082000002,3.5650113
61.0,15460.0,400.56,999.0,2.0,2.0,15460.0,373.34,29.5,32.190840052,3.6612146
