load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
6.0,-14716.0,-0.21,379.0,2.0,2.0,-14716.0,0.0,0.0,2.183098439,0.0
7.0,-14216.0,38.58,379.5,2.0,2.0,-14216.0,38.79,0.5,2.728261249,0.38039997
8.0,-13716.0,83.88,380.0,2.0,2.0,-13716.0,84.09,1.0,3.272375112,0.82464117
9.0,-13216.0,133.97,380.5,2.0,2.0,-13216.0,134.18001,1.5,3.8211526840000003,1.3158562
10.0,-12716.0,167.59,381.0,2.0,2.0,-12716.0,167.8,2.0,4.366525464,1.6455557
11.0,-12216.0,194.78,381.5,2.0,2.0,-12216.0,194.99,2.5,4.911314839,1.9121985
12.0,-11716.0,203.79,382.0,2.0,2.0,-11716.0,204.0,3.0,5.459675206,2.0005565
13.0,-11216.0,207.03,382.5,2.0,2.0,-11216.0,207.24,3.5,6.004275799,2.03233
14.0,-10716.0,211.61,383.0,2.0,2.0,-10716.0,211.82,4.0,6.549260916000001,2.0772445
15.0,-10216.0,217.86,383.5,2.0,2.0,-10216.0,218.07,4.5,7.093665591000001,2.1385362
16.0,-9716.0,221.61,384.0,2.0,2.0,-9716.0,221.82,5.0,7.63911121,2.175311
17.0,-9216.0,224.0,384.5,2.0,2.0,-9216.0,224.21,5.5,8.184196355000001,2.198749
18.0,-8716.0,227.83,385.0,2.0,2.0,-8716.0,228.04001,6.0,8.731506054,2.2363086
19.0,-8216.0,232.22,385.5,2.0,2.0,-8216.0,232.43001,6.5,9.277109175000001,2.2793596
20.0,-7716.0,236.5,386.0,2.0,2.0,-7716.0,236.71,7.0,9.821844073000001,2.3213322
21.0,-7216.0,240.16,386.5,2.0,2.0,-7216.0,240.37001,7.5,10.367133897,2.3572245
22.0,-6716.0,244.73,387.0,2.0,2.0,-6716.0,244.94,8.0,10.912052937,2.4020407
23.0,-6216.0,248.71,387.5,2.0,2.0,-6216.0,248.92001,8.5,11.459719655,2.4410713
24.0,-5716.0,251.8,388.0,2.0,2.0,-5716.0,252.01001,9.0,12.004939218,2.4713738
25.0,-5216.0,255.25,388.5,2.0,2.0,-5216.0,255.46,9.5,12.549863729,2.5052068
26.0,-4716.0,256.81,389.0,2.0,2.0,-4716.0,257.02,10.0,13.094352355000002,2.5205052
27.0,-4216.0,261.21,389.5,2.0,2.0,-4216.0,261.41998,10.5,13.643014389000001,2.5636544
28.0,-3716.0,266.33,390.0,2.0,2.0,-3716.0,266.53998,11.0,14.187941334000001,2.6138644
29.0,-3216.0,272.39,390.5,2.0,2.0,-3216.0,272.6,11.5,14.732721869,2.6732929
30.0,-2716.0,277.76,391.0,2.0,2.0,-2716.0,277.97,12.0,15.277813168000002,2.7259545
31.0,-2216.0,282.4,391.5,2.0,2.0,-2216.0,282.61,12.5,15.822716862000002,2.7714572
32.0,-1716.0,288.46,392.0,2.0,2.0,-1716.0,288.66998,13.0,16.37103481,2.8308856
33.0,-1216.0,294.89,392.5,2.0,2.0,-1216.0,295.1,13.5,16.915943306000003,2.8939426
34.0,-716.0,300.3,393.0,2.0,2.0,-716.0,300.50998,14.0,17.460239655000002,2.9469962
35.0,-216.0,304.42,393.5,2.0,2.0,-216.0,304.63,14.5,18.005823903,2.9873998
36.0,284.0,310.41,394.0,2.0,2.0,284.0,310.62,15.0,18.551006331,3.0461416
37.0,784.0,316.42,394.5,2.0,2.0,784.0,316.63,15.5,19.098681942000002,3.1050797
38.0,1284.0,323.12,395.0,2.0,2.0,1284.0,323.33,16.0,19.643635192,3.170784
39.0,1784.0,328.51,395.5,2.0,2.0,1784.0,328.72,16.5,20.188546099,3.223642
40.0,2284.0,325.05,396.0,2.0,2.0,2284.0,325.25998,17.0,20.733509582,3.1897109
41.0,2784.0,328.76,396.5,2.0,2.0,2784.0,328.97,17.5,21.277735398,3.2260938
42.0,3284.0,337.84,397.0,2.0,2.0,3284.0,338.05,18.0,21.826624881,3.3151379
43.0,3784.0,345.14,397.5,2.0,2.0,3784.0,345.35,18.5,22.370809835000003,3.3867266
44.0,4284.0,352.48,398.0,2.0,2.0,4284.0,352.69,19.0,22.915637287000003,3.4587076
45.0,4784.0,357.48,398.5,2.0,2.0,4784.0,357.69,19.5,23.460764678,3.5077407
46.0,5284.0,338.67,399.0,2.0,2.0,5284.0,338.88,20.0,24.009077615000002,3.3232777
47.0,5784.0,344.11,399.5,2.0,2.0,5784.0,344.31998,20.5,24.554716812000002,3.3766255
48.0,6284.0,349.93,400.0,2.0,2.0,6284.0,350.13998,21.0,25.099500844,3.4337003
49.0,6784.0,353.85,400.5,2.0,2.0,6784.0,354.06,21.5,25.644409255000003,3.4721425
50.0,7284.0,359.95,401.0,2.0,2.0,7284.0,360.16,22.0,26.189312876000002,3.531963
51.0,7784.0,364.64,401.5,2.0,2.0,7784.0,364.85,22.5,26.737564639000002,3.5779564
52.0,8284.0,367.81,402.0,2.0,2.0,8284.0,368.02,23.0,27.282084370000003,3.6090434
53.0,8784.0,373.06,402.5,2.0,2.0,8784.0,373.27,23.5,27.827493403000002,3.6605282
54.0,9284.0,377.55,403.0,2.0,2.0,9284.0,377.75998,24.0,28.372278663000003,3.70456
55.0,9784.0,382.23,403.5,2.0,2.0,9784.0,382.44,24.5,28.917311981,3.7504554
56.0,10284.0,386.13,404.0,2.0,2.0,10284.0,386.34,25.0,29.465063838000003,3.7887013
57.0,10784.0,390.84,404.5,2.0,2.0,10784.0,391.05,25.5,30.010554742000004,3.8348904
58.0,11284.0,395.38,405.0,2.0,2.0,11284.0,395.59,26.0,30.555389174000002,3.8794127
59.0,11784.0,400.82,405.5,2.0,2.0,11784.0,401.03,26.5,31.100232502,3.932761
60.0,12284.0,406.45,406.0,2.0,2.0,12284.0,406.66,27.0,31.648488162000003,3.9879723
61.0,12784.0,410.47,406.5,2.0,2.0,12784.0,410.68,27.5,32.193364898,4.027395
62.0,13284.0,413.62,407.0,2.0,2.0,13284.0,413.83,28.0,32.7381936,4.0582857
63.0,13784.0,416.82,407.5,2.0,2.0,13784.0,417.03,28.5,33.283089774000004,4.0896673
64.0,14284.0,421.24,408.0,2.0,2.0,14284.0,421.44998,29.0,33.831717330000004,4.1330123
65.0,14784.0,422.77,408.5,2.0,2.0,14784.0,422.97998,29.5,34.376538811,4.1480165
66.0,15284.0,429.95,409.0,2.0,2.0,15284.0,430.16,30.0,34.921340144000006,4.2184286
