Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
20.0,11928.0,0.09,0.0,680,0.0008825985
21.0,12428.0,3.26,0.5,680,0.031969679
22.0,12928.0,7.79,1.0,680,0.0763938035
23.0,13428.0,14.15,1.5,680,0.13876409750000002
24.0,13928.0,16.67,2.0,680,0.16347685550000002
25.0,14428.0,22.08,2.5,680,0.21653083199999998
26.0,14928.0,26.13,3.0,680,0.2562477645
27.0,15428.0,31.64,3.5,680,0.310282406
28.0,15928.0,32.73,4.0,680,0.3209716545
29.0,16428.0,37.72,4.5,680,0.369906838
30.0,16928.0,42.86,5.0,680,0.420313019
31.0,17428.0,49.05,5.5,680,0.4810161825
32.0,17928.0,53.97,6.0,680,0.5292649005
33.0,18428.0,54.74,6.5,680,0.536816021
34.0,18928.0,59.68,7.0,680,0.585260872
35.0,19428.0,64.38,7.5,680,0.631352127
36.0,19928.0,68.61,8.0,680,0.6728342565
37.0,20428.0,72.87,8.5,680,0.7146105855
38.0,20928.0,77.05,9.0,680,0.7556023825
39.0,21428.0,82.14,9.5,680,0.805518231
40.0,21928.0,88.72,10.0,680,0.870045988
41.0,22428.0,90.36,10.5,680,0.8861288940000001
42.0,22928.0,90.34,11.0,680,0.8859327610000001
43.0,23428.0,94.35,11.5,680,0.9252574275
44.0,23928.0,99.78,12.0,680,0.978507537
45.0,24428.0,103.95,12.5,680,1.0194012675
46.0,24928.0,109.15,13.0,680,1.0703958475000002
47.0,25428.0,115.26,13.5,680,1.1303144790000001
48.0,25928.0,110.75,14.0,680,1.0860864875
49.0,26428.0,117.23,14.5,680,1.1496335795000001
50.0,26928.0,122.25,15.0,680,1.1988629625
51.0,27428.0,127.43,15.5,680,1.2496614095
52.0,27928.0,132.84,16.0,680,1.302715386
53.0,28428.0,138.93,16.5,680,1.3624378845
54.0,28928.0,143.26,17.0,680,1.4049006789999998
55.0,29428.0,147.76,17.5,680,1.4490306039999998
56.0,29928.0,153.05,18.0,680,1.5009077825000001
57.0,30428.0,157.94,18.5,680,1.548862301
58.0,30928.0,161.74,19.0,680,1.586127571
59.0,31428.0,167.65,19.5,680,1.6440848725000001
60.0,31928.0,170.33,20.0,680,1.6703666945000002
61.0,32428.0,177.03,20.5,680,1.7360712495000001
62.0,-32608.0,182.87,21.0,680,1.7933420855
63.0,-32108.0,188.31,21.5,680,1.8466902615
64.0,-31608.0,193.48,22.0,680,1.897390642
65.0,-31108.0,198.67,22.5,680,1.9482871554999999
66.0,-30608.0,203.5,23.0,680,1.995653275
67.0,-30108.0,210.37,23.5,680,2.0630249605
68.0,-29608.0,212.73,24.0,680,2.0861686544999998
69.0,-29108.0,216.81,24.5,680,2.1261797865
70.0,-28608.0,224.88,25.0,680,2.205319452
71.0,-28108.0,230.09,25.5,680,2.2564120985000002
72.0,-27608.0,236.96,26.0,680,2.323783784
73.0,-27108.0,237.69,26.5,680,2.3309426385
74.0,-26608.0,246.07,27.0,680,2.4131223655
75.0,-26108.0,252.22,27.5,680,2.473433263
76.0,-25608.0,247.45,28.0,680,2.4266555425
77.0,-25108.0,253.34,28.5,680,2.484416711
78.0,-24608.0,263.13,29.0,680,2.5804238145
79.0,-24108.0,268.32,29.5,680,2.631320328
80.0,-23608.0,264.05,30.0,680,2.5894459325000003
81.0,-23108.0,268.48,30.5,680,2.632889392
82.0,-22608.0,275.63,31.0,680,2.7030069395
83.0,-22108.0,281.35,31.5,680,2.7591009775
84.0,-21608.0,281.95,32.0,680,2.7649849675
85.0,-21108.0,288.97,32.5,680,2.8338276505000004
86.0,-20608.0,294.09,33.0,680,2.8840376985
87.0,-20108.0,299.52,33.5,680,2.937287808
88.0,-19608.0,306.5,34.0,680,3.005738225
89.0,-19108.0,313.3,34.5,680,3.072423445
