Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,6996.0,27.68,0.0,800,0.271448072
3.0,7496.0,27.65,0.5,800,0.2711538725
4.0,7996.0,26.76,1.0,800,0.262425954
5.0,8496.0,26.47,1.5,800,0.2595820255
6.0,8996.0,26.18,2.0,800,0.256738097
7.0,9496.0,26.13,2.5,800,0.2562477645
8.0,9996.0,26.16,3.0,800,0.256541964
9.0,10496.0,25.73,3.5,800,0.2523251045
10.0,10996.0,30.59,4.0,800,0.2999854235
11.0,11496.0,53.64,4.5,800,0.526028706
12.0,11996.0,73.59,5.0,800,0.7216713735
13.0,12496.0,80.3,5.5,800,0.7874739949999999
14.0,12996.0,87.61,6.0,800,0.8591606065
15.0,13496.0,94.24,6.5,800,0.9241786959999999
16.0,13996.0,101.26,7.0,800,0.9930213790000001
17.0,14496.0,108.3,7.5,800,1.062060195
18.0,14996.0,116.39,8.0,800,1.1413959935
19.0,15496.0,122.54,8.5,800,1.2017068910000002
20.0,15996.0,126.02,9.0,800,1.235834033
21.0,16496.0,132.76,9.5,800,1.3019308539999999
22.0,16996.0,136.47,10.0,800,1.3383135255
23.0,17496.0,143.67,10.5,800,1.4089214055
24.0,17996.0,151.11,11.0,800,1.4818828815000002
25.0,18496.0,158.82,11.5,800,1.5574921529999999
26.0,18996.0,160.6,12.0,800,1.5749479899999999
27.0,19496.0,167.89,12.5,800,1.6464384685
28.0,19996.0,174.52,13.0,800,1.711456558
29.0,20496.0,178.44,13.5,800,1.749898626
30.0,20996.0,186.76,14.0,800,1.831489954
31.0,21496.0,191.15,14.5,800,1.8745411475
32.0,21996.0,199.86,15.0,800,1.959957069
33.0,22496.0,204.68,15.5,800,2.007225122
34.0,22996.0,213.27,16.0,800,2.0914642455
35.0,23496.0,219.62,16.5,800,2.153736473
36.0,23996.0,224.68,17.0,800,2.203358122
37.0,24496.0,231.91,17.5,800,2.2742602015
38.0,24996.0,242.19,18.0,800,2.3750725635
39.0,25496.0,255.37,18.5,800,2.5043242105
40.0,25996.0,270.49,19.0,800,2.6526007585
41.0,26496.0,285.35,19.5,800,2.7983275775000003
42.0,26996.0,299.61,20.0,800,2.9381704065000003
43.0,27496.0,314.9,20.5,800,3.088114085
44.0,27996.0,330.06,21.0,800,3.236782899
45.0,28496.0,343.22,21.5,800,3.365838413
46.0,28996.0,350.98,22.0,800,3.441938017
47.0,29496.0,365.1,22.5,800,3.5804079150000003
48.0,29996.0,382.34,23.0,800,3.749474561
49.0,30496.0,398.21,23.5,800,3.9051060965
50.0,30996.0,413.09,24.0,800,4.0510290485
51.0,31496.0,427.27,24.5,800,4.1900873455
52.0,31996.0,434.57,25.0,800,4.2616758905
53.0,32496.0,451.34,25.5,800,4.4261334109999995
54.0,-32540.0,470.68,26.0,800,4.615794022
55.0,-32040.0,482.68,26.5,800,4.7334738220000006
56.0,-31540.0,496.09,27.0,800,4.8649809985
57.0,-31040.0,512.8,27.5,800,5.0288501199999995
58.0,-30540.0,519.04,28.0,800,5.090043616
59.0,-30040.0,518.45,28.5,800,5.0842576925000005
60.0,-29540.0,540.68,29.0,800,5.302259522
61.0,-29040.0,548.11,29.5,800,5.3751229315
62.0,-28540.0,569.09,30.0,800,5.5808664485
63.0,-28040.0,578.23,30.5,800,5.6704992295
64.0,-27540.0,587.24,31.0,800,5.758857146
65.0,-27040.0,590.1,31.5,800,5.786904165
66.0,-26540.0,601.47,32.0,800,5.898405775500001
67.0,-26040.0,618.25,32.5,800,6.0629613625
68.0,-25540.0,642.45,33.0,800,6.3002822925
69.0,-25040.0,655.19,33.5,800,6.4252190135000005
70.0,-24540.0,664.34,34.0,800,6.514949861000001
71.0,-24040.0,686.62,34.5,800,6.733442023
72.0,-23540.0,694.86,35.0,800,6.814248819
73.0,-23040.0,706.01,35.5,800,6.9235929665
74.0,-22540.0,717.62,36.0,800,7.0374481730000005
75.0,-22040.0,729.97,36.5,800,7.1585603005000005
76.0,-21540.0,743.31,37.0,800,7.2893810115
77.0,-21040.0,756.48,37.5,800,7.418534592
78.0,-20540.0,769.04,38.0,800,7.541706115999999
79.0,-20040.0,787.99,38.5,800,7.7275421335
80.0,-19540.0,803.02,39.0,800,7.874936083
81.0,-19040.0,806.54,39.5,800,7.909455491
82.0,-18540.0,823.11,40.0,800,8.0719516815
83.0,-18040.0,839.55,40.5,800,8.2331730075
84.0,-17540.0,852.82,41.0,800,8.363307253
85.0,-17040.0,868.57,41.5,800,8.5177619905
86.0,-16540.0,884.14,42.0,800,8.670451531
87.0,-16040.0,900.52,42.5,800,8.831084458
88.0,-15540.0,916.26,43.0,800,8.985441129
89.0,-15040.0,931.57,43.5,800,9.1355809405
