Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
4.0,-30216.0,42.26,0.0,650,0.414429029
5.0,-29716.0,63.48,0.5,650,0.622526142
6.0,-29216.0,109.52,1.0,650,1.074024308
7.0,-28716.0,149.08,1.5,650,1.461975382
8.0,-28216.0,208.32,2.0,650,2.042921328
9.0,-27716.0,260.71,2.5,650,2.5566917215
10.0,-27216.0,301.14,3.0,650,2.953174581
11.0,-26716.0,346.74,3.5,650,3.400357821
12.0,-26216.0,398.35,4.0,650,3.9064790275
13.0,-25716.0,431.56,4.5,650,4.232157874
14.0,-25216.0,467.51,5.0,650,4.5847069415
15.0,-24716.0,515.25,5.5,650,5.0528764125
16.0,-24216.0,545.32,6.0,650,5.3477623780000005
17.0,-23716.0,578.0,6.5,650,5.6682437
18.0,-23216.0,611.74,7.0,650,5.999120071
19.0,-22716.0,651.33,7.5,650,6.3873653445
20.0,-22216.0,686.8,8.0,650,6.7352072199999995
21.0,-21716.0,725.34,8.5,650,7.113155511
22.0,-21216.0,762.11,9.0,650,7.4737460315
23.0,-20716.0,805.57,9.5,650,7.8999430405
24.0,-20216.0,842.3,10.0,650,8.260141295
25.0,-19716.0,876.66,10.5,650,8.597097789
26.0,-19216.0,914.4,11.0,650,8.967200759999999
27.0,-18716.0,951.99,11.5,650,9.3358327335
28.0,-18216.0,988.83,12.0,650,9.6971097195
29.0,-17716.0,1022.32,12.5,650,10.025534428
