load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
11.0,25320.0,-72.12,353.5,2.0,2.0,25320.0,0.0,0.0,4.365880671,0.0
12.0,25820.0,-30.98,354.0,2.0,2.0,25820.0,41.140003,0.5,4.910767671,0.4034456
13.0,26320.0,-9.97,354.5,2.0,2.0,26320.0,62.15,1.0,5.459156629000001,0.6094833
14.0,26820.0,2.1,355.0,2.0,2.0,26820.0,74.22,1.5,6.003808623,0.72784954
15.0,27320.0,14.08,355.5,2.0,2.0,27320.0,86.200005,2.0,6.548749799,0.8453332
16.0,27820.0,23.85,356.0,2.0,2.0,27820.0,95.97,2.5,7.094141605000001,0.9411442
17.0,28320.0,34.06,356.5,2.0,2.0,28320.0,106.18001,3.0,7.638604359,1.0412701
18.0,28820.0,45.13,357.0,2.0,2.0,28820.0,117.25,3.5,8.186855655,1.1498297
19.0,29320.0,40.57,357.5,2.0,2.0,29320.0,112.69,4.0,8.731722632,1.1051114
20.0,29820.0,49.95,358.0,2.0,2.0,29820.0,122.07001,4.5,9.276743374,1.1970978
21.0,30320.0,58.64,358.5,2.0,2.0,30320.0,130.76001,5.0,9.821554175000001,1.2823175
22.0,30820.0,68.32,359.0,2.0,2.0,30820.0,140.44,5.5,10.369945997,1.3772459
23.0,31320.0,77.24,359.5,2.0,2.0,31320.0,149.36,6.0,10.914715481,1.4647212
24.0,31820.0,86.07,360.0,2.0,2.0,31820.0,158.19,6.5,11.459737619,1.5513139
25.0,32320.0,94.08,360.5,2.0,2.0,32320.0,166.20001,7.0,12.004387373,1.6298652
26.0,-32716.0,102.98,361.0,2.0,2.0,-32716.0,175.1,7.5,12.549555490000001,1.7171444
27.0,-32216.0,107.42,361.5,2.0,2.0,-32216.0,179.54001,8.0,13.097759019000002,1.7606859
28.0,-31716.0,109.84,362.0,2.0,2.0,-31716.0,181.95999,8.5,13.642816499,1.784418
29.0,-31216.0,118.76,362.5,2.0,2.0,-31216.0,190.88,9.0,14.187585604,1.8718934
30.0,-30716.0,126.33,363.0,2.0,2.0,-30716.0,198.45001,9.5,14.733160346000002,1.9461297
31.0,-30216.0,134.46,363.5,2.0,2.0,-30216.0,206.58002,10.0,15.280857633,2.025858
32.0,-29716.0,139.79,364.0,2.0,2.0,-29716.0,211.91,10.5,15.825663452,2.0781271
33.0,-29216.0,147.34,364.5,2.0,2.0,-29216.0,219.45999,11.0,16.370520770000002,2.1521673
34.0,-28716.0,150.76,365.0,2.0,2.0,-28716.0,222.88,11.5,16.915627656,2.1857061
35.0,-28216.0,152.88,365.5,2.0,2.0,-28216.0,225.0,12.0,17.463785569000002,2.2064962
