load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,-13644.0,-108.35,249.0,2.0,2.0,-13644.0,0.0,0.0,0.0,0.0
3.0,-13144.0,-106.16,249.5,2.0,2.0,-13144.0,2.1899948,0.5,0.544793553,0.021476626
4.0,-12644.0,-105.85,250.0,2.0,2.0,-12644.0,2.5,1.0,1.089310784,0.024516702
5.0,-12144.0,-103.93,250.5,2.0,2.0,-12144.0,4.419998,1.5,1.638109381,0.04334545
6.0,-11644.0,-94.77,251.0,2.0,2.0,-11644.0,13.580002,2.0,2.182860233,0.13317436
7.0,-11144.0,-88.38,251.5,2.0,2.0,-11144.0,19.970001,2.5,2.7276230420000003,0.19583887
8.0,-10644.0,-82.52,252.0,2.0,2.0,-10644.0,25.830002,3.0,3.272610953,0.25330585
9.0,-10144.0,-80.44,252.5,2.0,2.0,-10144.0,27.909996,3.5,3.8178809730000003,0.27370363
10.0,-9644.0,-73.0,253.0,2.0,2.0,-9644.0,35.35,4.0,4.3657966230000005,0.34666508
11.0,-9144.0,-66.65,253.5,2.0,2.0,-9144.0,41.699997,4.5,4.910841448,0.40893734
12.0,-8644.0,-63.24,254.0,2.0,2.0,-8644.0,45.109997,5.0,5.455360495000001,0.44237798
13.0,-8144.0,-59.34,254.5,2.0,2.0,-8144.0,49.01,5.5,6.000301417,0.48062396
14.0,-7644.0,-54.58,255.0,2.0,2.0,-7644.0,53.769997,6.0,6.545286869000001,0.5273036
15.0,-7144.0,-47.3,255.5,2.0,2.0,-7144.0,61.05,6.5,7.093728531,0.598696
16.0,-6644.0,-43.33,256.0,2.0,2.0,-6644.0,65.02,7.0,7.638398092,0.63762844
17.0,-6144.0,-39.44,256.5,2.0,2.0,-6144.0,68.91,7.5,8.183480192000001,0.6757763
18.0,-5644.0,-36.53,257.0,2.0,2.0,-5644.0,71.82,8.0,8.728298499000001,0.70431364
19.0,-5144.0,-28.27,257.5,2.0,2.0,-5144.0,80.08,8.5,9.272816545000001,0.7853166
20.0,-4644.0,-23.65,258.0,2.0,2.0,-4644.0,84.7,9.0,9.821509544000001,0.83062327
21.0,-4144.0,-18.79,258.5,2.0,2.0,-4144.0,89.56,9.5,10.366373771000001,0.8782836
22.0,-3644.0,-13.01,259.0,2.0,2.0,-3644.0,95.34,10.0,10.912212043,0.934966
23.0,-3144.0,-5.39,259.5,2.0,2.0,-3144.0,102.96,10.5,11.45633224,1.0096927
24.0,-2644.0,1.39,260.0,2.0,2.0,-2644.0,109.74,11.0,12.001112090000001,1.0761818
25.0,-2144.0,6.45,260.5,2.0,2.0,-2144.0,114.799995,11.5,12.54936876,1.1258035
26.0,-1644.0,12.65,261.0,2.0,2.0,-1644.0,121.0,12.0,13.09423184,1.1866046
27.0,-1144.0,22.0,261.5,2.0,2.0,-1144.0,130.35,12.5,13.639264543000001,1.2782968
28.0,-644.0,27.66,262.0,2.0,2.0,-644.0,136.01,13.0,14.183961903,1.3338025
29.0,-144.0,34.92,262.5,2.0,2.0,-144.0,143.26999,13.5,14.728865918,1.4049988
30.0,356.0,38.48,263.0,2.0,2.0,356.0,146.83,14.0,15.273726497,1.4399104
31.0,856.0,42.18,263.5,2.0,2.0,856.0,150.53,14.5,15.822142521000002,1.4761951
32.0,1356.0,52.58,264.0,2.0,2.0,1356.0,160.93,15.0,16.367122809,1.5781841
33.0,1856.0,46.78,264.5,2.0,2.0,1856.0,155.13,15.5,16.912178123,1.5213056
34.0,2356.0,52.18,265.0,2.0,2.0,2356.0,160.53,16.0,17.456225276,1.5742615
35.0,2856.0,57.28,265.5,2.0,2.0,2856.0,165.63,16.5,18.005012004,1.6242754
36.0,3356.0,65.61,266.0,2.0,2.0,3356.0,173.95999,17.0,18.549826089,1.7059648
37.0,3856.0,71.71,266.5,2.0,2.0,3856.0,180.06,17.5,19.094730617,1.7657855
38.0,4356.0,76.06,267.0,2.0,2.0,4356.0,184.41,18.0,19.639557932000002,1.8084443
39.0,4856.0,79.45,267.5,2.0,2.0,4856.0,187.79999,18.5,20.184779159,1.8416889
40.0,5356.0,85.15,268.0,2.0,2.0,5356.0,193.5,19.0,20.732755406000003,1.8975868
41.0,5856.0,90.27,268.5,2.0,2.0,5856.0,198.62,19.5,21.277448411,1.9477968
42.0,6356.0,96.16,269.0,2.0,2.0,6356.0,204.51001,20.0,21.822549208,2.005558
43.0,6856.0,95.69,269.5,2.0,2.0,6856.0,204.04001,20.5,22.367309182,2.000949
44.0,7356.0,102.6,270.0,2.0,2.0,7356.0,210.95,21.0,22.912046723000003,2.0687127
45.0,7856.0,105.62,270.5,2.0,2.0,7856.0,213.97,21.5,23.460326127000002,2.098329
46.0,8356.0,116.31,271.0,2.0,2.0,8356.0,224.66,22.0,24.005658128,2.203162
47.0,8856.0,121.98,271.5,2.0,2.0,8856.0,230.33,22.5,24.550458232,2.2587657
48.0,9356.0,130.54,272.0,2.0,2.0,9356.0,238.88998,23.0,25.095086996000003,2.3427105
49.0,9856.0,131.5,272.5,2.0,2.0,9856.0,239.85,23.5,25.639805393000003,2.352125
50.0,10356.0,138.35,273.0,2.0,2.0,10356.0,246.70001,24.0,26.188530317,2.4193006
51.0,10856.0,142.67,273.5,2.0,2.0,10856.0,251.01999,24.5,26.733306570000003,2.4616652
52.0,11356.0,150.67,274.0,2.0,2.0,11356.0,259.02,25.0,27.278213956000002,2.5401185
53.0,11856.0,157.25,274.5,2.0,2.0,11856.0,265.6,25.5,27.823159872,2.6046462
54.0,12356.0,165.44,275.0,2.0,2.0,12356.0,273.79,26.0,28.371698485000003,2.6849627
55.0,12856.0,169.37,275.5,2.0,2.0,12856.0,277.72,26.5,28.916549762000002,2.7235026
56.0,13356.0,174.17,276.0,2.0,2.0,13356.0,282.52,27.0,29.461482726000003,2.7705746
57.0,13856.0,182.27,276.5,2.0,2.0,13856.0,290.62,27.5,30.006613166,2.8500085
58.0,14356.0,189.84,277.0,2.0,2.0,14356.0,298.19,28.0,30.551867783000002,2.9242449
59.0,14856.0,194.47,277.5,2.0,2.0,14856.0,302.82,28.5,31.099442505000003,2.9696498
60.0,15356.0,199.22,278.0,2.0,2.0,15356.0,307.57,29.0,31.647368615,3.0162313
61.0,15856.0,207.05,278.5,2.0,2.0,15856.0,315.4,29.5,32.189513463000004,3.0930173
62.0,16356.0,214.97,279.0,2.0,2.0,16356.0,323.32,30.0,32.734296228000005,3.170686
63.0,16856.0,222.76,279.5,2.0,2.0,16856.0,331.11,30.5,33.282329992,3.2470798
64.0,17356.0,229.2,280.0,2.0,2.0,17356.0,337.55,31.0,33.827446795,3.3102345
65.0,17856.0,236.9,280.5,2.0,2.0,17856.0,345.25,31.5,34.372500868,3.3857458
66.0,18356.0,244.39,281.0,2.0,2.0,18356.0,352.74,32.0,34.917250649,3.4591978
67.0,18856.0,252.34,281.5,2.0,2.0,18856.0,360.69,32.5,35.462166189,3.5371604
68.0,19356.0,258.75,282.0,2.0,2.0,19356.0,367.1,33.0,36.010540961000004,3.6000211
69.0,19856.0,263.73,282.5,2.0,2.0,19856.0,372.08002,33.5,36.55537246,3.6488583
70.0,20356.0,271.35,283.0,2.0,2.0,20356.0,379.7,34.0,37.10002969,3.7235851
71.0,20856.0,279.01,283.5,2.0,2.0,20856.0,387.36002,34.5,37.644757184,3.798704
72.0,21356.0,286.49,284.0,2.0,2.0,21356.0,394.84,35.0,38.193516009,3.8720574
73.0,21856.0,294.1,284.5,2.0,2.0,21856.0,402.45,35.5,38.738581442000005,3.9466863
74.0,22356.0,301.03,285.0,2.0,2.0,22356.0,409.38,36.0,39.283349706,4.0146465
75.0,22856.0,307.09,285.5,2.0,2.0,22856.0,415.44,36.5,39.82844947,4.0740747
76.0,23356.0,314.86,286.0,2.0,2.0,23356.0,423.21,37.0,40.372974605,4.1502724
77.0,23856.0,321.13,286.5,2.0,2.0,23856.0,429.48,37.5,40.921434346000005,4.21176
78.0,24356.0,329.5,287.0,2.0,2.0,24356.0,437.85,38.0,41.465941256,4.2938414
79.0,24856.0,337.64,287.5,2.0,2.0,24856.0,445.99002,38.5,42.011230654,4.3736677
80.0,25356.0,345.7,288.0,2.0,2.0,25356.0,454.05002,39.0,42.556081657,4.452709
81.0,25856.0,350.73,288.5,2.0,2.0,25856.0,459.08002,39.5,43.10453813,4.502037
82.0,26356.0,356.89,289.0,2.0,2.0,26356.0,465.24002,40.0,43.650287046,4.5624456
83.0,26856.0,361.34,289.5,2.0,2.0,26856.0,469.69,40.5,44.194344634000004,4.6060853
84.0,27356.0,369.72,290.0,2.0,2.0,27356.0,478.07,41.0,44.738947248,4.688265
