load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
10.0,-8612.0,6.59,1106.0,2.0,2.0,-8612.0,0.0,0.0,4.365504981,0.0
11.0,-8112.0,13.47,1106.5,2.0,2.0,-8112.0,6.88,0.5,4.910762973000001,0.06746975
12.0,-7612.0,22.56,1107.0,2.0,2.0,-7612.0,15.969999,1.0,5.455487285,0.15661219
13.0,-7112.0,29.41,1107.5,2.0,2.0,-7112.0,22.82,1.5,6.000150723,0.22378772
14.0,-6612.0,35.69,1108.0,2.0,2.0,-6612.0,29.099998,2.0,6.54862894,0.28537348
15.0,-6112.0,43.32,1108.5,2.0,2.0,-6112.0,36.73,2.5,7.093264705,0.36019823
16.0,-5612.0,52.8,1109.0,2.0,2.0,-5612.0,46.21,3.0,7.638363785,0.45316526
17.0,-5112.0,62.04,1109.5,2.0,2.0,-5112.0,55.45,3.5,8.183824908,0.5437788
18.0,-4612.0,63.57,1110.0,2.0,2.0,-4612.0,56.98,4.0,8.731594616,0.55878294
19.0,-4112.0,64.19,1110.5,2.0,2.0,-4112.0,57.600002,4.5,9.276407225,0.5648631
20.0,-3612.0,64.63,1111.0,2.0,2.0,-3612.0,58.039997,5.0,9.821322293000001,0.5691779
21.0,-3112.0,68.25,1111.5,2.0,2.0,-3112.0,61.66,5.5,10.366345923,0.60467803
22.0,-2612.0,69.64,1112.0,2.0,2.0,-2612.0,63.05,6.0,10.911387920000001,0.61830926
23.0,-2112.0,71.75,1112.5,2.0,2.0,-2112.0,65.16,6.5,11.459461716,0.6390013
24.0,-1612.0,76.88,1113.0,2.0,2.0,-1612.0,70.28999,7.0,12.004691219000001,0.6893094
25.0,-1112.0,79.59,1113.5,2.0,2.0,-1112.0,73.0,7.5,12.549245144,0.7158854
26.0,-612.0,77.48,1114.0,2.0,2.0,-612.0,70.89,8.0,13.094296594000001,0.69519347
27.0,-112.0,81.45,1114.5,2.0,2.0,-112.0,74.86,8.5,13.642373236000001,0.7341258
28.0,388.0,86.36,1115.0,2.0,2.0,388.0,79.770004,9.0,14.187337696,0.78227645
29.0,888.0,86.65,1115.5,2.0,2.0,888.0,80.06,9.5,14.732360067,0.7851204
30.0,1388.0,90.63,1116.0,2.0,2.0,1388.0,84.03999,10.0,15.276904668,0.82415086
31.0,1888.0,90.44,1116.5,2.0,2.0,1888.0,83.850006,10.5,15.822162684,0.8222876
32.0,2388.0,88.98,1117.0,2.0,2.0,2388.0,82.39,11.0,16.370414681,0.8079699
33.0,2888.0,88.37,1117.5,2.0,2.0,2888.0,81.78,11.5,16.915114629,0.8019879
34.0,3388.0,90.86,1118.0,2.0,2.0,3388.0,84.270004,12.0,17.460035353000002,0.8264064
35.0,3888.0,95.42,1118.5,2.0,2.0,3888.0,88.83,12.5,18.004994137,0.8711247
36.0,4388.0,96.46,1119.0,2.0,2.0,4388.0,89.869995,13.0,18.549985287000002,0.88132364
37.0,4888.0,107.46,1119.5,2.0,2.0,4888.0,100.869995,13.5,19.098750574,0.9891967
38.0,5388.0,108.11,1120.0,2.0,2.0,5388.0,101.520004,14.0,19.643387762,0.9955711
39.0,5888.0,104.17,1120.5,2.0,2.0,5888.0,97.58,14.5,20.188243998,0.95693284
40.0,6388.0,109.55,1121.0,2.0,2.0,6388.0,102.96001,15.0,20.733062939,1.0096927
41.0,6888.0,110.97,1121.5,2.0,2.0,6888.0,104.380005,15.5,21.281144341,1.0236181
42.0,7388.0,117.64,1122.0,2.0,2.0,7388.0,111.05,16.0,21.826231041,1.0890284
43.0,7888.0,121.92,1122.5,2.0,2.0,7888.0,115.33,16.5,22.371124405,1.1310009
44.0,8388.0,122.4,1123.0,2.0,2.0,8388.0,115.81,17.0,22.915862242000003,1.1357081
45.0,8888.0,122.58,1123.5,2.0,2.0,8888.0,115.990005,17.5,23.46444599,1.1374733
46.0,9388.0,126.81,1124.0,2.0,2.0,9388.0,120.22,18.0,24.009348772000003,1.1789553
47.0,9888.0,130.23,1124.5,2.0,2.0,9888.0,123.64,18.5,24.553828658,1.2124941
48.0,10388.0,131.24,1125.0,2.0,2.0,10388.0,124.65001,19.0,25.099098537000003,1.2223989
49.0,10888.0,138.44,1125.5,2.0,2.0,10888.0,131.85,19.5,25.647474260000003,1.2930068
50.0,11388.0,141.97,1126.0,2.0,2.0,11388.0,135.38,20.0,26.192362965,1.3276242
51.0,11888.0,142.43,1126.5,2.0,2.0,11888.0,135.84,20.5,26.737220434,1.3321352
52.0,12388.0,139.42,1127.0,2.0,2.0,12388.0,132.83,21.0,27.282179017,1.3026172
53.0,12888.0,135.59,1127.5,2.0,2.0,12888.0,129.0,21.5,27.826985352,1.2650578
54.0,13388.0,142.48,1128.0,2.0,2.0,13388.0,135.89,22.0,28.375386136000003,1.3326255
55.0,13888.0,143.88,1128.5,2.0,2.0,13888.0,137.29001,22.5,28.920426610000003,1.346355
56.0,14388.0,151.54,1129.0,2.0,2.0,14388.0,144.95,23.0,29.466378510000002,1.4214737
57.0,14888.0,154.26,1129.5,2.0,2.0,14888.0,147.67,23.5,30.010081289000002,1.4481479
58.0,15388.0,156.76,1130.0,2.0,2.0,15388.0,150.17,24.0,30.558165343000002,1.4726645
59.0,15888.0,159.09,1130.5,2.0,2.0,15888.0,152.5,24.5,31.103180717,1.495514
60.0,16388.0,164.23,1131.0,2.0,2.0,16388.0,157.64,25.0,31.648383091000003,1.5459201
61.0,16888.0,168.31,1131.5,2.0,2.0,16888.0,161.72,25.5,32.193247846000006,1.5859313
62.0,17388.0,171.13,1132.0,2.0,2.0,17388.0,164.54001,26.0,32.741615692,1.6135862
63.0,17888.0,173.04,1132.5,2.0,2.0,17888.0,166.45,26.5,33.287261621,1.6323167
64.0,18388.0,173.17,1133.0,2.0,2.0,18388.0,166.58,27.0,33.831890247000004,1.6335917
65.0,18888.0,172.35,1133.5,2.0,2.0,18888.0,165.76001,27.5,34.37630713,1.6255503
66.0,19388.0,176.95,1134.0,2.0,2.0,19388.0,170.36,28.0,34.92474171,1.6706607
67.0,19888.0,173.47,1134.5,2.0,2.0,19888.0,166.88,28.5,35.469366283,1.6365337
68.0,20388.0,172.91,1135.0,2.0,2.0,20388.0,166.32,29.0,36.014646107000004,1.631042
69.0,20888.0,179.88,1135.5,2.0,2.0,20888.0,173.29001,29.5,36.559446353000006,1.6993943
70.0,21388.0,177.51,1136.0,2.0,2.0,21388.0,170.92,30.0,37.107568037,1.6761525
71.0,21888.0,187.51,1136.5,2.0,2.0,21888.0,180.92,30.5,37.652725618000005,1.774219
72.0,22388.0,193.22,1137.0,2.0,2.0,22388.0,186.63,31.0,38.197471415,1.830215
73.0,22888.0,197.58,1137.5,2.0,2.0,22888.0,190.99,31.5,38.742317584000006,1.872972
74.0,23388.0,199.12,1138.0,2.0,2.0,23388.0,192.53,32.0,39.290814388,1.8880742
75.0,23888.0,202.82,1138.5,2.0,2.0,23888.0,196.23001,32.5,39.835750004000005,1.924359
76.0,24388.0,199.06,1139.0,2.0,2.0,24388.0,192.47,33.0,40.380607690000005,1.8874859
77.0,24888.0,194.41,1139.5,2.0,2.0,24888.0,187.82,33.5,40.925473506,1.841885
78.0,25388.0,205.01,1140.0,2.0,2.0,25388.0,198.42,34.0,41.473603474,1.9458355
79.0,25888.0,210.35,1140.5,2.0,2.0,25888.0,203.76001,34.5,42.019002379,1.9982029
80.0,26388.0,200.88,1141.0,2.0,2.0,26388.0,194.29001,35.0,42.563740739,1.905334
81.0,26888.0,211.77,1141.5,2.0,2.0,26888.0,205.18001,35.5,43.108378979,2.0121286
82.0,27388.0,222.96,1142.0,2.0,2.0,27388.0,216.37001,36.0,43.653842737000005,2.121865
83.0,27888.0,227.96,1142.5,2.0,2.0,27888.0,221.37001,36.5,44.201844593000004,2.1708982
84.0,28388.0,230.17,1143.0,2.0,2.0,28388.0,223.58,37.0,44.746533178,2.192571
