load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
10.0,-16536.0,-9.23,49.5,2.0,2.0,-16536.0,0.0,0.0,4.362546454,0.0
11.0,-16036.0,-1.55,50.0,2.0,2.0,-16036.0,7.6799994,0.5,4.907452789000001,0.075315066
12.0,-15536.0,6.24,50.5,2.0,2.0,-15536.0,15.469999,1.0,5.455204630000001,0.15170887
13.0,-15036.0,21.29,51.0,2.0,2.0,-15036.0,30.52,1.5,6.000743269,0.29929894
14.0,-14536.0,25.9,51.5,2.0,2.0,-14536.0,35.129997,2.0,6.545404778,0.3445076
15.0,-14036.0,38.46,52.0,2.0,2.0,-14036.0,47.69,2.5,7.089569238,0.4676791
16.0,-13536.0,47.76,52.5,2.0,2.0,-13536.0,56.989998,3.0,7.635215369000001,0.5588809
17.0,-13036.0,60.01,53.0,2.0,2.0,-13036.0,69.24,3.5,8.183606575,0.6790124
18.0,-12536.0,61.56,53.5,2.0,2.0,-12536.0,70.79,4.0,8.728334413,0.69421273
19.0,-12036.0,74.56,54.0,2.0,2.0,-12036.0,83.78999,4.5,9.272857836,0.82169914
20.0,-11536.0,85.8,54.5,2.0,2.0,-11536.0,95.03,5.0,9.818412311000001,0.93192595
21.0,-11036.0,92.43,55.0,2.0,2.0,-11036.0,101.66,5.5,10.363114984000001,0.996944
22.0,-10536.0,109.25,55.5,2.0,2.0,-10536.0,118.479996,6.0,10.911450831,1.1618918
23.0,-10036.0,121.07,56.0,2.0,2.0,-10036.0,130.3,6.5,11.45630333,1.2778064
24.0,-9536.0,138.18,56.5,2.0,2.0,-9536.0,147.40999,7.0,12.001135842,1.4455981
25.0,-9036.0,153.03,57.0,2.0,2.0,-9036.0,162.26,7.5,12.546332673,1.5912269
26.0,-8536.0,166.21,57.5,2.0,2.0,-8536.0,175.44,8.0,13.090875083,1.7204787
27.0,-8036.0,181.93,58.0,2.0,2.0,-8036.0,191.15999,8.5,13.639038387000001,1.8746392
28.0,-7536.0,180.36,58.5,2.0,2.0,-7536.0,189.59,9.0,14.184151992,1.8592427
29.0,-7036.0,196.76,59.0,2.0,2.0,-7036.0,205.98999,9.5,14.729092337,2.0200717
30.0,-6536.0,210.21,59.5,2.0,2.0,-6536.0,219.44,10.0,15.273810914,2.1519713
31.0,-6036.0,223.64,60.0,2.0,2.0,-6036.0,232.87,10.5,15.818844010000001,2.2836745
32.0,-5536.0,240.73,60.5,2.0,2.0,-5536.0,249.95999,11.0,16.367066658000002,2.45127
33.0,-5036.0,250.15,61.0,2.0,2.0,-5036.0,259.38,11.5,16.911891778,2.5436487
34.0,-4536.0,254.46,61.5,2.0,2.0,-4536.0,263.69,12.0,17.456239598,2.5859156
35.0,-4036.0,273.57,62.0,2.0,2.0,-4036.0,282.80002,12.5,18.001874415,2.7733207
36.0,-3536.0,289.95,62.5,2.0,2.0,-3536.0,299.18002,13.0,18.546498917,2.9339535
