load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
3.0,29960.0,-26.85,1013.5,2.0,2.0,29960.0,0.0,0.0,0.0,0.0
4.0,30460.0,-21.14,1014.0,2.0,2.0,30460.0,5.710001,0.5,0.5445231850000001,0.055995986
5.0,30960.0,-21.58,1014.5,2.0,2.0,30960.0,5.2700005,1.0,1.08943856,0.051681057
6.0,31460.0,-13.94,1015.0,2.0,2.0,31460.0,12.910001,1.5,1.637837382,0.12660386
7.0,31960.0,-9.47,1015.5,2.0,2.0,31960.0,17.380001,2.0,2.182685915,0.17043957
8.0,32460.0,-10.8,1016.0,2.0,2.0,32460.0,16.05,2.5,2.727851858,0.15739673
9.0,-32576.0,-6.49,1016.5,2.0,2.0,-32576.0,20.36,3.0,3.272610852,0.1996634
10.0,-32076.0,3.32,1017.0,2.0,2.0,-32076.0,30.17,3.5,3.817500851,0.29586664
11.0,-31576.0,7.77,1017.5,2.0,2.0,-31576.0,34.62,4.0,4.36555639,0.3395062
12.0,-31076.0,9.31,1018.0,2.0,2.0,-31076.0,36.16,4.5,4.9103336230000005,0.35460848
13.0,-30576.0,15.73,1018.5,2.0,2.0,-30576.0,42.58,5.0,5.4556030920000005,0.41756713
14.0,-30076.0,30.8,1019.0,2.0,2.0,-30076.0,57.65,5.5,6.000542665,0.5653534
15.0,-29576.0,39.7,1019.5,2.0,2.0,-29576.0,66.55,6.0,6.548792603000001,0.6526326
16.0,-29076.0,43.48,1020.0,2.0,2.0,-29076.0,70.33,6.5,7.093789879,0.6897017
17.0,-28576.0,46.74,1020.5,2.0,2.0,-28576.0,73.590004,7.0,7.638610964000001,0.72167134
18.0,-28076.0,57.41,1021.0,2.0,2.0,-28076.0,84.26,7.5,8.18404305,0.82630837
19.0,-27576.0,64.89,1021.5,2.0,2.0,-27576.0,91.74,8.0,8.731797964,0.899662
20.0,-27076.0,71.09,1022.0,2.0,2.0,-27076.0,97.939995,8.5,9.276821547,0.9604633
21.0,-26576.0,46.07,1022.5,2.0,2.0,-26576.0,72.92,9.0,9.821460739,0.7151009
22.0,-26076.0,56.17,1023.0,2.0,2.0,-26076.0,83.02,9.5,10.366151204000001,0.81414807
23.0,-25576.0,73.52,1023.5,2.0,2.0,-25576.0,100.369995,10.0,10.911419692,0.98429346
24.0,-25076.0,82.51,1024.0,2.0,2.0,-25076.0,109.36,10.5,11.459873563,1.0724553
25.0,-24576.0,86.04,1024.5,2.0,2.0,-24576.0,112.89,11.0,12.004684349000001,1.1070727
26.0,-24076.0,85.56,1025.0,2.0,2.0,-24076.0,112.409996,11.5,12.549449105,1.1023655
27.0,-23576.0,94.37,1025.5,2.0,2.0,-23576.0,121.22,12.0,13.094434397,1.1887621
28.0,-23076.0,103.11,1026.0,2.0,2.0,-23076.0,129.96,12.5,13.64280113,1.2744722
29.0,-22576.0,108.31,1026.5,2.0,2.0,-22576.0,135.16,13.0,14.187710012,1.3254668
30.0,-22076.0,103.56,1027.0,2.0,2.0,-22076.0,130.41,13.5,14.732489458000002,1.2788851
31.0,-21576.0,123.33,1027.5,2.0,2.0,-21576.0,150.18001,14.0,15.277537231,1.4727627
32.0,-21076.0,130.24,1028.0,2.0,2.0,-21076.0,157.09001,14.5,15.825895484,1.5405266
33.0,-20576.0,137.24,1028.5,2.0,2.0,-20576.0,164.09001,15.0,16.370518494000002,1.6091732
34.0,-20076.0,125.44,1029.0,2.0,2.0,-20076.0,152.29001,15.5,16.915925658000003,1.4934547
35.0,-19576.0,147.12,1029.5,2.0,2.0,-19576.0,173.97,16.0,17.460806884,1.7060628
36.0,-19076.0,145.34,1030.0,2.0,2.0,-19076.0,172.19,16.5,18.009102682,1.688607
37.0,-18576.0,152.86,1030.5,2.0,2.0,-18576.0,179.71,17.0,18.554027638,1.7623531
38.0,-18076.0,155.87,1031.0,2.0,2.0,-18076.0,182.72,17.5,19.098884700000003,1.791871
39.0,-17576.0,159.38,1031.5,2.0,2.0,-17576.0,186.23001,18.0,19.643753388,1.8262924
40.0,-17076.0,181.25,1032.0,2.0,2.0,-17076.0,208.1,18.5,20.192086422000003,2.0407639
41.0,-16576.0,182.09,1032.5,2.0,2.0,-16576.0,208.94,19.0,20.737061773,2.0490015
42.0,-16076.0,174.61,1033.0,2.0,2.0,-16076.0,201.46,19.5,21.281872585000002,1.9756477
43.0,-15576.0,178.98,1033.5,2.0,2.0,-15576.0,205.83,20.0,21.82684008,2.0185027
44.0,-15076.0,191.93,1034.0,2.0,2.0,-15076.0,218.78,20.5,22.375046644,2.1454988
45.0,-14576.0,194.88,1034.5,2.0,2.0,-14576.0,221.73001,21.0,22.920086544,2.1744285
46.0,-14076.0,190.73,1035.0,2.0,2.0,-14076.0,217.58,21.5,23.465253452000002,2.133731
47.0,-13576.0,177.39,1035.5,2.0,2.0,-13576.0,204.24,22.0,24.009734740000003,2.0029101
48.0,-13076.0,191.6,1036.0,2.0,2.0,-13076.0,218.45001,22.5,24.557899083000002,2.1422627
