Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-22004.0,38.79,0.0,700,0.3803999535
3.0,-21504.0,39.12,0.5,700,0.38363614799999995
4.0,-21004.0,55.43,1.0,700,0.5435826095
5.0,-20504.0,81.72,1.5,700,0.801399438
6.0,-20004.0,111.61,2.0,700,1.0945202065
7.0,-19504.0,126.54,2.5,700,1.240933491
8.0,-19004.0,139.54,3.0,700,1.368419941
9.0,-18504.0,152.46,3.5,700,1.4951218590000002
10.0,-18004.0,159.15,4.0,700,1.5607283475
11.0,-17504.0,170.56,4.5,700,1.672622224
12.0,-17004.0,183.12,5.0,700,1.7957937480000001
13.0,-16504.0,195.51,5.5,700,1.9172981414999999
14.0,-16004.0,207.8,6.0,700,2.03782187
15.0,-15504.0,217.97,6.5,700,2.1375555005
16.0,-15004.0,228.34,7.0,700,2.239250461
17.0,-14504.0,237.06,7.5,700,2.324764449
18.0,-14004.0,245.97,8.0,700,2.4121417005
19.0,-13504.0,253.52,8.5,700,2.4861819080000003
20.0,-13004.0,266.36,9.0,700,2.612099294
21.0,-12504.0,286.06,9.5,700,2.805290299
22.0,-12004.0,307.74,10.0,700,3.017898471
23.0,-11504.0,324.25,10.5,700,3.1798062625
24.0,-11004.0,346.11,11.0,700,3.3941796315
25.0,-10504.0,361.91,11.5,700,3.5491247015000003
26.0,-10004.0,367.12,12.0,700,3.600217348
27.0,-9504.0,387.24,12.5,700,3.797527146
28.0,-9004.0,410.04,13.0,700,4.021118766
29.0,-8504.0,432.24,13.5,700,4.238826396
30.0,-8004.0,473.58,14.0,700,4.6442333069999995
31.0,-7504.0,495.32,14.5,700,4.857429878
32.0,-7004.0,524.26,15.0,700,5.1412343289999995
33.0,-6504.0,539.27,15.5,700,5.2884321455
34.0,-6004.0,553.14,16.0,700,5.424450381
35.0,-5504.0,564.27,16.5,700,5.533598395499999
36.0,-5004.0,573.81,17.0,700,5.6271538365
37.0,-4504.0,590.53,17.5,700,5.7911210245
38.0,-4004.0,615.78,18.0,700,6.038738937
39.0,-3504.0,640.63,18.5,700,6.2824341895
40.0,-3004.0,657.09,19.0,700,6.443851648500001
41.0,-2504.0,676.53,19.5,700,6.6344929245
42.0,-2004.0,693.64,20.0,700,6.802284706
43.0,-1504.0,714.09,20.5,700,7.0028306985
44.0,-1004.0,734.6,21.0,700,7.2039650900000005
45.0,-504.0,751.58,21.5,700,7.370482007000001
46.0,-4.0,760.74,22.0,700,7.4603109210000005
47.0,496.0,786.23,22.5,700,7.7102824295
48.0,996.0,812.68,23.0,700,7.9696683219999995
49.0,1496.0,831.98,23.5,700,8.158936667
50.0,1996.0,855.13,24.0,700,8.3859606145
51.0,2496.0,875.36,24.5,700,8.584349144
52.0,2996.0,890.04,25.0,700,8.728310766
53.0,3496.0,905.21,25.5,700,8.8770776465
54.0,3996.0,927.55,26.0,700,9.0961582075
55.0,4496.0,948.48,26.5,700,9.301411392
56.0,4996.0,970.93,27.0,700,9.5215706845
57.0,5496.0,993.29,27.5,700,9.7408473785
58.0,5996.0,1012.38,28.0,700,9.928056327
