Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-17432.0,0.52,0.0,675,0.005099458
3.0,-16932.0,11.57,0.5,675,0.1134629405
4.0,-16432.0,15.96,1.0,675,0.156514134
5.0,-15932.0,18.44,1.5,675,0.18083462600000003
6.0,-15432.0,19.35,2.0,675,0.18975867750000003
7.0,-14932.0,20.55,2.5,675,0.2015266575
8.0,-14432.0,26.4,3.0,675,0.25889555999999997
9.0,-13932.0,23.26,3.5,675,0.22810267900000003
10.0,-13432.0,27.73,4.0,675,0.2719384045
11.0,-12932.0,28.91,4.5,675,0.2835102515
12.0,-12432.0,34.15,5.0,675,0.33489709749999996
13.0,-11932.0,32.97,5.5,675,0.3233252505
14.0,-11432.0,39.18,6.0,675,0.384224547
15.0,-10932.0,42.86,6.5,675,0.420313019
16.0,-10432.0,47.4,7.0,675,0.46483521
17.0,-9932.0,49.2,7.5,675,0.48248718
18.0,-9432.0,51.88,8.0,675,0.5087690020000001
19.0,-8932.0,52.83,8.5,675,0.5180853195
20.0,-8432.0,59.97,9.0,675,0.5881048005
21.0,-7932.0,62.09,9.5,675,0.6088948985
22.0,-7432.0,63.58,10.0,675,0.6235068069999999
23.0,-6932.0,68.78,10.5,675,0.6745013870000001
24.0,-6432.0,75.87,11.0,675,0.7440305355000001
25.0,-5932.0,71.8,11.5,675,0.70411747
26.0,-5432.0,72.79,12.0,675,0.7138260535000001
27.0,-4932.0,77.28,12.5,675,0.757857912
28.0,-4432.0,84.18,13.0,675,0.8255237970000001
29.0,-3932.0,86.54,13.5,675,0.848667491
30.0,-3432.0,77.43,14.0,675,0.7593289095000001
31.0,-2932.0,83.12,14.5,675,0.815128748
32.0,-2432.0,88.81,15.0,675,0.8709285865
33.0,-1932.0,80.47,15.5,675,0.7891411255
34.0,-1432.0,91.5,16.0,675,0.897308475
35.0,-932.0,103.86,16.5,675,1.018518669
36.0,-432.0,106.72,17.0,675,1.046565688
37.0,68.0,112.72,17.5,675,1.105405588
38.0,568.0,117.24,18.0,675,1.149731646
39.0,1068.0,115.56,18.5,675,1.133256474
40.0,1568.0,128.33,19.0,675,1.2584873945000001
41.0,2068.0,108.65,19.5,675,1.0654925225
42.0,2568.0,117.33,20.0,675,1.1506142445
43.0,3068.0,126.35,20.5,675,1.2390702275
44.0,3568.0,133.29,21.0,675,1.3071283784999999
45.0,4068.0,125.21,21.5,675,1.2278906465
46.0,4568.0,136.13,22.0,675,1.3349792645
47.0,5068.0,137.61,22.5,675,1.3494931065000002
48.0,5568.0,135.36,23.0,675,1.3274281440000002
49.0,6068.0,142.05,23.5,675,1.3930346325
50.0,6568.0,142.55,24.0,675,1.3979379575000002
51.0,7068.0,155.34,24.5,675,1.523365011
52.0,7568.0,166.43,25.0,675,1.6321207595
53.0,8068.0,166.5,25.5,675,1.632807225
54.0,8568.0,167.49,26.0,675,1.6425158085
55.0,9068.0,159.41,26.5,675,1.5632780765
56.0,9568.0,180.61,27.0,675,1.7711790565
57.0,10068.0,176.18,27.5,675,1.7277355970000001
58.0,10568.0,186.4,28.0,675,1.82795956
59.0,11068.0,190.58,28.5,675,1.868951357
60.0,11568.0,202.61,29.0,675,1.9869253565000002
61.0,12068.0,207.84,29.5,675,2.038214136
62.0,12568.0,214.77,30.0,675,2.1061742205000002
63.0,13068.0,219.73,30.5,675,2.1548152044999997
64.0,13568.0,217.81,31.0,675,2.1359864365
65.0,14068.0,226.06,31.5,675,2.2168912990000003
66.0,14568.0,230.35,32.0,675,2.2589618275
67.0,15068.0,238.55,32.5,675,2.3393763575
68.0,15568.0,249.8,33.0,675,2.44970117
69.0,16068.0,254.73,33.5,675,2.4980479545
70.0,16568.0,260.05,34.0,675,2.5502193325
71.0,17068.0,263.92,34.5,675,2.5881710680000003
72.0,17568.0,275.51,35.0,675,2.7018301415
73.0,18068.0,278.57,35.5,675,2.7318384905
74.0,18568.0,233.24,36.0,675,2.287303046
75.0,19068.0,249.58,36.5,675,2.4475437070000003
76.0,19568.0,256.42,37.0,675,2.514621193
77.0,20068.0,267.95,37.5,675,2.6276918675
78.0,20568.0,261.46,38.0,675,2.564046709
79.0,21068.0,370.94,38.5,675,3.637678751
80.0,21568.0,455.8,39.0,675,4.46987107
81.0,22068.0,510.42,39.5,675,5.005510293
82.0,22568.0,631.88,40.0,675,6.196626002
83.0,23068.0,763.96,40.5,675,7.491888334
84.0,23568.0,859.9,41.0,675,8.432738335
85.0,24068.0,968.06,41.5,675,9.493425599
86.0,24568.0,1066.36,42.0,675,10.457419294
