Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
4.0,-26932.0,0.14,0.0,745,0.0013729310000000002
5.0,-26432.0,13.81,0.5,745,0.1354298365
6.0,-25932.0,14.59,1.0,745,0.1430790235
7.0,-25432.0,28.43,1.5,745,0.2788030595
8.0,-24932.0,41.39,2.0,745,0.4058972435
9.0,-24432.0,59.57,2.5,745,0.5841821405000001
10.0,-23932.0,75.82,3.0,745,0.7435402029999999
11.0,-23432.0,91.59,3.5,745,0.8981910735
12.0,-22932.0,107.5,4.0,745,1.054214875
13.0,-22432.0,113.36,4.5,745,1.111681844
14.0,-21932.0,125.47,5.0,745,1.2304403755
15.0,-21432.0,135.42,5.5,745,1.328016543
16.0,-20932.0,129.13,6.0,745,1.2663327145
17.0,-20432.0,148.83,6.5,745,1.4595237195000001
18.0,-19932.0,158.61,7.0,745,1.5554327565000001
19.0,-19432.0,172.77,7.5,745,1.6942949205000002
20.0,-18932.0,178.42,8.0,745,1.7497024929999998
21.0,-18432.0,189.15,8.5,745,1.8549278475000002
22.0,-17932.0,195.52,9.0,745,1.9173962080000002
23.0,-17432.0,204.75,9.5,745,2.0079115875
24.0,-16932.0,218.03,10.0,745,2.1381438995
25.0,-16432.0,227.1,10.5,745,2.227090215
26.0,-15932.0,209.63,11.0,745,2.0557680394999998
27.0,-15432.0,224.75,11.5,745,2.2040445875
28.0,-14932.0,220.48,12.0,745,2.162170192
29.0,-14432.0,225.81,12.5,745,2.2144396365
30.0,-13932.0,231.83,13.0,745,2.2734756695000002
31.0,-13432.0,253.4,13.5,745,2.48500511
32.0,-12932.0,266.53,14.0,745,2.6137664244999996
33.0,-12432.0,257.37,14.5,745,2.5239375105
34.0,-11932.0,278.98,15.0,745,2.7358592170000002
35.0,-11432.0,284.48,15.5,745,2.789795792
36.0,-10932.0,269.12,16.0,745,2.639165648
37.0,-10432.0,285.6,16.5,745,2.8007792400000002
38.0,-9932.0,298.65,17.0,745,2.9287560225
39.0,-9432.0,305.06,17.5,745,2.991616649
40.0,-8932.0,325.89,18.0,745,3.1958891685
41.0,-8432.0,341.72,18.5,745,3.3511284380000004
42.0,-7932.0,345.03,19.0,745,3.3835884495
43.0,-7432.0,338.38,19.5,745,3.318374227
44.0,-6932.0,361.02,20.0,745,3.540396783
45.0,-6432.0,374.77,20.5,745,3.6752382205
46.0,-5932.0,393.22,21.0,745,3.856170913
47.0,-5432.0,394.22,21.5,745,3.8659775630000004
48.0,-4932.0,341.11,22.0,745,3.3451463815
49.0,-4432.0,363.29,22.5,745,3.5626578785
50.0,-3932.0,374.91,23.0,745,3.6766111515000004
51.0,-3432.0,395.58,23.5,745,3.879314607
52.0,-2932.0,396.93,24.0,745,3.8925535845
53.0,-2432.0,408.05,24.5,745,4.0016035325
54.0,-1932.0,421.34,25.0,745,4.131933911
55.0,-1432.0,429.65,25.5,745,4.213427172499999
56.0,-932.0,435.22,26.0,745,4.268050213
57.0,-432.0,453.2,26.5,745,4.44437378
58.0,68.0,471.18,27.0,745,4.620697347
59.0,568.0,482.22,27.5,745,4.728962763
60.0,1068.0,470.63,28.0,745,4.6153036895
61.0,1568.0,471.81,28.5,745,4.6268755365
62.0,2068.0,482.08,29.0,745,4.727589832
63.0,2568.0,433.26,29.5,745,4.248829179
64.0,3068.0,463.22,30.0,745,4.542636413
65.0,3568.0,455.24,30.5,745,4.464379346
66.0,4068.0,488.71,31.0,745,4.7926079215
67.0,4568.0,511.2,31.5,745,5.01315948
68.0,5068.0,530.36,32.0,745,5.201054894
69.0,5568.0,479.91,32.5,745,4.7063094015
70.0,6068.0,472.74,33.0,745,4.6359957210000005
71.0,6568.0,488.8,33.5,745,4.79349052
72.0,7068.0,486.83,34.0,745,4.7741714195
73.0,7568.0,491.49,34.5,745,4.8198704085
74.0,8068.0,504.03,35.0,745,4.9428457995
75.0,8568.0,513.02,35.5,745,5.031007583
76.0,9068.0,524.13,36.0,745,5.1399594645
77.0,9568.0,536.17,36.5,745,5.258031530499999
78.0,10068.0,549.09,37.0,745,5.3847334485000005
79.0,10568.0,561.02,37.5,745,5.501726783
80.0,11068.0,573.73,38.0,745,5.6263693045
81.0,11568.0,589.05,38.5,745,5.776607182499999
82.0,12068.0,603.89,39.0,745,5.9221378685
83.0,12568.0,620.61,39.5,745,6.0861050565
84.0,13068.0,639.06,40.0,745,6.267037748999999
85.0,13568.0,655.92,40.5,745,6.432377868
86.0,14068.0,673.54,41.0,745,6.605171040999999
87.0,14568.0,690.77,41.5,745,6.7741396205
88.0,15068.0,701.95,42.0,745,6.8837779675
89.0,15568.0,717.64,42.5,745,7.037644306
