Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
4.0,24248.0,0.03,0.0,890,0.0002941995
5.0,24748.0,2.6,0.5,890,0.025497290000000002
6.0,25248.0,3.64,1.0,890,0.035696206
7.0,25748.0,5.42,1.5,890,0.053152043
8.0,26248.0,9.24,2.0,890,0.090613446
9.0,26748.0,12.29,2.5,890,0.1205237285
10.0,27248.0,15.68,3.0,890,0.153768272
11.0,27748.0,19.46,3.5,890,0.190837409
12.0,28248.0,31.21,4.0,890,0.3060655465
13.0,28748.0,33.92,4.5,890,0.332641568
14.0,29248.0,52.15,5.0,890,0.5114167975
15.0,29748.0,68.23,5.5,890,0.6691077295000001
16.0,30248.0,74.01,6.0,890,0.7257901665000001
17.0,30748.0,83.46,6.5,890,0.8184630089999999
18.0,31248.0,97.25,7.0,890,0.9536967125
19.0,31748.0,102.28,7.5,890,1.003024162
20.0,32248.0,110.71,8.0,890,1.0856942215
21.0,32748.0,121.11,8.5,890,1.1876833815
22.0,-32288.0,130.05,9.0,890,1.2753548325000001
23.0,-31788.0,139.25,9.5,890,1.3655760125
24.0,-31288.0,147.58,10.0,890,1.4472654070000002
25.0,-30788.0,157.47,10.5,890,1.5442531755
26.0,-30288.0,170.9,11.0,890,1.6759564850000002
27.0,-29788.0,177.17,11.5,890,1.7374441804999998
28.0,-29288.0,177.85,12.0,890,1.7441127025
29.0,-28788.0,185.78,12.5,890,1.821879437
30.0,-28288.0,197.97,13.0,890,1.9414225005
31.0,-27788.0,206.83,13.5,890,2.0283094195
32.0,-27288.0,218.08,14.0,890,2.1386342320000002
33.0,-26788.0,227.2,14.5,890,2.2280708799999998
34.0,-26288.0,237.68,15.0,890,2.330844572
35.0,-25788.0,228.81,15.5,890,2.2438595865
36.0,-25288.0,238.0,16.0,890,2.3339827
37.0,-24788.0,241.16,16.5,890,2.364971714
38.0,-24288.0,252.7,17.0,890,2.478140455
39.0,-23788.0,262.16,17.5,890,2.570911364
40.0,-23288.0,270.41,18.0,890,2.6518162265000003
41.0,-22788.0,277.77,18.5,890,2.7239931705
42.0,-22288.0,282.67,19.0,890,2.7720457555
43.0,-21788.0,291.94,19.5,890,2.862953401
44.0,-21288.0,301.13,20.0,890,2.9530765145
45.0,-20788.0,309.56,20.5,890,3.035746574
46.0,-20288.0,314.47,21.0,890,3.0838972255000003
47.0,-19788.0,325.23,21.5,890,3.1894167795
48.0,-19288.0,334.45,22.0,890,3.2798340925
49.0,-18788.0,341.66,22.5,890,3.350540039
50.0,-18288.0,350.15,23.0,890,3.4337984974999998
51.0,-17788.0,362.91,23.5,890,3.5589313515
52.0,-17288.0,369.14,24.0,890,3.620026781
53.0,-16788.0,378.89,24.5,890,3.7156416185
54.0,-16288.0,387.29,25.0,890,3.7980174785000003
55.0,-15788.0,399.48,25.5,890,3.9175605420000004
56.0,-15288.0,407.31,26.0,890,3.9943466115
57.0,-14788.0,412.94,26.5,890,4.049558051
58.0,-14288.0,420.99,27.0,890,4.1285015835
59.0,-13788.0,434.87,27.5,890,4.2646178855
60.0,-13288.0,441.74,28.0,890,4.331989571
61.0,-12788.0,449.51,28.5,890,4.4081872415
62.0,-12288.0,459.54,29.0,890,4.506547941
63.0,-11788.0,471.46,29.5,890,4.6234432089999995
64.0,-11288.0,479.42,30.0,890,4.701504143
65.0,-10788.0,487.83,30.5,890,4.7839780695
66.0,-10288.0,495.02,31.0,890,4.854487883
67.0,-9788.0,506.32,31.5,890,4.965303028
68.0,-9288.0,516.67,32.0,890,5.0668018555
69.0,-8788.0,523.56,32.5,890,5.134369673999999
70.0,-8288.0,529.22,33.0,890,5.189875313
71.0,-7788.0,542.22,33.5,890,5.317361763
72.0,-7288.0,548.43,34.0,890,5.3782610595
73.0,-6788.0,554.65,34.5,890,5.4392584225
74.0,-6288.0,564.65,35.0,890,5.5373249225
75.0,-5788.0,576.18,35.5,890,5.650395596999999
76.0,-5288.0,586.91,36.0,890,5.7556209515
77.0,-4788.0,593.48,36.5,890,5.820050642
78.0,-4288.0,600.32,37.0,890,5.8871281280000005
79.0,-3788.0,604.59,37.5,890,5.9290025235
80.0,-3288.0,617.22,38.0,890,6.052860513000001
81.0,-2788.0,627.0,38.5,890,6.14876955
82.0,-2288.0,635.4,39.0,890,6.23114541
83.0,-1788.0,646.54,39.5,890,6.340391491
84.0,-1288.0,654.79,40.0,890,6.4212963535
85.0,-788.0,662.53,40.5,890,6.4971998245
86.0,-288.0,673.17,41.0,890,6.601542580499999
87.0,212.0,685.17,41.5,890,6.7192223805
88.0,712.0,696.03,42.0,890,6.8257225995
89.0,1212.0,705.35,42.5,890,6.9171205775
