Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
6.0,-1896.0,5.28,0.0,795,0.051779112
7.0,-1396.0,32.77,0.5,795,0.3213639205
8.0,-896.0,53.74,1.0,795,0.527009371
9.0,-396.0,79.33,1.5,795,0.7779615445
10.0,104.0,101.53,2.0,795,0.9956691745
11.0,604.0,120.99,2.5,795,1.1865065835
12.0,1104.0,123.08,3.0,795,1.207002482
13.0,1604.0,133.54,3.5,795,1.309580041
14.0,2104.0,137.17,4.0,795,1.3451781804999998
15.0,2604.0,147.89,4.5,795,1.4503054684999999
16.0,3104.0,155.92,5.0,795,1.529052868
17.0,3604.0,159.06,5.5,795,1.559845749
18.0,4104.0,172.32,6.0,795,1.689881928
19.0,4604.0,174.81,6.5,795,1.7143004865
20.0,5104.0,189.81,7.0,795,1.8614002365
21.0,5604.0,196.23,7.5,795,1.9243589294999999
22.0,6104.0,197.24,8.0,795,1.934263646
23.0,6604.0,205.63,8.5,795,2.0165414395
24.0,7104.0,212.26,9.0,795,2.0815595289999997
25.0,7604.0,219.28,9.5,795,2.150402212
26.0,8104.0,229.82,10.0,795,2.253764303
27.0,8604.0,233.23,10.5,795,2.2872049795
28.0,9104.0,237.02,11.0,795,2.324372183
29.0,9604.0,250.67,11.5,795,2.4582329554999998
30.0,10104.0,257.45,12.0,795,2.5247220425
31.0,10604.0,263.44,12.5,795,2.583463876
32.0,11104.0,271.33,13.0,795,2.6608383444999997
33.0,11604.0,275.04,13.5,795,2.6972210160000003
34.0,12104.0,284.91,14.0,795,2.7940126515
35.0,12604.0,308.92,14.5,795,3.029470318
36.0,13104.0,336.8,15.0,795,3.30287972
37.0,13604.0,366.06,15.5,795,3.589822299
38.0,14104.0,390.47,16.0,795,3.8292026255000002
39.0,14604.0,423.15,16.5,795,4.1496839475
40.0,15104.0,457.12,17.0,795,4.482815848
41.0,15604.0,486.19,17.5,795,4.7678951635
42.0,16104.0,485.3,18.0,795,4.759167245
43.0,16604.0,486.35,18.5,795,4.7694642275
44.0,17104.0,512.14,19.0,795,5.022377731
45.0,17604.0,400.6,19.5,795,3.92854399
46.0,18104.0,431.37,20.0,795,4.2302946105
47.0,18604.0,458.44,20.5,795,4.495760626
48.0,19104.0,488.52,21.0,795,4.7907446579999995
49.0,19604.0,523.38,21.5,795,5.132604477
50.0,20104.0,522.24,22.0,795,5.121424896
51.0,20604.0,483.6,22.5,795,4.74249594
52.0,21104.0,460.73,23.0,795,4.5182178545000005
53.0,21604.0,494.01,23.5,795,4.8445831665
54.0,22104.0,472.86,24.0,795,4.637172519
55.0,22604.0,503.43,24.5,795,4.9369618095000005
56.0,23104.0,508.31,25.0,795,4.9848182615
57.0,23604.0,506.91,25.5,795,4.9710889515000005
58.0,24104.0,524.98,26.0,795,5.148295117
59.0,24604.0,539.94,26.5,795,5.295002601
60.0,25104.0,557.45,27.0,795,5.466717042500001
61.0,25604.0,570.9,27.5,795,5.598616485
62.0,26104.0,585.98,28.0,795,5.746500767000001
63.0,26604.0,583.44,28.5,795,5.721591876000001
64.0,27104.0,593.62,29.0,795,5.821423573
65.0,27604.0,615.65,29.5,795,6.0374640725
66.0,28104.0,640.83,30.0,795,6.2843955195
67.0,28604.0,666.79,30.5,795,6.538976153499999
68.0,29104.0,691.83,31.0,795,6.7845346695
69.0,29604.0,689.97,31.5,795,6.7662943005
70.0,30104.0,724.36,32.0,795,7.103544994
71.0,30604.0,741.96,32.5,795,7.276142034
72.0,31104.0,759.45,33.0,795,7.447660342500001
73.0,31604.0,779.64,33.5,795,7.645656606
74.0,32104.0,807.87,34.0,795,7.9224983355
75.0,32604.0,834.85,34.5,795,8.187081752500001
76.0,-32432.0,862.97,35.0,795,8.4628447505
77.0,-31932.0,886.96,35.5,795,8.698106284
78.0,-31432.0,906.11,36.0,795,8.8859036315
79.0,-30932.0,929.99,36.5,795,9.120086433500001
80.0,-30432.0,953.83,37.0,795,9.3538769695
81.0,-29932.0,971.88,37.5,795,9.530887002
82.0,-29432.0,994.4,38.0,795,9.75173276
83.0,-28932.0,1012.48,38.5,795,9.929036992
