load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,-22004.0,38.79,896.0,2.0,2.0,-22004.0,0.0,0.0,0.0,0.0
3.0,-21504.0,39.12,896.5,2.0,2.0,-21504.0,0.32999802,0.5,0.54565624,0.0032361746
4.0,-21004.0,55.43,897.0,2.0,2.0,-21004.0,16.64,1.0,1.093643846,0.16318268
5.0,-20504.0,81.72,897.5,2.0,2.0,-20504.0,42.93,1.5,1.63851629,0.42099947
6.0,-20004.0,111.61,898.0,2.0,2.0,-20004.0,72.82,2.0,2.18302019,0.71412027
7.0,-19504.0,126.54,898.5,2.0,2.0,-19504.0,87.75,2.5,2.7283471440000002,0.8605335
8.0,-19004.0,139.54,899.0,2.0,2.0,-19004.0,100.74999,3.0,3.273371834,0.98801994
9.0,-18504.0,152.46,899.5,2.0,2.0,-18504.0,113.670006,3.5,3.8216382130000004,1.1147219
10.0,-18004.0,159.15,900.0,2.0,2.0,-18004.0,120.35999,4.0,4.370228018000001,1.1803282
11.0,-17504.0,170.56,900.5,2.0,2.0,-17504.0,131.76999,4.5,4.911388821,1.2922223
12.0,-17004.0,183.12,901.0,2.0,2.0,-17004.0,144.32999,5.0,5.456371735,1.4153937
13.0,-16504.0,195.51,901.5,2.0,2.0,-16504.0,156.72,5.5,6.0046099260000005,1.5368981
14.0,-16004.0,207.8,902.0,2.0,2.0,-16004.0,169.01001,6.0,6.549386134000001,1.6574218
15.0,-15504.0,217.97,902.5,2.0,2.0,-15504.0,179.18,6.5,7.0944383900000005,1.7571554
16.0,-15004.0,228.34,903.0,2.0,2.0,-15004.0,189.54999,7.0,7.639246775,1.8588505
17.0,-14504.0,237.06,903.5,2.0,2.0,-14504.0,198.26999,7.5,8.183757573000001,1.9443643
18.0,-14004.0,245.97,904.0,2.0,2.0,-14004.0,207.18,8.0,8.732536811000001,2.0317416
19.0,-13504.0,253.52,904.5,2.0,2.0,-13504.0,214.73001,8.5,9.277453548,2.105782
20.0,-13004.0,266.36,905.0,2.0,2.0,-13004.0,227.56998,9.0,9.821587361,2.2316992
21.0,-12504.0,286.06,905.5,2.0,2.0,-12504.0,247.26999,9.5,10.369536355000001,2.4248903
22.0,-12004.0,307.74,906.0,2.0,2.0,-12004.0,268.94998,10.0,10.915433634000001,2.6374984
23.0,-11504.0,324.25,906.5,2.0,2.0,-11504.0,285.46,10.5,11.460521042,2.7994063
