load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
29.0,18032.0,90.6,870.5,2.0,2.0,18032.0,92.76,10.5,14.732442031000001,0.9096648
30.0,18532.0,97.11,871.0,2.0,2.0,18532.0,99.270004,11.0,15.277359721000002,0.9735061
31.0,19032.0,103.26,871.5,2.0,2.0,19032.0,105.420006,11.5,15.822393846,1.033817
32.0,19532.0,115.55,872.0,2.0,2.0,19532.0,117.71001,12.0,16.367321545,1.1543409
33.0,20032.0,125.14,872.5,2.0,2.0,20032.0,127.3,12.5,16.912549058,1.2483866
34.0,20532.0,136.72,873.0,2.0,2.0,20532.0,138.88,13.0,17.460253219000002,1.3619475
35.0,21032.0,143.03,873.5,2.0,2.0,21032.0,145.19,13.5,18.005452004000002,1.4238275
36.0,21532.0,147.86,874.0,2.0,2.0,21532.0,150.02,14.0,18.550361613,1.4711937
37.0,22032.0,150.06,874.5,2.0,2.0,22032.0,152.22,14.5,19.094736293,1.4927683
38.0,22532.0,167.13,875.0,2.0,2.0,22532.0,169.29001,15.0,19.643458147,1.6601678
39.0,23032.0,157.65,875.5,2.0,2.0,23032.0,159.81,15.5,20.188605175000003,1.5672007
40.0,23532.0,140.92,876.0,2.0,2.0,23532.0,143.08,16.0,20.733574888,1.4031355
41.0,24032.0,168.03,876.5,2.0,2.0,24032.0,170.19,16.5,21.277912056,1.6689937
42.0,24532.0,179.27,877.0,2.0,2.0,24532.0,181.43001,17.0,21.822909717,1.7792206
43.0,25032.0,206.67,877.5,2.0,2.0,25032.0,208.83,17.5,22.371337586000003,2.0479226
44.0,25532.0,200.58,878.0,2.0,2.0,25532.0,202.74,18.0,22.916222347,1.9882002
45.0,26032.0,216.02,878.5,2.0,2.0,26032.0,218.18001,18.5,23.461283248,2.1396148
46.0,26532.0,220.25,879.0,2.0,2.0,26532.0,222.41,19.0,24.006163615000002,2.1810968
47.0,27032.0,235.15,879.5,2.0,2.0,27032.0,237.31,19.5,24.554509424000003,2.327216
48.0,27532.0,230.05,880.0,2.0,2.0,27532.0,232.21,20.0,25.099157856,2.2772021
49.0,28032.0,230.2,880.5,2.0,2.0,28032.0,232.36,20.5,25.644138948000002,2.278673
50.0,28532.0,245.52,881.0,2.0,2.0,28532.0,247.68001,21.0,26.189245590000002,2.428911
51.0,29032.0,252.3,881.5,2.0,2.0,29032.0,254.46,21.5,26.737584216000002,2.4954
52.0,29532.0,258.01,882.0,2.0,2.0,29532.0,260.17,22.0,27.282355317,2.5513961
53.0,30032.0,264.12,882.5,2.0,2.0,30032.0,266.28,22.5,27.827675163000002,2.6113145
54.0,30532.0,269.32,883.0,2.0,2.0,30532.0,271.48,23.0,28.372244949000002,2.6623092
55.0,31032.0,280.52,883.5,2.0,2.0,31032.0,282.68,23.5,28.917253672,2.7721436
56.0,31532.0,279.07,884.0,2.0,2.0,31532.0,281.23,24.0,29.465179895000002,2.757924
57.0,32032.0,290.08,884.5,2.0,2.0,32032.0,292.24,24.5,30.010399469000003,2.865895
58.0,32532.0,295.66,885.0,2.0,2.0,32532.0,297.82,25.0,30.555303032,2.9206164
59.0,-32504.0,296.47,885.5,2.0,2.0,-32504.0,298.63,25.5,31.100136111,2.9285598
60.0,-32004.0,300.46,886.0,2.0,2.0,-32004.0,302.62,26.0,31.654474604,2.967688
61.0,-31504.0,321.43,886.5,2.0,2.0,-31504.0,323.59,26.5,32.193376343000004,3.1733336
62.0,-31004.0,328.32,887.0,2.0,2.0,-31004.0,330.48,27.0,32.738226343,3.2409017
63.0,-30504.0,334.94,887.5,2.0,2.0,-30504.0,337.1,27.5,33.28306764,3.3058217
64.0,-30004.0,337.4,888.0,2.0,2.0,-30004.0,339.56,28.0,33.831465228,3.3299458
65.0,-29504.0,344.18,888.5,2.0,2.0,-29504.0,346.34,28.5,34.376416287000005,3.396435
66.0,-29004.0,352.87,889.0,2.0,2.0,-29004.0,355.03,29.0,34.920968399,3.4816546
67.0,-28504.0,358.78,889.5,2.0,2.0,-28504.0,360.94,29.5,35.465812554,3.539612
68.0,-28004.0,365.73,890.0,2.0,2.0,-28004.0,367.89,30.0,36.011048236,3.6077685
69.0,-27504.0,379.71,890.5,2.0,2.0,-27504.0,381.87,30.5,36.559467454,3.7448652
70.0,-27004.0,382.05,891.0,2.0,2.0,-27004.0,384.21,31.0,37.10408167,3.7678127
71.0,-26504.0,387.37,891.5,2.0,2.0,-26504.0,389.53,31.5,37.654370537000005,3.8199842
72.0,-26004.0,395.73,892.0,2.0,2.0,-26004.0,397.89,32.0,38.194715495000004,3.901968
73.0,-25504.0,402.8,892.5,2.0,2.0,-25504.0,404.96,32.5,38.742723633000004,3.9713006
74.0,-25004.0,410.55,893.0,2.0,2.0,-25004.0,412.71,33.0,39.287423277,4.0473022
75.0,-24504.0,416.73,893.5,2.0,2.0,-24504.0,418.89,33.5,39.832324251,4.107908
76.0,-24004.0,418.4,894.0,2.0,2.0,-24004.0,420.56,34.0,40.377256786000004,4.1242847
77.0,-23504.0,424.46,894.5,2.0,2.0,-23504.0,426.62,34.5,40.925532704000005,4.183713
78.0,-23004.0,432.22,895.0,2.0,2.0,-23004.0,434.38,35.0,41.470124633000005,4.259813
79.0,-22504.0,442.29,895.5,2.0,2.0,-22504.0,444.45,35.5,42.015401728,4.358566
80.0,-22004.0,451.62,896.0,2.0,2.0,-22004.0,453.78,36.0,42.560314269,4.450062
81.0,-21504.0,453.25,896.5,2.0,2.0,-21504.0,455.41,36.5,43.105134459000006,4.4660463
82.0,-21004.0,457.4,897.0,2.0,2.0,-21004.0,459.56,37.0,43.655458026000005,4.506744
83.0,-20504.0,457.11,897.5,2.0,2.0,-20504.0,459.27,37.5,44.198474664,4.5039
84.0,-20004.0,463.24,898.0,2.0,2.0,-20004.0,465.4,38.0,44.743829313000006,4.564015
