load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
3.0,-9324.0,-40.59,581.0,2.0,2.0,-9324.0,0.0,0.0,0.0,0.0
4.0,-8824.0,-41.46,581.5,2.0,2.0,-8824.0,-0.86999893,0.5,0.544824744,-0.008531779
5.0,-8324.0,-12.04,582.0,2.0,2.0,-8324.0,28.55,1.0,1.089575897,0.27997985
6.0,-7824.0,21.11,582.5,2.0,2.0,-7824.0,61.7,1.5,1.634905475,0.6050703
7.0,-7324.0,55.28,583.0,2.0,2.0,-7324.0,95.869995,2.0,2.179746993,0.9401635
8.0,-6824.0,128.18,583.5,2.0,2.0,-6824.0,168.76999,2.5,2.727861404,1.6550682
9.0,-6324.0,194.52,584.0,2.0,2.0,-6324.0,235.11,3.0,3.272834912,2.3056414
10.0,-5824.0,211.06,584.5,2.0,2.0,-5824.0,251.65,3.5,3.817773528,2.4678435
11.0,-5324.0,257.7,585.0,2.0,2.0,-5324.0,298.29,4.0,4.362550913000001,2.9252257
12.0,-4824.0,325.12,585.5,2.0,2.0,-4824.0,365.71,4.5,4.907638512,3.5863898
13.0,-4324.0,395.1,586.0,2.0,2.0,-4324.0,435.69,5.0,5.455515405000001,4.2726593
14.0,-3824.0,462.71,586.5,2.0,2.0,-3824.0,503.3,5.5,6.000924191,4.9356866
15.0,-3324.0,523.0,587.0,2.0,2.0,-3324.0,563.59,6.0,6.545763269,5.5269294
16.0,-2824.0,615.33,587.5,2.0,2.0,-2824.0,655.92004,6.5,7.090404189,6.432378
17.0,-2324.0,682.41,588.0,2.0,2.0,-2324.0,723.0,7.0,7.64148442,7.090207
18.0,-1824.0,773.26,588.5,2.0,2.0,-1824.0,813.85004,7.5,8.183721308,7.981142
19.0,-1324.0,827.37,589.0,2.0,2.0,-1324.0,867.96,8.0,8.728706756000001,8.51178
20.0,-824.0,893.35,589.5,2.0,2.0,-824.0,933.94,8.5,9.273133362000001,9.158823
21.0,-324.0,955.75,590.0,2.0,2.0,-324.0,996.34,9.0,9.818253411,9.770758
22.0,176.0,1029.32,590.5,2.0,2.0,176.0,1069.9099,9.5,10.366605014000001,10.492232
