Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
7.0,-14216.0,38.58,0.0,685,0.37834055699999997
8.0,-13716.0,83.88,0.5,685,0.822581802
9.0,-13216.0,133.97,1.0,685,1.3137969005
10.0,-12716.0,167.59,1.5,685,1.6434964735
11.0,-12216.0,194.78,2.0,685,1.910139287
12.0,-11716.0,203.79,2.5,685,1.9984972035
13.0,-11216.0,207.03,3.0,685,2.0302707495
14.0,-10716.0,211.61,3.5,685,2.0751852065
15.0,-10216.0,217.86,4.0,685,2.136476769
16.0,-9716.0,221.61,4.5,685,2.1732517065000003
17.0,-9216.0,224.0,5.0,685,2.1966896
18.0,-8716.0,227.83,5.5,685,2.2342490695
19.0,-8216.0,232.22,6.0,685,2.277300263
20.0,-7716.0,236.5,6.5,685,2.319272725
21.0,-7216.0,240.16,7.0,685,2.355165064
22.0,-6716.0,244.73,7.5,685,2.3999814544999998
23.0,-6216.0,248.71,8.0,685,2.4390119215
24.0,-5716.0,251.8,8.5,685,2.46931447
25.0,-5216.0,255.25,9.0,685,2.5031474125
26.0,-4716.0,256.81,9.5,685,2.5184457865
27.0,-4216.0,261.21,10.0,685,2.5615950465
28.0,-3716.0,266.33,10.5,685,2.6118050944999998
29.0,-3216.0,272.39,11.0,685,2.6712333935
30.0,-2716.0,277.76,11.5,685,2.723895104
31.0,-2216.0,282.4,12.0,685,2.7693979599999996
32.0,-1716.0,288.46,12.5,685,2.828826259
33.0,-1216.0,294.89,13.0,685,2.8918830184999997
34.0,-716.0,300.3,13.5,685,2.944936995
35.0,-216.0,304.42,14.0,685,2.985340393
36.0,284.0,310.41,14.5,685,3.0440822265000005
37.0,784.0,316.42,15.0,685,3.1030201930000003
38.0,1284.0,323.12,15.5,685,3.1687247480000003
39.0,1784.0,328.51,16.0,685,3.2215825915
40.0,2284.0,325.05,16.5,685,3.1876515825
41.0,2784.0,328.76,17.0,685,3.2240342539999998
42.0,3284.0,337.84,17.5,685,3.3130786359999997
43.0,3784.0,345.14,18.0,685,3.3846671809999997
44.0,4284.0,352.48,18.5,685,3.456647992
45.0,4784.0,357.48,19.0,685,3.505681242
46.0,5284.0,338.67,19.5,685,3.3212181555
47.0,5784.0,344.11,20.0,685,3.3745663315
48.0,6284.0,349.93,20.5,685,3.4316410345
49.0,6784.0,353.85,21.0,685,3.4700831025000003
50.0,7284.0,359.95,21.5,685,3.5299036674999997
51.0,7784.0,364.64,22.0,685,3.575896856
52.0,8284.0,367.81,22.5,685,3.6069839365000003
53.0,8784.0,373.06,23.0,685,3.658468849
54.0,9284.0,377.55,23.5,685,3.7025007075
55.0,9784.0,382.23,24.0,685,3.7483958295
56.0,10284.0,386.13,24.5,685,3.7866417645
57.0,10784.0,390.84,25.0,685,3.8328310859999997
58.0,11284.0,395.38,25.5,685,3.877353277
59.0,11784.0,400.82,26.0,685,3.930701453
60.0,12284.0,406.45,26.5,685,3.9859128925
61.0,12784.0,410.47,27.0,685,4.0253356255
62.0,13284.0,413.62,27.5,685,4.056226573
63.0,13784.0,416.82,28.0,685,4.087607853
64.0,14284.0,421.24,28.5,685,4.130953246
65.0,14784.0,422.77,29.0,685,4.1459574205
66.0,15284.0,429.95,29.5,685,4.2163691675
67.0,15784.0,432.54,30.0,685,4.241768391
68.0,16284.0,440.49,30.5,685,4.3197312585
69.0,16784.0,436.17,31.0,685,4.2773665305
70.0,17284.0,445.23,31.5,685,4.3662147795
71.0,17784.0,452.11,32.0,685,4.4336845315
72.0,18284.0,460.71,32.5,685,4.5180217215
73.0,18784.0,468.12,33.0,685,4.590688998
74.0,19284.0,470.34,33.5,685,4.612459761
75.0,19784.0,479.5,34.0,685,4.702288675
76.0,20284.0,488.28,34.5,685,4.788391062
77.0,20784.0,495.88,35.0,685,4.862921602
78.0,21284.0,503.27,35.5,685,4.9353927455
79.0,21784.0,509.39,36.0,685,4.9954094435
80.0,22284.0,516.56,36.5,685,5.065723124
81.0,22784.0,522.12,37.0,685,5.120248098
82.0,23284.0,531.85,37.5,685,5.2156668025
83.0,23784.0,536.33,38.0,685,5.2596005945
84.0,24284.0,542.14,38.5,685,5.316577231
85.0,24784.0,550.39,39.0,685,5.3974820935
86.0,25284.0,553.13,39.5,685,5.4243523145
87.0,25784.0,555.74,40.0,685,5.449947671
88.0,26284.0,544.68,40.5,685,5.341486121999999
89.0,26784.0,555.71,41.0,685,5.4496534715000005
