load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
3.0,32388.0,54.75,1147.0,2.0,2.0,32388.0,0.0,0.0,0.0,0.0
4.0,-32648.0,61.18,1147.5,2.0,2.0,-32648.0,6.4300003,0.5,0.544698078,0.06305677
5.0,-32148.0,68.86,1148.0,2.0,2.0,-32148.0,14.110001,1.0,1.08914554,0.13837188
6.0,-31648.0,75.55,1148.5,2.0,2.0,-31648.0,20.800003,1.5,1.6343875780000001,0.20397836
7.0,-31148.0,81.57,1149.0,2.0,2.0,-31148.0,26.82,2.0,2.1826316290000003,0.26301438
8.0,-30648.0,84.13,1149.5,2.0,2.0,-30648.0,29.379997,2.5,2.727815156,0.28811938
9.0,-30148.0,93.52,1150.0,2.0,2.0,-30148.0,38.769997,3.0,3.2769963890000002,0.38020378
10.0,-29648.0,103.95,1150.5,2.0,2.0,-29648.0,49.199997,3.5,3.8175237660000003,0.48248714
11.0,-29148.0,111.77,1151.0,2.0,2.0,-29148.0,57.019997,4.0,4.365778601000001,0.5591752
12.0,-28648.0,119.48,1151.5,2.0,2.0,-28648.0,64.73,4.5,4.910635185,0.6347845
13.0,-28148.0,123.78,1152.0,2.0,2.0,-28148.0,69.03,5.0,5.455736923,0.676953
14.0,-27648.0,131.42,1152.5,2.0,2.0,-27648.0,76.67,5.5,6.000505163000001,0.7518758
15.0,-27148.0,137.36,1153.0,2.0,2.0,-27148.0,82.61,6.0,6.5487921920000005,0.8101273
16.0,-26648.0,145.59,1153.5,2.0,2.0,-26648.0,90.84,6.5,7.093467428,0.89083606
17.0,-26148.0,150.87,1154.0,2.0,2.0,-26148.0,96.119995,7.0,7.638829766000001,0.9426151
18.0,-25648.0,159.21,1154.5,2.0,2.0,-25648.0,104.46001,7.5,8.183872503,1.0244026
19.0,-25148.0,161.72,1155.0,2.0,2.0,-25148.0,106.97,8.0,8.728535778000001,1.0490174
20.0,-24648.0,165.46,1155.5,2.0,2.0,-24648.0,110.71001,8.5,9.27662583,1.0856943
21.0,-24148.0,175.52,1156.0,2.0,2.0,-24148.0,120.770004,9.0,9.822070080000001,1.1843491
22.0,-23648.0,181.83,1156.5,2.0,2.0,-23648.0,127.08,9.5,10.36670022,1.2462292
23.0,-23148.0,190.03,1157.0,2.0,2.0,-23148.0,135.28,10.0,10.911574485000001,1.3266437
24.0,-22648.0,197.02,1157.5,2.0,2.0,-22648.0,142.27,10.5,11.459963662,1.3951921
25.0,-22148.0,201.15,1158.0,2.0,2.0,-22148.0,146.4,11.0,12.004894294000001,1.4356935
26.0,-21648.0,208.56,1158.5,2.0,2.0,-21648.0,153.81,11.5,12.549882502,1.5083606
27.0,-21148.0,217.13,1159.0,2.0,2.0,-21148.0,162.38,12.0,13.094643969000002,1.5924039
28.0,-20648.0,218.38,1159.5,2.0,2.0,-20648.0,163.63,12.5,13.643000086,1.6046622
29.0,-20148.0,228.17,1160.0,2.0,2.0,-20148.0,173.42,13.0,14.187910522000001,1.700669
30.0,-19648.0,235.54,1160.5,2.0,2.0,-19648.0,180.79,13.5,14.732870809000001,1.7729442
31.0,-19148.0,236.58,1161.0,2.0,2.0,-19148.0,181.83,14.0,15.277648954000002,1.783143
32.0,-18648.0,251.75,1161.5,2.0,2.0,-18648.0,197.0,14.5,15.8260105,1.93191
33.0,-18148.0,258.17,1162.0,2.0,2.0,-18148.0,203.42001,15.0,16.370869279,1.9948688
34.0,-17648.0,264.25,1162.5,2.0,2.0,-17648.0,209.5,15.5,16.91591688,2.0544932
35.0,-17148.0,271.39,1163.0,2.0,2.0,-17148.0,216.64001,16.0,17.461085999,2.1245127
36.0,-16648.0,281.61,1163.5,2.0,2.0,-16648.0,226.85999,16.5,18.009127986000003,2.2247365
37.0,-16148.0,291.41,1164.0,2.0,2.0,-16148.0,236.66,17.0,18.553971304,2.3208418
38.0,-15648.0,293.56,1164.5,2.0,2.0,-15648.0,238.81,17.5,19.099128353,2.3419259
39.0,-15148.0,297.94,1165.0,2.0,2.0,-15148.0,243.19,18.0,19.643880196,2.384879
40.0,-14648.0,303.87,1165.5,2.0,2.0,-14648.0,249.12,18.5,20.192376793,2.4430325
41.0,-14148.0,300.17,1166.0,2.0,2.0,-14148.0,245.42001,19.0,20.737120674,2.406748
42.0,-13648.0,308.33,1166.5,2.0,2.0,-13648.0,253.57999,19.5,21.282072863,2.4867702
43.0,-13148.0,315.01,1167.0,2.0,2.0,-13148.0,260.26,20.0,21.827110207,2.5522788
44.0,-12648.0,316.18,1167.5,2.0,2.0,-12648.0,261.43,20.5,22.375255167000002,2.5637524
45.0,-12148.0,329.19,1168.0,2.0,2.0,-12148.0,274.44,21.0,22.920222384000002,2.6913369
46.0,-11648.0,327.59,1168.5,2.0,2.0,-11648.0,272.84,21.5,23.465131471000003,2.6756463
47.0,-11148.0,336.35,1169.0,2.0,2.0,-11148.0,281.6,22.0,24.010362604,2.7615526
48.0,-10648.0,345.89,1169.5,2.0,2.0,-10648.0,291.14,22.5,24.554987036,2.855108
49.0,-10148.0,355.0,1170.0,2.0,2.0,-10148.0,300.25,23.0,25.10312794,2.9444466
50.0,-9648.0,364.46,1170.5,2.0,2.0,-9648.0,309.71,23.5,25.648185284,3.0372174
51.0,-9148.0,370.07,1171.0,2.0,2.0,-9148.0,315.32,24.0,26.193051046,3.092233
52.0,-8648.0,380.39,1171.5,2.0,2.0,-8648.0,325.64,24.5,26.737857541,3.1934376
53.0,-8148.0,381.26,1172.0,2.0,2.0,-8148.0,326.51,25.0,27.286000814,3.2019694
54.0,-7648.0,381.8,1172.5,2.0,2.0,-7648.0,327.05,25.5,27.831152242,3.2072647
55.0,-7148.0,384.11,1173.0,2.0,2.0,-7148.0,329.36,26.0,28.375962739000002,3.229918
56.0,-6648.0,385.89,1173.5,2.0,2.0,-6648.0,331.14,26.5,28.921022131,3.247374
57.0,-6148.0,391.32,1174.0,2.0,2.0,-6148.0,336.57,27.0,29.474647221,3.3006241
58.0,-5648.0,402.61,1174.5,2.0,2.0,-5648.0,347.86,27.5,30.014352916000004,3.411341
59.0,-5148.0,406.7,1175.0,2.0,2.0,-5148.0,351.95,28.0,30.559219059,3.4514503
60.0,-4648.0,411.97,1175.5,2.0,2.0,-4648.0,357.22,28.5,31.103983279,3.5031316
61.0,-4148.0,417.84,1176.0,2.0,2.0,-4148.0,363.09,29.0,31.649390306,3.5606964
62.0,-3648.0,427.54,1176.5,2.0,2.0,-3648.0,372.79,29.5,32.197357296,3.655821
63.0,-3148.0,435.96,1177.0,2.0,2.0,-3148.0,381.21,30.0,32.742111276,3.738393
64.0,-2648.0,443.7,1177.5,2.0,2.0,-2648.0,388.95,30.5,33.287216772,3.8142965
65.0,-2148.0,451.96,1178.0,2.0,2.0,-2148.0,397.21,31.0,33.832264217,3.8952992
66.0,-1648.0,456.38,1178.5,2.0,2.0,-1648.0,401.63,31.5,34.380430098000005,3.9386446
67.0,-1148.0,453.67,1179.0,2.0,2.0,-1148.0,398.92,32.0,34.925314712,3.9120686
68.0,-648.0,460.41,1179.5,2.0,2.0,-648.0,405.66,32.5,35.475168938,3.9781654
69.0,-148.0,474.54,1180.0,2.0,2.0,-148.0,419.79,33.0,36.01489183,4.1167336
70.0,352.0,478.42,1180.5,2.0,2.0,352.0,423.67,33.5,36.559819069,4.1547837
71.0,852.0,482.95,1181.0,2.0,2.0,852.0,428.2,34.0,37.108199728,4.199208
72.0,1352.0,492.3,1181.5,2.0,2.0,1352.0,437.55,34.5,37.65327472,4.2908998
73.0,1852.0,501.91,1182.0,2.0,2.0,1852.0,447.16,35.0,38.19870987,4.385142
74.0,2352.0,508.55,1182.5,2.0,2.0,2352.0,453.8,35.5,38.742987502000005,4.450258
75.0,2852.0,514.75,1183.0,2.0,2.0,2852.0,460.0,36.0,39.291302468000005,4.5110593
76.0,3352.0,520.49,1183.5,2.0,2.0,3352.0,465.74,36.5,39.836175052,4.567349
77.0,3852.0,523.99,1184.0,2.0,2.0,3852.0,469.24,37.0,40.381324643,4.6016726
78.0,4352.0,519.21,1184.5,2.0,2.0,4352.0,464.46002,37.5,40.9258225,4.554797
79.0,4852.0,504.94,1185.0,2.0,2.0,4852.0,450.19,38.0,41.475082276,4.414856
80.0,5352.0,526.55,1185.5,2.0,2.0,5352.0,471.8,38.5,42.019123111000006,4.6267776
81.0,5852.0,540.15,1186.0,2.0,2.0,5852.0,485.40002,39.0,42.564333778000005,4.760148
82.0,6352.0,538.9,1186.5,2.0,2.0,6352.0,484.15002,39.5,43.109178004,4.74789
83.0,6852.0,557.55,1187.0,2.0,2.0,6852.0,502.8,40.0,43.654269406000004,4.9307837
84.0,7352.0,567.88,1187.5,2.0,2.0,7352.0,513.13,40.5,44.202170263,5.0320864
85.0,7852.0,569.6,1188.0,2.0,2.0,7852.0,514.85,41.0,44.747069329000006,5.0489535
