load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
3.0,10320.0,-55.24,338.5,2.0,2.0,10320.0,0.0,0.0,0.0,0.0
4.0,10820.0,-37.56,339.0,2.0,2.0,10820.0,17.68,0.5,0.548691842,0.1733816
5.0,11320.0,-7.17,339.5,2.0,2.0,11320.0,48.07,1.0,1.0931637490000001,0.47140568
6.0,11820.0,35.24,340.0,2.0,2.0,11820.0,90.48,1.5,1.638214384,0.88730574
7.0,12320.0,62.24,340.5,2.0,2.0,12320.0,117.48,2.0,2.1866333,1.1520853
8.0,12820.0,103.99,341.0,2.0,2.0,12820.0,159.23,2.5,2.7279998020000003,1.561513
9.0,13320.0,143.76,341.5,2.0,2.0,13320.0,199.0,3.0,3.272828332,1.9515233
10.0,13820.0,193.88,342.0,2.0,2.0,13820.0,249.12001,3.5,3.821432193,2.4430327
11.0,14320.0,251.79,342.5,2.0,2.0,14320.0,307.03,4.0,4.366100748,3.0109358
12.0,14820.0,310.53,343.0,2.0,2.0,14820.0,365.77,4.5,4.910905729,3.5869784
13.0,15320.0,375.2,343.5,2.0,2.0,15320.0,430.44,5.0,5.455687331,4.2211742
14.0,15820.0,457.65,344.0,2.0,2.0,15820.0,512.89,5.5,6.004210921,5.0297327
15.0,16320.0,523.29,344.5,2.0,2.0,16320.0,578.52997,6.0,6.549154442000001,5.673441
16.0,16820.0,594.5,345.0,2.0,2.0,16820.0,649.74,6.5,7.094674909,6.371773
17.0,17320.0,657.09,345.5,2.0,2.0,17320.0,712.33,7.0,7.638749339,6.9855714
18.0,17820.0,735.42,346.0,2.0,2.0,17820.0,790.66,7.5,8.187163765000001,7.7537255
19.0,18320.0,797.58,346.5,2.0,2.0,18320.0,852.82,8.0,8.736530642,8.363307
20.0,18820.0,859.67,347.0,2.0,2.0,18820.0,914.91,8.5,9.288175918,8.972202
21.0,19320.0,924.1,347.5,2.0,2.0,19320.0,979.33997,9.0,9.821785836,9.604044
22.0,19820.0,1001.04,348.0,2.0,2.0,19820.0,1056.28,9.5,10.375249363,10.358568
