Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,10852.0,21.96,0.0,560,0.215354034
3.0,11352.0,22.34,0.5,560,0.219080561
4.0,11852.0,22.4,1.0,560,0.21966896
5.0,12352.0,21.0,1.5,560,0.20593965
6.0,12852.0,35.67,2.0,560,0.34980320550000005
7.0,13352.0,60.04,2.5,560,0.588791266
8.0,13852.0,71.17,3.0,560,0.6979392805
9.0,14352.0,79.31,3.5,560,0.7777654115
10.0,14852.0,94.19,4.0,560,0.9236883634999999
11.0,15352.0,107.53,4.5,560,1.0545090745
12.0,15852.0,116.64,5.0,560,1.143847656
13.0,16352.0,126.81,5.5,560,1.2435812865
14.0,16852.0,148.2,6.0,560,1.45334553
15.0,17352.0,160.68,6.5,560,1.575732522
16.0,17852.0,168.32,7.0,560,1.650655328
17.0,18352.0,180.47,7.5,560,1.7698061255
18.0,18852.0,196.45,8.0,560,1.9265163925
19.0,19352.0,205.11,8.5,560,2.0114419815
20.0,19852.0,212.88,9.0,560,2.087639652
21.0,20352.0,226.83,9.5,560,2.2244424195000003
22.0,20852.0,240.68,10.0,560,2.360264522
23.0,21352.0,257.18,10.5,560,2.522074247
24.0,21852.0,271.33,11.0,560,2.6608383444999997
25.0,22352.0,281.15,11.5,560,2.7571396475
26.0,22852.0,284.76,12.0,560,2.792541654
27.0,23352.0,301.13,12.5,560,2.9530765145
28.0,23852.0,308.68,13.0,560,3.027116722
29.0,24352.0,309.3,13.5,560,3.033196845
30.0,24852.0,323.32,14.0,560,3.170686078
31.0,25352.0,353.49,14.5,560,3.4665527085
32.0,25852.0,365.38,15.0,560,3.583153777
33.0,26352.0,372.53,15.5,560,3.6532713245
34.0,26852.0,382.97,16.0,560,3.7556527505000004
35.0,27352.0,399.93,16.5,560,3.9219735345
36.0,27852.0,413.46,17.0,560,4.054657509
37.0,28352.0,418.83,17.5,560,4.1073192195
38.0,28852.0,429.87,18.0,560,4.2155846355
39.0,29352.0,438.6,18.5,560,4.30119669
40.0,29852.0,453.14,19.0,560,4.443785381
41.0,30352.0,465.9,19.5,560,4.568918235
42.0,30852.0,476.33,20.0,560,4.6712015945
43.0,31352.0,482.2,20.5,560,4.72876663
44.0,31852.0,492.47,21.0,560,4.8294809255
45.0,32352.0,509.42,21.5,560,4.995703643000001
46.0,-32684.0,525.25,22.0,560,5.1509429125
47.0,-32184.0,497.35,22.5,560,4.8773373775
48.0,-31684.0,507.75,23.0,560,4.9793265375
49.0,-31184.0,521.99,23.5,560,5.1189732335
50.0,-30684.0,529.43,24.0,560,5.1919347095
51.0,-30184.0,543.34,24.5,560,5.328345211
52.0,-29684.0,567.12,25.0,560,5.561547348
53.0,-29184.0,578.68,25.5,560,5.674912222
54.0,-28684.0,587.38,26.0,560,5.760230077
55.0,-28184.0,590.82,26.5,560,5.793964953000001
56.0,-27684.0,594.59,27.0,560,5.8309360235000005
57.0,-27184.0,607.47,27.5,560,5.9572456755
58.0,-26684.0,622.12,28.0,560,6.100913098
59.0,-26184.0,638.89,28.5,560,6.2653706184999995
60.0,-25684.0,652.62,29.0,560,6.400015923
61.0,-25184.0,670.8,29.5,560,6.57830082
62.0,-24684.0,680.09,30.0,560,6.669404598500001
63.0,-24184.0,689.38,30.5,560,6.760508377
64.0,-23684.0,696.27,31.0,560,6.8280761955
65.0,-23184.0,715.13,31.5,560,7.0130296145
66.0,-22684.0,727.32,32.0,560,7.132572678000001
67.0,-22184.0,734.94,32.5,560,7.2072993510000005
68.0,-21684.0,749.68,33.0,560,7.351849371999999
69.0,-21184.0,768.55,33.5,560,7.5369008575
70.0,-20684.0,776.64,34.0,560,7.616236656
71.0,-20184.0,787.64,34.5,560,7.7241098059999995
72.0,-19684.0,796.66,35.0,560,7.812565789
73.0,-19184.0,796.76,35.5,560,7.813546454
74.0,-18684.0,819.16,36.0,560,8.033215413999999
75.0,-18184.0,824.91,36.5,560,8.0896036515
76.0,-17684.0,832.48,37.0,560,8.163839992
77.0,-17184.0,846.87,37.5,560,8.3049576855
78.0,-16684.0,857.99,38.0,560,8.4140076335
79.0,-16184.0,860.29,38.5,560,8.436562928499999
80.0,-15684.0,840.97,39.0,560,8.247098450500001
81.0,-15184.0,865.36,39.5,560,8.486282644000001
82.0,-14684.0,897.1,40.0,560,8.797545715
83.0,-14184.0,904.58,40.5,560,8.870899457
84.0,-13684.0,915.94,41.0,560,8.982303001
85.0,-13184.0,931.39,41.5,560,9.1338157435
86.0,-12684.0,944.61,42.0,560,9.2634596565
87.0,-12184.0,966.14,42.5,560,9.474596831
88.0,-11684.0,967.93,43.0,560,9.4921507345
89.0,-11184.0,969.68,43.5,560,9.509312372
