load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,24640.0,-19.56,680.5,2.0,2.0,24640.0,0.0,0.0,0.0,0.0
3.0,25140.0,-20.51,681.0,2.0,2.0,25140.0,-0.95000076,0.5,0.5451376720000001,-0.009316325
4.0,25640.0,-19.45,681.5,2.0,2.0,25640.0,0.1099987,1.0,1.089836832,0.00107871
5.0,26140.0,-20.54,682.0,2.0,2.0,26140.0,-0.98000145,1.5,1.634774881,-0.009610534
6.0,26640.0,-16.7,682.5,2.0,2.0,26640.0,2.8599987,2.0,2.179826024,0.028046995
7.0,27140.0,-10.63,683.0,2.0,2.0,27140.0,8.929999,2.5,2.72800914,0.08757337
8.0,27640.0,-7.89,683.5,2.0,2.0,27640.0,11.67,3.0,3.272668948,0.11444359
9.0,28140.0,-3.74,684.0,2.0,2.0,28140.0,15.82,3.5,3.817709212,0.15514119
10.0,28640.0,-0.79,684.5,2.0,2.0,28640.0,18.769999,4.0,4.362788553000001,0.18407081
11.0,29140.0,0.99,685.0,2.0,2.0,29140.0,20.55,4.5,4.907215575,0.20152664
12.0,29640.0,4.68,685.5,2.0,2.0,29640.0,24.24,5.0,5.455906239,0.23771317
13.0,30140.0,10.9,686.0,2.0,2.0,30140.0,30.46,5.5,6.000766389000001,0.29871053
14.0,30640.0,10.27,686.5,2.0,2.0,30640.0,29.83,6.0,6.545905162,0.29253235
15.0,31140.0,16.9,687.0,2.0,2.0,31140.0,36.46,6.5,7.089994654000001,0.35755044
16.0,31640.0,19.56,687.5,2.0,2.0,31640.0,39.12,7.0,7.635484231,0.38363612
17.0,32140.0,23.72,688.0,2.0,2.0,32140.0,43.28,7.5,8.183818463,0.4244318
18.0,32640.0,23.63,688.5,2.0,2.0,32640.0,43.19,8.0,8.728709776,0.42354918
19.0,-32396.0,32.58,689.0,2.0,2.0,-32396.0,52.14,8.5,9.273355508,0.5113187
20.0,-31896.0,33.43,689.5,2.0,2.0,-31896.0,52.989998,9.0,9.818763623,0.5196544
21.0,-31396.0,42.83,690.0,2.0,2.0,-31396.0,62.39,9.5,10.366713797000001,0.6118369
22.0,-30896.0,54.39,690.5,2.0,2.0,-30896.0,73.95,10.0,10.911305067,0.7252017
23.0,-30396.0,63.82,691.0,2.0,2.0,-30396.0,83.38,10.5,11.456406485,0.81767845
24.0,-29896.0,52.14,691.5,2.0,2.0,-29896.0,71.7,11.0,12.001452719000001,0.70313674
25.0,-29396.0,59.37,692.0,2.0,2.0,-29396.0,78.93,11.5,12.546360072,0.77403885
26.0,-28896.0,63.05,692.5,2.0,2.0,-28896.0,82.61,12.0,13.09451175,0.8101273
27.0,-28396.0,65.4,693.0,2.0,2.0,-28396.0,84.96,12.5,13.639370501,0.833173
28.0,-27896.0,65.42,693.5,2.0,2.0,-27896.0,84.979996,13.0,14.184563627000001,0.8333691
29.0,-27396.0,74.24,694.0,2.0,2.0,-27396.0,93.799995,13.5,14.729349028000001,0.9198637
30.0,-26896.0,82.04,694.5,2.0,2.0,-26896.0,101.6,14.0,15.274843412000001,0.9963556
31.0,-26396.0,88.06,695.0,2.0,2.0,-26396.0,107.619995,14.5,15.822390026,1.0553916
32.0,-25896.0,87.05,695.5,2.0,2.0,-25896.0,106.61,15.0,16.367436112,1.0454869
33.0,-25396.0,83.11,696.0,2.0,2.0,-25396.0,102.67,15.5,16.912021808000002,1.0068488
34.0,-24896.0,79.73,696.5,2.0,2.0,-24896.0,99.29,16.0,17.457101648000002,0.97370225
35.0,-24396.0,80.08,697.0,2.0,2.0,-24396.0,99.64,16.5,18.00546637,0.9771346
36.0,-23896.0,80.31,697.5,2.0,2.0,-23896.0,99.869995,17.0,18.550375589,0.9793901
37.0,-23396.0,73.61,698.0,2.0,2.0,-23396.0,93.17,17.5,19.095367412,0.91368556
38.0,-22896.0,90.1,698.5,2.0,2.0,-22896.0,109.659996,18.0,19.640100150000002,1.0753973
39.0,-22396.0,90.2,699.0,2.0,2.0,-22396.0,109.759995,18.5,20.185068879000003,1.0763779
40.0,-21896.0,97.23,699.5,2.0,2.0,-21896.0,116.79,19.0,20.733267822000002,1.1453186
41.0,-21396.0,103.64,700.0,2.0,2.0,-21396.0,123.2,19.5,21.277862849,1.2081792
42.0,-20896.0,110.23,700.5,2.0,2.0,-20896.0,129.79001,20.0,21.823287168,1.272805
43.0,-20396.0,115.92,701.0,2.0,2.0,-20396.0,135.48,20.5,22.367953264,1.3286049
44.0,-19896.0,121.18,701.5,2.0,2.0,-19896.0,140.74,21.0,22.916531470000002,1.380188
45.0,-19396.0,124.79,702.0,2.0,2.0,-19396.0,144.35,21.5,23.461307028,1.4155898
46.0,-18896.0,130.24,702.5,2.0,2.0,-18896.0,149.8,22.0,24.006336727,1.4690361
47.0,-18396.0,132.87,703.0,2.0,2.0,-18396.0,152.43,22.5,24.551215148,1.4948275
