Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
5.0,-3680.0,2.25,0.0,765,0.0220649625
6.0,-3180.0,50.59,0.5,765,0.4961184235
7.0,-2680.0,89.53,1.0,765,0.8779893745
8.0,-2180.0,136.71,1.5,765,1.3406671215000001
9.0,-1680.0,184.07,2.0,765,1.8051100654999999
10.0,-1180.0,235.4,2.5,765,2.3084854100000003
11.0,-680.0,282.0,3.0,765,2.7654753
12.0,-180.0,325.01,3.5,765,3.1872593165
13.0,320.0,373.06,4.0,765,3.658468849
14.0,820.0,421.39,4.5,765,4.1324242435
15.0,1320.0,455.79,5.0,765,4.4697730035
16.0,1820.0,493.12,5.5,765,4.835855248
17.0,2320.0,529.88,6.0,765,5.196347702
18.0,2820.0,579.82,6.5,765,5.686091803000001
19.0,3320.0,616.44,7.0,765,6.045211326
20.0,3820.0,652.78,7.5,765,6.401584987
21.0,4320.0,690.18,8.0,765,6.768353696999999
22.0,4820.0,724.55,8.5,765,7.1054082575
23.0,5320.0,768.91,9.0,765,7.540431251499999
24.0,5820.0,805.48,9.5,765,7.899060442000001
25.0,6320.0,840.95,10.0,765,8.2469023175
26.0,6820.0,875.37,10.5,765,8.5844472105
27.0,7320.0,915.94,11.0,765,8.982303001
28.0,7820.0,950.9,11.5,765,9.325143485
29.0,8320.0,986.26,12.0,765,9.671906629
30.0,8820.0,1020.28,12.5,765,10.005528862
