load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,-13860.0,-60.05,642.0,2.0,2.0,-13860.0,0.0,0.0,0.0,0.0
3.0,-13360.0,-59.56,642.5,2.0,2.0,-13360.0,0.48999786,0.5,0.544672927,0.0048052073
4.0,-12860.0,-50.41,643.0,2.0,2.0,-12860.0,9.639999,1.0,1.0926848610000002,0.094536096
5.0,-12360.0,-39.57,643.5,2.0,2.0,-12360.0,20.48,1.5,1.637770828,0.20084018
6.0,-11860.0,-20.58,644.0,2.0,2.0,-11860.0,39.47,2.0,2.182577349,0.38706845
7.0,-11360.0,-6.06,644.5,2.0,2.0,-11360.0,53.989998,2.5,2.727620442,0.529461
8.0,-10860.0,6.08,645.0,2.0,2.0,-10860.0,66.13,3.0,3.2721774580000003,0.64851373
9.0,-10360.0,23.22,645.5,2.0,2.0,-10360.0,83.27,3.5,3.8202846480000003,0.8165997
10.0,-9860.0,44.25,646.0,2.0,2.0,-9860.0,104.3,4.0,4.365407403,1.0228336
11.0,-9360.0,59.23,646.5,2.0,2.0,-9360.0,119.28,4.5,4.910523386,1.1697371
12.0,-8860.0,72.87,647.0,2.0,2.0,-8860.0,132.92,5.0,5.45530336,1.3034999
13.0,-8360.0,88.99,647.5,2.0,2.0,-8360.0,149.04,5.5,6.000172484,1.461583
14.0,-7860.0,104.47,648.0,2.0,2.0,-7860.0,164.52,6.0,6.5483926310000005,1.61339
15.0,-7360.0,121.67,648.5,2.0,2.0,-7360.0,181.72,6.5,7.093488281000001,1.7820644
16.0,-6860.0,137.78,649.0,2.0,2.0,-6860.0,197.83,7.0,7.638136509000001,1.9400494
17.0,-6360.0,159.72,649.5,2.0,2.0,-6360.0,219.77,7.5,8.183103129000001,2.1552074
18.0,-5860.0,179.65,650.0,2.0,2.0,-5860.0,239.7,8.0,8.727939286,2.350654
19.0,-5360.0,198.75,650.5,2.0,2.0,-5360.0,258.8,8.5,9.276295102,2.537961
20.0,-4860.0,210.87,651.0,2.0,2.0,-4860.0,270.91998,9.0,9.820909149,2.6568174
21.0,-4360.0,221.17,651.5,2.0,2.0,-4360.0,281.22,9.5,10.366139157000001,2.757826
22.0,-3860.0,230.91,652.0,2.0,2.0,-3860.0,290.96,10.0,10.910916081,2.853343
23.0,-3360.0,246.03,652.5,2.0,2.0,-3360.0,306.08,10.5,11.455788104000002,3.0016193
24.0,-2860.0,255.26,653.0,2.0,2.0,-2860.0,315.31,11.0,12.003956612000001,3.0921347
25.0,-2360.0,267.15,653.5,2.0,2.0,-2360.0,327.19998,11.5,12.549244922000002,3.2087357
26.0,-1860.0,273.29,654.0,2.0,2.0,-1860.0,333.34,12.0,13.094128188000001,3.2689488
27.0,-1360.0,284.67,654.5,2.0,2.0,-1360.0,344.72,12.5,13.638688099000001,3.3805485
28.0,-860.0,298.9,655.0,2.0,2.0,-860.0,358.94998,13.0,14.187117587000001,3.520097
29.0,-360.0,312.57,655.5,2.0,2.0,-360.0,372.62,13.5,14.732050446,3.654154
30.0,140.0,325.81,656.0,2.0,2.0,140.0,385.86,14.0,15.276943910000002,3.783994
31.0,640.0,341.74,656.5,2.0,2.0,640.0,401.78998,14.5,15.821791509,3.9402137
32.0,1140.0,353.21,657.0,2.0,2.0,1140.0,413.25998,15.0,16.366652723,4.0526958
33.0,1640.0,367.79,657.5,2.0,2.0,1640.0,427.84,15.5,16.914878476000002,4.195677
34.0,2140.0,373.99,658.0,2.0,2.0,2140.0,434.03998,16.0,17.459870332,4.2564783
35.0,2640.0,387.96,658.5,2.0,2.0,2640.0,448.00998,16.5,18.004578813000002,4.393477
36.0,3140.0,403.66,659.0,2.0,2.0,3140.0,463.71,17.0,18.549817044,4.5474415
37.0,3640.0,420.42,659.5,2.0,2.0,3640.0,480.47,17.5,19.094717449,4.711801
38.0,4140.0,432.36,660.0,2.0,2.0,4140.0,492.40997,18.0,19.643216359,4.828892
39.0,4640.0,447.02,660.5,2.0,2.0,4640.0,507.06998,18.5,20.187754910000002,4.9726577
40.0,5140.0,459.87,661.0,2.0,2.0,5140.0,519.92,19.0,20.732959762,5.098673
41.0,5640.0,473.16,661.5,2.0,2.0,5640.0,533.21,19.5,21.277604445,5.2290034
42.0,6140.0,487.28,662.0,2.0,2.0,6140.0,547.33,20.0,21.822226504,5.3674736
43.0,6640.0,496.98,662.5,2.0,2.0,6640.0,557.03,20.5,22.370950955,5.462598
44.0,7140.0,508.53,663.0,2.0,2.0,7140.0,568.58,21.0,22.915689873,5.575865
45.0,7640.0,523.89,663.5,2.0,2.0,7640.0,583.94,21.5,23.460717038000002,5.726495
46.0,8140.0,533.87,664.0,2.0,2.0,8140.0,593.92,22.0,24.004623788,5.824365
47.0,8640.0,550.33,664.5,2.0,2.0,8640.0,610.38,22.5,24.553796113,5.9857826
48.0,9140.0,564.51,665.0,2.0,2.0,9140.0,624.56,23.0,25.098730833,6.124841
49.0,9640.0,579.8,665.5,2.0,2.0,9640.0,639.85,23.5,25.643689969,6.2747846
50.0,10140.0,590.93,666.0,2.0,2.0,10140.0,650.98,24.0,26.188786814,6.3839326
51.0,10640.0,598.65,666.5,2.0,2.0,10640.0,658.7,24.5,26.733577070000003,6.45964
52.0,11140.0,612.98,667.0,2.0,2.0,11140.0,673.02997,25.0,27.281912225000003,6.600169
53.0,11640.0,627.11,667.5,2.0,2.0,11640.0,687.16,25.5,27.825967012000003,6.738737
54.0,12140.0,641.01,668.0,2.0,2.0,12140.0,701.06,26.0,28.371427505000003,6.8750496
55.0,12640.0,653.37,668.5,2.0,2.0,12640.0,713.42,26.5,28.916236371,6.9962597
56.0,13140.0,667.42,669.0,2.0,2.0,13140.0,727.47,27.0,29.464619405,7.134043
57.0,13640.0,682.03,669.5,2.0,2.0,13640.0,742.08,27.5,30.009731913000003,7.277319
58.0,14140.0,697.61,670.0,2.0,2.0,14140.0,757.66,28.0,30.554479813,7.4301057
59.0,14640.0,715.49,670.5,2.0,2.0,14640.0,775.54,28.5,31.099558773000002,7.6054487
60.0,15140.0,722.6,671.0,2.0,2.0,15140.0,782.64996,29.0,31.643650450000003,7.675174
61.0,15640.0,734.34,671.5,2.0,2.0,15640.0,794.39,29.5,32.195405537,7.7903047
62.0,16140.0,741.35,672.0,2.0,2.0,16140.0,801.39996,30.0,32.737666142,7.859049
63.0,16640.0,748.94,672.5,2.0,2.0,16640.0,808.99,30.5,33.282762685,7.933481
64.0,17140.0,755.21,673.0,2.0,2.0,17140.0,815.26,31.0,33.827430201000006,7.9949694
65.0,17640.0,769.77,673.5,2.0,2.0,17640.0,829.82,31.5,34.375729756000005,8.137754
66.0,18140.0,784.78,674.0,2.0,2.0,18140.0,844.83,32.0,34.920705410000004,8.284952
67.0,18640.0,801.58,674.5,2.0,2.0,18640.0,861.63,32.5,35.46566655,8.449704
68.0,19140.0,813.6,675.0,2.0,2.0,19140.0,873.64996,33.0,36.009577646000004,8.567579
69.0,19640.0,831.99,675.5,2.0,2.0,19640.0,892.04,33.5,36.558802778,8.747924
70.0,20140.0,856.55,676.0,2.0,2.0,20140.0,916.6,34.0,37.103577929000004,8.988775
71.0,20640.0,869.3,676.5,2.0,2.0,20640.0,929.35,34.5,37.648450335,9.11381
72.0,21140.0,881.26,677.0,2.0,2.0,21140.0,941.31,35.0,38.198918305,9.231097
73.0,21640.0,894.3,677.5,2.0,2.0,21640.0,954.35,35.5,38.738374701000005,9.358975
74.0,22140.0,910.8,678.0,2.0,2.0,22140.0,970.85,36.0,39.286657992,9.520785
75.0,22640.0,912.36,678.5,2.0,2.0,22640.0,972.41,36.5,39.831454955000005,9.536084
76.0,23140.0,918.7,679.0,2.0,2.0,23140.0,978.75,37.0,40.376373826000005,9.598258
77.0,23640.0,930.17,679.5,2.0,2.0,23640.0,990.22,37.5,40.921242613000004,9.71074
78.0,24140.0,940.55,680.0,2.0,2.0,24140.0,1000.6,38.0,41.469721075,9.812533
79.0,24640.0,950.96,680.5,2.0,2.0,24640.0,1011.01,38.5,42.014206162,9.914621
80.0,25140.0,973.05,681.0,2.0,2.0,25140.0,1033.1,39.0,42.559403826,10.131249
81.0,25640.0,975.32,681.5,2.0,2.0,25640.0,1035.37,39.5,43.104384501000006,10.153511
82.0,26140.0,988.1,682.0,2.0,2.0,26140.0,1048.15,40.0,43.649273437000005,10.278839
83.0,26640.0,996.61,682.5,2.0,2.0,26640.0,1056.66,40.5,44.19732372,10.362294
84.0,27140.0,1005.98,683.0,2.0,2.0,27140.0,1066.03,41.0,44.742498315000006,10.454183
