Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
5.0,16532.0,4.55,0.0,710,0.044620257499999996
6.0,17032.0,9.41,0.5,710,0.0922805765
7.0,17532.0,13.94,1.0,710,0.13670470099999998
8.0,18032.0,32.18,1.5,710,0.315577997
9.0,18532.0,75.62,2.0,710,0.741578873
10.0,19032.0,116.97,2.5,710,1.1470838505
11.0,19532.0,154.07,3.0,710,1.5109105655
12.0,20032.0,194.48,3.5,710,1.907197292
13.0,20532.0,225.45,4.0,710,2.2109092425
14.0,21032.0,253.99,4.5,710,2.4907910335000003
15.0,21532.0,286.69,5.0,710,2.8114684885
16.0,22032.0,323.2,5.5,710,3.1695092799999998
17.0,22532.0,358.46,6.0,710,3.5152917589999997
18.0,23032.0,393.36,6.5,710,3.8575438440000003
19.0,23532.0,416.76,7.0,710,4.087019454
20.0,24032.0,455.68,7.5,710,4.4686942720000005
21.0,24532.0,489.88,8.0,710,4.804081702
22.0,25032.0,527.85,8.5,710,5.1764402025
23.0,25532.0,560.13,9.0,710,5.4929988645
24.0,26032.0,595.41,9.5,710,5.838977476499999
25.0,26532.0,629.1,10.0,710,6.169363515000001
26.0,27032.0,662.55,10.5,710,6.497395957499999
27.0,27532.0,699.02,11.0,710,6.8550444829999995
28.0,28032.0,733.99,11.5,710,7.1979830335
29.0,28532.0,768.56,12.0,710,7.536998924
30.0,29032.0,799.21,12.5,710,7.8375727465
31.0,29532.0,835.28,13.0,710,8.191298612
32.0,30032.0,872.11,13.5,710,8.552477531500001
33.0,30532.0,905.27,14.0,710,8.8776660455
34.0,31032.0,942.3,14.5,710,9.240806295
35.0,31532.0,975.91,15.0,710,9.5704078015
36.0,32032.0,1000.68,15.5,710,9.813318522
