load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
20.0,-5288.0,70.77,519.5,2.0,2.0,-5288.0,107.70999,9.0,9.818291701000001,1.0562742
21.0,-4788.0,82.04,520.0,2.0,2.0,-4788.0,118.979996,9.5,10.366723069,1.1667951
22.0,-4288.0,89.98,520.5,2.0,2.0,-4288.0,126.92,10.0,10.911490335,1.24466
23.0,-3788.0,106.44,521.0,2.0,2.0,-3788.0,143.38,10.5,11.456424529000001,1.4060774
24.0,-3288.0,122.11,521.5,2.0,2.0,-3288.0,159.05,11.0,12.001024859000001,1.5597476
25.0,-2788.0,131.45,522.0,2.0,2.0,-2788.0,168.39,11.5,12.546319026,1.6513417
26.0,-2288.0,139.25,522.5,2.0,2.0,-2288.0,176.19,12.0,13.094507892000001,1.7278336
27.0,-1788.0,161.6,523.0,2.0,2.0,-1788.0,198.54001,12.5,13.639465968000001,1.9470123
28.0,-1288.0,147.16,523.5,2.0,2.0,-1288.0,184.1,13.0,14.183999133,1.8054042
29.0,-788.0,155.91,524.0,2.0,2.0,-788.0,192.85,13.5,14.72913929,1.8912123
30.0,-288.0,136.01,524.5,2.0,2.0,-288.0,172.95,14.0,15.274280043000001,1.69606
31.0,212.0,155.66,525.0,2.0,2.0,212.0,192.6,14.5,15.822221438000001,1.8887607
32.0,712.0,172.44,525.5,2.0,2.0,712.0,209.38,15.0,16.367298691000002,2.0533164
33.0,1212.0,187.72,526.0,2.0,2.0,1212.0,224.66,15.5,16.912110951000003,2.203162
34.0,1712.0,214.39,526.5,2.0,2.0,1712.0,251.33,16.0,17.457756493,2.4647055
35.0,2212.0,219.61,527.0,2.0,2.0,2212.0,256.55,16.5,18.001349594,2.515896
36.0,2712.0,239.55,527.5,2.0,2.0,2712.0,276.49,17.0,18.550579906,2.7114408
37.0,3212.0,240.67,528.0,2.0,2.0,3212.0,277.61,17.5,19.095154503,2.722424
38.0,3712.0,257.55,528.5,2.0,2.0,3712.0,294.49,18.0,19.63997891,2.8879602
39.0,4212.0,286.44,529.0,2.0,2.0,4212.0,323.38,18.5,20.184325749000003,3.1712744
40.0,4712.0,292.42,529.5,2.0,2.0,4712.0,329.36002,19.0,20.733224304,3.2299185
41.0,5212.0,305.34,530.0,2.0,2.0,5212.0,342.28,19.5,21.278053353,3.35662
42.0,5712.0,313.02,530.5,2.0,2.0,5712.0,349.96,20.0,21.823041801000002,3.431935
43.0,6212.0,325.35,531.0,2.0,2.0,6212.0,362.29,20.5,22.367511403,3.5528512
44.0,6712.0,340.46,531.5,2.0,2.0,6712.0,377.4,21.0,22.91271512,3.7010295
45.0,7212.0,352.94,532.0,2.0,2.0,7212.0,389.88,21.5,23.460897011,3.8234167
46.0,7712.0,372.22,532.5,2.0,2.0,7712.0,409.16,22.0,24.005980315000002,4.012489
47.0,8212.0,383.63,533.0,2.0,2.0,8212.0,420.57,22.5,24.550880821,4.1243825
48.0,8712.0,395.05,533.5,2.0,2.0,8712.0,431.99,23.0,25.096039491000003,4.2363744
49.0,9212.0,418.31,534.0,2.0,2.0,9212.0,455.25,23.5,25.640703085000002,4.464477
50.0,9712.0,431.49,534.5,2.0,2.0,9712.0,468.43,24.0,26.188627454000002,4.5937285
51.0,10212.0,436.87,535.0,2.0,2.0,10212.0,473.81,24.5,26.733879530000003,4.6464887
52.0,10712.0,443.0,535.5,2.0,2.0,10712.0,479.94,25.0,27.278743115,4.7066035
53.0,11212.0,453.37,536.0,2.0,2.0,11212.0,490.31,25.5,27.823895741,4.808298
54.0,11712.0,449.21,536.5,2.0,2.0,11712.0,486.15,26.0,28.371892369,4.7675023
55.0,12212.0,447.14,537.0,2.0,2.0,12212.0,484.08002,26.5,28.916886722,4.747203
56.0,12712.0,462.14,537.5,2.0,2.0,12712.0,499.08002,27.0,29.461750873000003,4.894303
57.0,13212.0,473.74,538.0,2.0,2.0,13212.0,510.68,27.5,30.006720489000003,5.0080595
58.0,13712.0,467.98,538.5,2.0,2.0,13712.0,504.92,28.0,30.556744881,4.9515734
59.0,14212.0,468.28,539.0,2.0,2.0,14212.0,505.22,28.5,31.099968157000003,4.9545155
60.0,14712.0,495.6,539.5,2.0,2.0,14712.0,532.54,29.0,31.644735948,5.222433
61.0,15212.0,478.02,540.0,2.0,2.0,15212.0,514.95996,29.5,32.189389927,5.050032
62.0,15712.0,491.03,540.5,2.0,2.0,15712.0,527.97,30.0,32.734675797,5.1776166
63.0,16212.0,540.2,541.0,2.0,2.0,16212.0,577.14,30.5,33.282932867,5.6598096
64.0,16712.0,563.2,541.5,2.0,2.0,16712.0,600.14,31.0,33.827780665,5.8853626
65.0,17212.0,547.07,542.0,2.0,2.0,17212.0,584.01,31.5,34.372410107,5.7271814
66.0,17712.0,474.61,542.5,2.0,2.0,17712.0,511.55,32.0,34.917665293,5.0165915
67.0,18212.0,499.63,543.0,2.0,2.0,18212.0,536.57,32.5,35.465973546,5.261954
68.0,18712.0,511.12,543.5,2.0,2.0,18712.0,548.06,33.0,36.010921255,5.3746324
69.0,19212.0,526.59,544.0,2.0,2.0,19212.0,563.53,33.5,36.559341343,5.5263414
70.0,19712.0,540.61,544.5,2.0,2.0,19712.0,577.55,34.0,37.100892924,5.6638303
71.0,20212.0,518.3,545.0,2.0,2.0,20212.0,555.24,34.5,37.645826841,5.445044
72.0,20712.0,511.72,545.5,2.0,2.0,20712.0,548.66,35.0,38.193868891,5.3805165
73.0,21212.0,541.56,546.0,2.0,2.0,21212.0,578.5,35.5,38.738713613,5.6731467
74.0,21712.0,543.1,546.5,2.0,2.0,21712.0,580.04,36.0,39.283698951000005,5.6882486
75.0,22212.0,524.14,547.0,2.0,2.0,22212.0,561.08,36.5,39.828597508,5.502315
76.0,22712.0,519.84,547.5,2.0,2.0,22712.0,556.78,37.0,40.376781267000005,5.4601464
77.0,23212.0,540.58,548.0,2.0,2.0,23212.0,577.52,37.5,40.921783598000005,5.6635365
78.0,23712.0,523.45,548.5,2.0,2.0,23712.0,560.39,38.0,41.466982389,5.4955482
