load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
39.0,-18896.0,394.98,702.5,2.0,2.0,-18896.0,408.76,13.5,20.188482761,4.0085664
40.0,-18396.0,404.78,703.0,2.0,2.0,-18396.0,418.56,14.0,20.733340724,4.104671
41.0,-17896.0,419.79,703.5,2.0,2.0,-17896.0,433.57,14.5,21.277898167,4.251869
42.0,-17396.0,427.0,704.0,2.0,2.0,-17396.0,440.78,15.0,21.823217689,4.322575
43.0,-16896.0,448.58,704.5,2.0,2.0,-16896.0,462.36,15.5,22.371599413000002,4.5342026
44.0,-16396.0,463.51,705.0,2.0,2.0,-16396.0,477.29,16.0,22.916463677000003,4.680616
45.0,-15896.0,479.29,705.5,2.0,2.0,-15896.0,493.07,16.5,23.460804352,4.835365
46.0,-15396.0,493.46,706.0,2.0,2.0,-15396.0,507.24,17.0,24.006264769,4.974325
47.0,-14896.0,515.39,706.5,2.0,2.0,-14896.0,529.17004,17.5,24.554580943,5.189385
48.0,-14396.0,537.17,707.0,2.0,2.0,-14396.0,550.95,18.0,25.099538544,5.4029737
49.0,-13896.0,556.16,707.5,2.0,2.0,-13896.0,569.94,18.5,25.648119735,5.589202
50.0,-13396.0,577.1,708.0,2.0,2.0,-13396.0,590.88,19.0,26.189379690000003,5.794553
51.0,-12896.0,595.2,708.5,2.0,2.0,-12896.0,608.98004,19.5,26.734153795,5.9720535
52.0,-12396.0,623.95,709.0,2.0,2.0,-12396.0,637.73004,20.0,27.282135707000002,6.253995
53.0,-11896.0,651.96,709.5,2.0,2.0,-11896.0,665.74005,20.5,27.827259929,6.5286794
54.0,-11396.0,673.6,710.0,2.0,2.0,-11396.0,687.38,21.0,28.37236545,6.740895
55.0,-10896.0,698.95,710.5,2.0,2.0,-10896.0,712.73004,21.5,28.917113935000003,6.989494
56.0,-10396.0,722.84,711.0,2.0,2.0,-10396.0,736.62006,22.0,29.465242021,7.2237744
57.0,-9896.0,743.7,711.5,2.0,2.0,-9896.0,757.48004,22.5,30.010363638,7.4283414
58.0,-9396.0,773.08,712.0,2.0,2.0,-9396.0,786.86005,23.0,30.555753155,7.7164607
59.0,-8896.0,797.04,712.5,2.0,2.0,-8896.0,810.82,23.5,31.100190727,7.9514275
60.0,-8396.0,822.01,713.0,2.0,2.0,-8396.0,835.79004,24.0,31.649240304000003,8.1963
61.0,-7896.0,847.02,713.5,2.0,2.0,-7896.0,860.80005,24.5,32.193286179000005,8.441565
62.0,-7396.0,871.88,714.0,2.0,2.0,-7396.0,885.66003,25.0,32.738370188000005,8.685357
63.0,-6896.0,897.15,714.5,2.0,2.0,-6896.0,910.93005,25.5,33.282869552,8.933171
64.0,-6396.0,923.05,715.0,2.0,2.0,-6396.0,936.83,26.0,33.828400578,9.187163
65.0,-5896.0,949.79,715.5,2.0,2.0,-5896.0,963.57,26.5,34.376335042,9.449393
66.0,-5396.0,975.12,716.0,2.0,2.0,-5396.0,988.9,27.0,34.921319100000005,9.697796
67.0,-4896.0,1001.77,716.5,2.0,2.0,-4896.0,1015.55005,27.5,35.465748468,9.959144
