Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
12.0,-15536.0,6.24,0.0,660,0.061193496
13.0,-15036.0,21.29,0.5,660,0.20878357849999998
14.0,-14536.0,25.9,1.0,660,0.253992235
15.0,-14036.0,38.46,1.5,660,0.377163759
16.0,-13536.0,47.76,2.0,660,0.468365604
17.0,-13036.0,60.01,2.5,660,0.5884970665
18.0,-12536.0,61.56,3.0,660,0.603697374
19.0,-12036.0,74.56,3.5,660,0.731183824
20.0,-11536.0,85.8,4.0,660,0.84141057
21.0,-11036.0,92.43,4.5,660,0.9064286595000001
22.0,-10536.0,109.25,5.0,660,1.0713765125
23.0,-10036.0,121.07,5.5,660,1.1872911154999999
24.0,-9536.0,138.18,6.0,660,1.3550828970000002
25.0,-9036.0,153.03,6.5,660,1.5007116495000001
26.0,-8536.0,166.21,7.0,660,1.6299632965000002
27.0,-8036.0,181.93,7.5,660,1.7841238345000001
28.0,-7536.0,180.36,8.0,660,1.7687273940000001
29.0,-7036.0,196.76,8.5,660,1.9295564539999999
30.0,-6536.0,210.21,9.0,660,2.0614558965
31.0,-6036.0,223.64,9.5,660,2.193159206
32.0,-5536.0,240.73,10.0,660,2.3607548545
33.0,-5036.0,250.15,10.5,660,2.4531334975
34.0,-4536.0,254.46,11.0,660,2.495400159
35.0,-4036.0,273.57,11.5,660,2.6828052405
36.0,-3536.0,289.95,12.0,660,2.8434381675
37.0,-3036.0,212.36,12.5,660,2.0825401940000003
38.0,-2536.0,204.49,13.0,660,2.0053618585
39.0,-2036.0,224.47,13.5,660,2.2012987255
40.0,-1536.0,246.45,14.0,660,2.4168488925
41.0,-1036.0,267.51,14.5,660,2.6233769415
42.0,-536.0,280.71,15.0,660,2.7528247214999997
43.0,-36.0,291.19,15.5,660,2.8555984135
44.0,464.0,313.25,16.0,660,3.0719331125
45.0,964.0,331.52,16.5,660,3.251100608
46.0,1464.0,339.51,17.0,660,3.3294557415
47.0,1964.0,344.3,17.5,660,3.3764295950000003
48.0,2464.0,353.1,18.0,660,3.4627281150000004
49.0,2964.0,357.63,18.5,660,3.5071522395
50.0,3464.0,355.58,19.0,660,3.4870486069999997
51.0,3964.0,368.4,19.5,660,3.6127698599999998
52.0,4464.0,381.91,20.0,660,3.7452577015000004
53.0,4964.0,384.33,20.5,660,3.7689897945
54.0,5464.0,403.72,21.0,660,3.9591407380000003
55.0,5964.0,438.34,21.5,660,4.298646961
56.0,6464.0,445.89,22.0,660,4.3726871685
57.0,6964.0,467.95,22.5,660,4.5890218675
58.0,7464.0,470.67,23.0,660,4.615695955500001
59.0,7964.0,484.83,23.5,660,4.7545581194999995
60.0,8464.0,493.89,24.0,660,4.8434063685
61.0,8964.0,518.48,24.5,660,5.084551892
62.0,9464.0,539.24,25.0,660,5.288137946
63.0,9964.0,561.87,25.5,660,5.5100624355
64.0,10464.0,578.76,26.0,660,5.675696754
65.0,10964.0,592.95,26.5,660,5.8148531175
66.0,11464.0,526.93,27.0,660,5.1674180844999995
67.0,11964.0,547.99,27.5,660,5.3739461335000005
68.0,12464.0,574.37,28.0,660,5.6326455605
69.0,12964.0,602.74,28.5,660,5.910860221
70.0,13464.0,627.99,29.0,660,6.1584781335
71.0,13964.0,657.88,29.5,660,6.451598902
72.0,14464.0,687.07,30.0,660,6.737855015500001
73.0,14964.0,700.85,30.5,660,6.8729906525
74.0,15464.0,727.43,31.0,660,7.1336514095
75.0,15964.0,754.13,31.5,660,7.3954889645
76.0,16464.0,779.02,32.0,660,7.639576483
77.0,16964.0,790.04,32.5,660,7.747645766
78.0,17464.0,804.34,33.0,660,7.887880861
79.0,17964.0,828.08,33.5,660,8.120690732
80.0,18464.0,852.38,34.0,660,8.358992327
81.0,18964.0,880.91,34.5,660,8.638776051499999
82.0,19464.0,910.46,35.0,660,8.928562559000001
83.0,19964.0,940.43,35.5,660,9.2224678595
84.0,20464.0,970.1,36.0,660,9.513431165
85.0,20964.0,999.25,36.5,660,9.7992950125
86.0,21464.0,1024.04,37.0,660,10.042401866
