load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
10.0,19032.0,116.97,871.5,2.0,2.0,19032.0,0.0,0.0,4.364561490000001,0.0
11.0,19532.0,154.07,872.0,2.0,2.0,19532.0,37.100006,0.5,4.909937447,0.36382675
12.0,20032.0,194.48,872.5,2.0,2.0,20032.0,77.509995,1.0,5.455023221,0.76011336
13.0,20532.0,225.45,873.0,2.0,2.0,20532.0,108.479996,1.5,6.003234076,1.0638252
14.0,21032.0,253.99,873.5,2.0,2.0,21032.0,137.02,2.0,6.548139391,1.3437072
15.0,21532.0,286.69,874.0,2.0,2.0,21532.0,169.72,2.5,7.093114268000001,1.6643845
16.0,22032.0,323.2,874.5,2.0,2.0,22032.0,206.23001,3.0,7.638137799000001,2.0224257
17.0,22532.0,358.46,875.0,2.0,2.0,22532.0,241.48999,3.5,8.182472935,2.368208
18.0,23032.0,393.36,875.5,2.0,2.0,23032.0,276.38998,4.0,8.731022884,2.7104597
19.0,23532.0,416.76,876.0,2.0,2.0,23532.0,299.79,4.5,9.276075544000001,2.9399357
20.0,24032.0,455.68,876.5,2.0,2.0,24032.0,338.71,5.0,9.82087948,3.3216105
21.0,24532.0,489.88,877.0,2.0,2.0,24532.0,372.91,5.5,10.367929463000001,3.6569977
22.0,25032.0,527.85,877.5,2.0,2.0,25032.0,410.87997,6.0,10.914465028,4.029356
23.0,25532.0,560.13,878.0,2.0,2.0,25532.0,443.16,6.5,11.459023994,4.345915
24.0,26032.0,595.41,878.5,2.0,2.0,26032.0,478.43997,7.0,12.003832747,4.691893
25.0,26532.0,629.1,879.0,2.0,2.0,26532.0,512.13,7.5,12.549147003000002,5.0222793
26.0,27032.0,662.55,879.5,2.0,2.0,27032.0,545.57996,8.0,13.093658881000001,5.3503118
27.0,27532.0,699.02,880.0,2.0,2.0,27532.0,582.05005,8.5,13.641878691,5.7079606
28.0,28032.0,733.99,880.5,2.0,2.0,28032.0,617.02,9.0,14.187180477,6.050899
29.0,28532.0,768.56,881.0,2.0,2.0,28532.0,651.58997,9.5,14.731914990000002,6.389915
30.0,29032.0,799.21,881.5,2.0,2.0,29032.0,682.24,10.0,15.276838686000001,6.690489
31.0,29532.0,835.28,882.0,2.0,2.0,29532.0,718.31006,10.5,15.825114835,7.0442147
32.0,30032.0,872.11,882.5,2.0,2.0,30032.0,755.14,11.0,16.369758538,7.405393
33.0,30532.0,905.27,883.0,2.0,2.0,30532.0,788.30005,11.5,16.914700671000002,7.7305827
34.0,31032.0,942.3,883.5,2.0,2.0,31032.0,825.32996,12.0,17.459976117,8.093721
35.0,31532.0,975.91,884.0,2.0,2.0,31532.0,858.93994,12.5,18.00466004,8.423323
36.0,32032.0,1000.68,884.5,2.0,2.0,32032.0,883.70996,13.0,18.552998391000003,8.666234
