Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
10.0,21356.0,0.02,0.0,800,0.000196133
11.0,21856.0,5.19,0.5,800,0.050896513500000004
12.0,22356.0,12.94,1.0,800,0.12689805099999998
13.0,22856.0,15.89,1.5,800,0.15582766850000002
14.0,23356.0,21.68,2.0,800,0.212608172
15.0,23856.0,25.71,2.5,800,0.2521289715
16.0,24356.0,39.97,3.0,800,0.39197180049999997
17.0,24856.0,62.2,3.5,800,0.60997363
18.0,25356.0,83.63,4.0,800,0.8201301394999999
19.0,25856.0,102.02,4.5,800,1.000474433
20.0,26356.0,118.3,5.0,800,1.160126695
21.0,26856.0,133.8,5.5,800,1.31212977
22.0,27356.0,147.49,6.0,800,1.4463828085000001
23.0,27856.0,161.9,6.5,800,1.5876966350000001
24.0,28356.0,174.17,7.0,800,1.7080242305
25.0,28856.0,194.51,7.5,800,1.9074914914999999
26.0,29356.0,204.55,8.0,800,2.0059502575000003
27.0,29856.0,221.49,8.5,800,2.1720749085
28.0,30356.0,233.76,9.0,800,2.292402504
29.0,30856.0,245.97,9.5,800,2.4121417005
30.0,31356.0,258.76,10.0,800,2.537568754
31.0,31856.0,272.79,10.5,800,2.6751560535000003
32.0,32356.0,281.14,11.0,800,2.7570415809999997
33.0,-32680.0,291.96,11.5,800,2.8631495339999997
34.0,-32180.0,302.41,12.0,800,2.9656290265000003
35.0,-31680.0,319.13,12.5,800,3.1295962145
36.0,-31180.0,330.88,13.0,800,3.244824352
37.0,-30680.0,341.49,13.5,800,3.3488729085
38.0,-30180.0,350.89,14.0,800,3.4410554185
39.0,-29680.0,363.34,14.5,800,3.5631482109999997
40.0,-29180.0,375.51,15.0,800,3.6824951415
41.0,-28680.0,385.56,15.5,800,3.781051974
42.0,-28180.0,396.36,16.0,800,3.886963794
43.0,-27680.0,410.12,16.5,800,4.021903298
44.0,-27180.0,426.3,17.0,800,4.180574895
45.0,-26680.0,438.44,17.5,800,4.299627626
46.0,-26180.0,454.75,18.0,800,4.4595740875
47.0,-25680.0,462.92,18.5,800,4.539694418
48.0,-25180.0,479.19,19.0,800,4.6992486135
49.0,-24680.0,489.36,19.5,800,4.798982244
50.0,-24180.0,503.12,20.0,800,4.933921748
51.0,-23680.0,512.0,20.5,800,5.0210048
52.0,-23180.0,525.49,21.0,800,5.1532965085
53.0,-22680.0,534.83,21.5,800,5.2448906195000005
54.0,-22180.0,548.99,22.0,800,5.3837527835
55.0,-21680.0,562.52,22.5,800,5.516436758
56.0,-21180.0,572.26,23.0,800,5.611953529
57.0,-20680.0,587.78,23.5,800,5.764152737
58.0,-20180.0,597.45,24.0,800,5.8589830425
59.0,-19680.0,611.78,24.5,800,5.999512337
60.0,-19180.0,624.13,25.0,800,6.1206244645
61.0,-18680.0,634.7,25.5,800,6.2242807550000006
62.0,-18180.0,648.02,26.0,800,6.354905333
63.0,-17680.0,660.84,26.5,800,6.4806265860000005
64.0,-17180.0,669.04,27.0,800,6.561041115999999
65.0,-16680.0,685.67,27.5,800,6.7241257055
66.0,-16180.0,693.15,28.0,800,6.7974794475
67.0,-15680.0,705.82,28.5,800,6.9217297030000005
68.0,-15180.0,716.14,29.0,800,7.022934331
69.0,-14680.0,725.04,29.5,800,7.110213516
70.0,-14180.0,738.51,30.0,800,7.2423090915
71.0,-13680.0,750.19,30.5,800,7.356850763500001
72.0,-13180.0,760.58,31.0,800,7.458741857000001
73.0,-12680.0,771.55,31.5,800,7.5663208074999995
74.0,-12180.0,787.85,32.0,800,7.7261692025
75.0,-11680.0,802.39,32.5,800,7.8687578935
76.0,-11180.0,806.03,33.0,800,7.9044540995
77.0,-10680.0,820.94,33.5,800,8.050671251
78.0,-10180.0,827.53,34.0,800,8.115297074499999
79.0,-9680.0,843.88,34.5,800,8.275635802
80.0,-9180.0,849.01,35.0,800,8.3259439165
81.0,-8680.0,863.79,35.5,800,8.4708862035
82.0,-8180.0,876.47,36.0,800,8.5952345255
83.0,-7680.0,890.89,36.5,800,8.7366464185
84.0,-7180.0,893.53,37.0,800,8.7625359745
85.0,-6680.0,906.12,37.5,800,8.886001698
86.0,-6180.0,919.48,38.0,800,9.017018542
87.0,-5680.0,934.13,38.5,800,9.1606859645
88.0,-5180.0,943.92,39.0,800,9.256693067999999
89.0,-4680.0,954.92,39.5,800,9.364566218
