Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
24.0,-2644.0,1.39,0.0,885,0.0136312435
25.0,-2144.0,6.45,0.5,885,0.0632528925
26.0,-1644.0,12.65,1.0,885,0.1240541225
27.0,-1144.0,22.0,1.5,885,0.2157463
28.0,-644.0,27.66,2.0,885,0.271251939
29.0,-144.0,34.92,2.5,885,0.342448218
30.0,356.0,38.48,3.0,885,0.377359892
31.0,856.0,42.18,3.5,885,0.413644497
32.0,1356.0,52.58,4.0,885,0.515633657
33.0,1856.0,46.78,4.5,885,0.458755087
34.0,2356.0,52.18,5.0,885,0.511710997
35.0,2856.0,57.28,5.5,885,0.561724912
36.0,3356.0,65.61,6.0,885,0.6434143065
37.0,3856.0,71.71,6.5,885,0.7032348715
38.0,4356.0,76.06,7.0,885,0.7458937990000001
39.0,4856.0,79.45,7.5,885,0.7791383425
40.0,5356.0,85.15,8.0,885,0.8350362475
41.0,5856.0,90.27,8.5,885,0.8852462955
42.0,6356.0,96.16,9.0,885,0.943007464
43.0,6856.0,95.69,9.5,885,0.9383983385
44.0,7356.0,102.6,10.0,885,1.00616229
45.0,7856.0,105.62,10.5,885,1.035778373
46.0,8356.0,116.31,11.0,885,1.1406114615
47.0,8856.0,121.98,11.5,885,1.196215167
48.0,9356.0,130.54,12.0,885,1.280160091
49.0,9856.0,131.5,12.5,885,1.289574475
50.0,10356.0,138.35,13.0,885,1.3567500275
51.0,10856.0,142.67,13.5,885,1.3991147554999999
52.0,11356.0,150.67,14.0,885,1.4775679554999999
53.0,11856.0,157.25,14.5,885,1.5420957125
54.0,12356.0,165.44,15.0,885,1.622412176
55.0,12856.0,169.37,15.5,885,1.6609523105000001
56.0,13356.0,174.17,16.0,885,1.7080242305
57.0,13856.0,182.27,16.5,885,1.7874580955000001
58.0,14356.0,189.84,17.0,885,1.861694436
59.0,14856.0,194.47,17.5,885,1.9070992255
60.0,15356.0,199.22,18.0,885,1.953680813
61.0,15856.0,207.05,18.5,885,2.0304668825000003
62.0,16356.0,214.97,19.0,885,2.1081355505
63.0,16856.0,222.76,19.5,885,2.184529354
64.0,17356.0,229.2,20.0,885,2.24768418
65.0,17856.0,236.9,20.5,885,2.323195385
66.0,18356.0,244.39,21.0,885,2.3966471934999998
67.0,18856.0,252.34,21.5,885,2.474610061
68.0,19356.0,258.75,22.0,885,2.5374706875
69.0,19856.0,263.73,22.5,885,2.5863078045
70.0,20356.0,271.35,23.0,885,2.6610344775000003
71.0,20856.0,279.01,23.5,885,2.7361534165
72.0,21356.0,286.49,24.0,885,2.8095071585
73.0,21856.0,294.1,24.5,885,2.8841357650000004
74.0,22356.0,301.03,25.0,885,2.9520958494999996
75.0,22856.0,307.09,25.5,885,3.0115241485
76.0,23356.0,314.86,26.0,885,3.087721819
77.0,23856.0,321.13,26.5,885,3.1492095145
78.0,24356.0,329.5,27.0,885,3.231291175
79.0,24856.0,337.64,27.5,885,3.311117306
80.0,25356.0,345.7,28.0,885,3.390158905
81.0,25856.0,350.73,28.5,885,3.4394863545
82.0,26356.0,356.89,29.0,885,3.4998953184999997
83.0,26856.0,361.34,29.5,885,3.5435349109999996
84.0,27356.0,369.72,30.0,885,3.6257146380000003
85.0,27856.0,372.61,30.5,885,3.6540558565000003
86.0,28356.0,381.01,31.0,885,3.7364317165
87.0,28856.0,386.13,31.5,885,3.7866417645
88.0,29356.0,396.32,32.0,885,3.886571528
89.0,29856.0,405.91,32.5,885,3.9806173015
