Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,6748.0,-29.21,0.0,835,0.0
3.0,7248.0,-30.59,0.5,835,-0.013533177000000007
4.0,7748.0,-30.19,1.0,835,-0.009610516999999985
5.0,8248.0,-28.83,1.5,835,0.003726527000000035
6.0,8748.0,-29.52,2.0,835,-0.0030400614999999687
7.0,9248.0,-21.6,2.5,835,0.0746286065
8.0,9748.0,-10.06,3.0,835,0.1877973475
9.0,10248.0,2.89,3.5,835,0.314793465
10.0,10748.0,16.49,4.0,835,0.44816390500000003
11.0,11248.0,29.89,4.5,835,0.579573015
12.0,11748.0,42.08,5.0,835,0.6991160785
13.0,12248.0,40.77,5.5,835,0.686269367
14.0,12748.0,54.88,6.0,835,0.8246411985000001
15.0,13248.0,68.48,6.5,835,0.9580116385
16.0,13748.0,77.35,7.0,835,1.044996624
17.0,14248.0,87.62,7.5,835,1.1457109195
18.0,14748.0,95.58,8.0,835,1.2237718535
19.0,15248.0,104.89,8.5,835,1.315071765
20.0,15748.0,114.8,9.0,835,1.4122556665000001
21.0,16248.0,120.99,9.5,835,1.47295883
22.0,16748.0,123.52,10.0,835,1.4977696544999999
23.0,17248.0,125.48,10.5,835,1.5169906885
24.0,17748.0,127.74,11.0,835,1.5391537175
25.0,18248.0,131.01,11.5,835,1.571221463
26.0,18748.0,134.65,12.0,835,1.606917669
27.0,19248.0,135.45,12.5,835,1.614762989
28.0,19748.0,137.14,13.0,835,1.6313362274999998
29.0,20248.0,139.94,13.5,835,1.6587948474999998
30.0,20748.0,142.75,14.0,835,1.686351534
31.0,21248.0,144.57,14.5,835,1.7041996369999999
32.0,21748.0,145.93,15.0,835,1.717536681
33.0,22248.0,150.06,15.5,835,1.7580381455
34.0,22748.0,154.37,16.0,835,1.8003048070000003
35.0,23248.0,158.19,16.5,835,1.8377662099999998
36.0,23748.0,161.31,17.0,835,1.868362958
37.0,24248.0,165.9,17.5,835,1.9133754815000001
38.0,24748.0,169.92,18.0,835,1.9527982145
39.0,25248.0,175.12,18.5,835,2.0037927945000003
40.0,25748.0,178.14,19.0,835,2.0334088775
41.0,26248.0,179.25,19.5,835,2.044294259
42.0,26748.0,184.43,20.0,835,2.095092706
43.0,27248.0,188.14,20.5,835,2.1314753774999997
44.0,27748.0,192.83,21.0,835,2.177468566
45.0,28248.0,199.0,21.5,835,2.2379755965
46.0,28748.0,203.32,22.0,835,2.2803403245
47.0,29248.0,171.17,22.5,835,1.9650565269999998
48.0,29748.0,172.15,23.0,835,1.9746670440000003
49.0,30248.0,176.33,23.5,835,2.015658841
50.0,30748.0,175.9,24.0,835,2.0114419815
51.0,31248.0,178.77,24.5,835,2.0395870670000003
52.0,31748.0,181.34,25.0,835,2.0647901575
53.0,32248.0,186.51,25.5,835,2.115490538
54.0,32748.0,188.06,26.0,835,2.1306908455
55.0,-32288.0,189.3,26.5,835,2.1428510915000003
56.0,-31788.0,193.44,27.0,835,2.1834506225
57.0,-31288.0,194.46,27.5,835,2.1934534055
58.0,-30788.0,196.4,28.0,835,2.2124783065
59.0,-30288.0,201.69,28.5,835,2.264355485
60.0,-29788.0,203.38,29.0,835,2.2809287235
61.0,-29288.0,204.42,29.5,835,2.2911276395
62.0,-28788.0,205.45,30.0,835,2.301228489
63.0,-28288.0,206.87,30.5,835,2.3151539320000003
64.0,-27788.0,209.43,31.0,835,2.340258956
65.0,-27288.0,210.57,31.5,835,2.351438537
66.0,-26788.0,213.38,32.0,835,2.3789952235
67.0,-26288.0,215.15,32.5,835,2.3963529940000003
68.0,-25788.0,217.91,33.0,835,2.423419348
69.0,-25288.0,220.09,33.5,835,2.444797845
70.0,-24788.0,222.95,34.0,835,2.472844864
71.0,-24288.0,226.42,34.5,835,2.5068739395
72.0,-23788.0,228.91,35.0,835,2.531292498
73.0,-23288.0,230.84,35.5,835,2.5502193325
74.0,-22788.0,233.32,36.0,835,2.5745398245
75.0,-22288.0,235.56,36.5,835,2.5965067205000003
76.0,-21788.0,240.25,37.0,835,2.642499909
77.0,-21288.0,246.37,37.5,835,2.702516607
78.0,-20788.0,249.1,38.0,835,2.7292887615
79.0,-20288.0,255.54,38.5,835,2.7924435875
80.0,-19788.0,254.56,39.0,835,2.7828330705
81.0,-19288.0,255.37,39.5,835,2.790776457
82.0,-18788.0,257.21,40.0,835,2.808820693
83.0,-18288.0,257.79,40.5,835,2.81450855
84.0,-17788.0,262.36,41.0,835,2.8593249405
85.0,-17288.0,263.01,41.5,835,2.865699263
86.0,-16788.0,268.32,42.0,835,2.9177725745000003
87.0,-16288.0,272.08,42.5,835,2.9546455785
88.0,-15788.0,284.8,43.0,835,3.0793861665000004
89.0,-15288.0,292.62,43.5,835,3.1560741695
