Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-12612.0,2.32,0.0,635,0.0
3.0,-12112.0,1.7,0.5,635,-0.006080122999999996
4.0,-11612.0,2.52,1.0,635,0.001961330000000004
5.0,-11112.0,2.23,1.5,635,-0.0008825984999999981
6.0,-10612.0,2.5,2.0,635,0.001765197000000003
7.0,-10112.0,2.28,2.5,635,-0.00039226599999999875
8.0,-9612.0,2.2,3.0,635,-0.0011767979999999963
9.0,-9112.0,2.0,3.5,635,-0.003138127999999997
10.0,-8612.0,6.59,4.0,635,0.0418743955
11.0,-8112.0,13.47,4.5,635,0.10934414750000002
12.0,-7612.0,22.56,5.0,635,0.198486596
13.0,-7112.0,29.41,5.5,635,0.2656621485
14.0,-6612.0,35.69,6.0,635,0.32724791049999996
15.0,-6112.0,43.32,6.5,635,0.40207265
16.0,-5612.0,52.8,7.0,635,0.4950396919999999
17.0,-5112.0,62.04,7.5,635,0.5856531380000001
18.0,-4612.0,63.57,8.0,635,0.6006573125000001
19.0,-4112.0,64.19,8.5,635,0.6067374355
20.0,-3612.0,64.63,9.0,635,0.6110523615
21.0,-3112.0,68.25,9.5,635,0.6465524345
22.0,-2612.0,69.64,10.0,635,0.660183678
23.0,-2112.0,71.75,10.5,635,0.6808757095000001
24.0,-1612.0,76.88,11.0,635,0.731183824
25.0,-1112.0,79.59,11.5,635,0.7577598455000001
26.0,-612.0,77.48,12.0,635,0.7370678140000001
27.0,-112.0,81.45,12.5,635,0.7760002145000001
28.0,388.0,86.36,13.0,635,0.8241508660000001
29.0,888.0,86.65,13.5,635,0.8269947945000001
30.0,1388.0,90.63,14.0,635,0.8660252615
31.0,1888.0,90.44,14.5,635,0.864161998
32.0,2388.0,88.98,15.0,635,0.8498442890000001
33.0,2888.0,88.37,15.5,635,0.8438622325000001
34.0,3388.0,90.86,16.0,635,0.868280791
35.0,3888.0,95.42,16.5,635,0.9129991150000001
36.0,4388.0,96.46,17.0,635,0.923198031
37.0,4888.0,107.46,17.5,635,1.031071181
38.0,5388.0,108.11,18.0,635,1.0374455034999999
39.0,5888.0,104.17,18.5,635,0.9988073025
40.0,6388.0,109.55,19.0,635,1.0515670794999998
41.0,6888.0,110.97,19.5,635,1.0654925224999998
42.0,7388.0,117.64,20.0,635,1.130902878
43.0,7888.0,121.92,20.5,635,1.17287534
44.0,8388.0,122.4,21.0,635,1.177582532
45.0,8888.0,122.58,21.5,635,1.1793477289999998
46.0,9388.0,126.81,22.0,635,1.2208298585
47.0,9888.0,130.23,22.5,635,1.2543686014999997
48.0,10388.0,131.24,23.0,635,1.264273318
49.0,10888.0,138.44,23.5,635,1.334881198
50.0,11388.0,141.97,24.0,635,1.3694986725
51.0,11888.0,142.43,24.5,635,1.3740097315
52.0,12388.0,139.42,25.0,635,1.3444917149999998
53.0,12888.0,135.59,25.5,635,1.3069322454999999
54.0,13388.0,142.48,26.0,635,1.3745000639999998
55.0,13888.0,143.88,26.5,635,1.3882293739999998
56.0,14388.0,151.54,27.0,635,1.4633483129999998
57.0,14888.0,154.26,27.5,635,1.4900224009999998
58.0,15388.0,156.76,28.0,635,1.5145390259999998
59.0,15888.0,159.09,28.5,635,1.5373885205
60.0,16388.0,164.23,29.0,635,1.5877947014999998
61.0,16888.0,168.31,29.5,635,1.6278058334999999
62.0,17388.0,171.13,30.0,635,1.6554605864999998
63.0,17888.0,173.04,30.5,635,1.6741912879999998
64.0,18388.0,173.17,31.0,635,1.6754661524999999
65.0,18888.0,172.35,31.5,635,1.6674246995
66.0,19388.0,176.95,32.0,635,1.7125352895
67.0,19888.0,173.47,32.5,635,1.6784081475
68.0,20388.0,172.91,33.0,635,1.6729164234999998
69.0,20888.0,179.88,33.5,635,1.741268774
70.0,21388.0,177.51,34.0,635,1.7180270134999998
71.0,21888.0,187.51,34.5,635,1.8160935134999998
72.0,22388.0,193.22,35.0,635,1.8720894849999998
73.0,22888.0,197.58,35.5,635,1.9148464790000002
74.0,23388.0,199.12,36.0,635,1.92994872
75.0,23888.0,202.82,36.5,635,1.966233325
76.0,24388.0,199.06,37.0,635,1.9293603209999999
77.0,24888.0,194.41,37.5,635,1.8837593984999998
78.0,25388.0,205.01,38.0,635,1.9877098884999997
79.0,25888.0,210.35,38.5,635,2.0400773995000003
80.0,26388.0,200.88,39.0,635,1.9472084239999998
81.0,26888.0,211.77,39.5,635,2.0540028425
82.0,27388.0,222.96,40.0,635,2.1637392560000004
83.0,27888.0,227.96,40.5,635,2.2127725060000003
84.0,28388.0,230.17,41.0,635,2.2344452025
85.0,28888.0,226.76,41.5,635,2.201004526
86.0,29388.0,236.08,42.0,635,2.2924025040000005
87.0,29888.0,241.56,42.5,635,2.346142946
88.0,30388.0,249.88,43.0,635,2.427734274
89.0,30888.0,242.96,43.5,635,2.359872256
