Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-16504.0,-4.84,0.0,840,0.0
3.0,-16004.0,-4.71,0.5,840,0.0012748645000000003
4.0,-15504.0,-4.56,1.0,840,0.0027458620000000017
5.0,-15004.0,-4.65,1.5,840,0.0018632634999999967
6.0,-14504.0,-1.62,2.0,840,0.031577413
7.0,-14004.0,-3.07,2.5,840,0.0173577705
8.0,-13504.0,2.22,3.0,840,0.069234949
9.0,-13004.0,9.53,3.5,840,0.1409215605
10.0,-12504.0,6.58,4.0,840,0.11199194300000001
11.0,-12004.0,8.6,4.5,840,0.131801376
12.0,-11504.0,10.26,5.0,840,0.148080415
13.0,-11004.0,5.97,5.5,840,0.1060098865
14.0,-10504.0,12.9,6.0,840,0.173969971
15.0,-10004.0,15.91,6.5,840,0.2034879875
16.0,-9504.0,22.78,7.0,840,0.270859673
17.0,-9004.0,18.07,7.5,840,0.2246703515
18.0,-8504.0,22.1,8.0,840,0.264191151
19.0,-8004.0,32.53,8.5,840,0.3664745105
20.0,-7504.0,38.56,9.0,840,0.42560861000000005
21.0,-7004.0,37.06,9.5,840,0.41089863500000007
22.0,-6504.0,42.78,10.0,840,0.466992673
23.0,-6004.0,42.64,10.5,840,0.465619742
24.0,-5504.0,37.2,11.0,840,0.41227156600000003
25.0,-5004.0,42.52,11.5,840,0.4644429440000001
26.0,-4504.0,47.25,12.0,840,0.5108283985
27.0,-4004.0,50.83,12.5,840,0.5459362055
28.0,-3504.0,56.65,13.0,840,0.6030109085
29.0,-3004.0,59.92,13.5,840,0.6350786540000001
30.0,-2504.0,55.5,14.0,840,0.591733261
31.0,-2004.0,58.64,14.5,840,0.622526142
32.0,-1504.0,63.87,15.0,840,0.6738149215
33.0,-1004.0,49.21,15.5,840,0.5300494325
34.0,-504.0,62.75,16.0,840,0.6628314735
35.0,-4.0,70.17,16.5,840,0.7355968165000001
36.0,496.0,66.91,17.0,840,0.7036271374999999
37.0,996.0,65.48,17.5,840,0.6896036280000001
38.0,1496.0,80.55,18.0,840,0.8373898435
39.0,1996.0,88.82,18.5,840,0.918490839
40.0,2496.0,89.18,19.0,840,0.922021233
41.0,2996.0,96.85,19.5,840,0.9972382384999999
42.0,3496.0,101.77,20.0,840,1.0454869565
43.0,3996.0,111.59,20.5,840,1.1417882595
44.0,4496.0,117.54,21.0,840,1.200137827
45.0,4996.0,122.36,21.5,840,1.24740588
46.0,5496.0,128.56,22.0,840,1.3082071100000001
47.0,5996.0,132.89,22.5,840,1.3506699045
48.0,6496.0,139.14,23.0,840,1.4119614669999998
49.0,6996.0,140.21,23.5,840,1.4224545825000001
50.0,7496.0,147.53,24.0,840,1.4942392605
51.0,7996.0,152.26,24.5,840,1.5406247149999999
52.0,8496.0,157.86,25.0,840,1.595541955
53.0,8996.0,161.39,25.5,840,1.6301594295
54.0,9496.0,159.72,26.0,840,1.613782324
55.0,9996.0,160.7,26.5,840,1.623392841
56.0,10496.0,160.93,27.0,840,1.6256483705
57.0,10996.0,159.07,27.5,840,1.6074080015
58.0,11496.0,159.0,28.0,840,1.606721536
59.0,11996.0,177.62,28.5,840,1.7893213590000001
60.0,12496.0,198.65,29.0,840,1.9955552085000001
61.0,12996.0,203.92,29.5,840,2.047236254
62.0,13496.0,203.28,30.0,840,2.040959998
63.0,13996.0,206.16,30.5,840,2.06920315
64.0,14496.0,205.63,31.0,840,2.0640056255
65.0,14996.0,206.85,31.5,840,2.0759697385
66.0,15496.0,217.53,32.0,840,2.1807047605
67.0,15996.0,223.99,32.5,840,2.2440557195
68.0,16496.0,218.15,33.0,840,2.1867848835
69.0,16996.0,218.9,33.5,840,2.194139871
70.0,17496.0,236.43,34.0,840,2.3660504455
71.0,17996.0,237.88,34.5,840,2.380270088
72.0,18496.0,246.85,35.0,840,2.4682357384999998
73.0,18996.0,255.3,35.5,840,2.5511019310000003
74.0,19496.0,258.12,36.0,840,2.578756684
75.0,19996.0,265.52,36.5,840,2.6513258939999997
76.0,20496.0,267.88,37.0,840,2.674469588
77.0,20996.0,270.27,37.5,840,2.6979074814999997
78.0,21496.0,258.45,38.0,840,2.5819928785
79.0,21996.0,274.84,38.5,840,2.742723872
80.0,22496.0,292.61,39.0,840,2.9169880425000003
81.0,22996.0,295.7,39.5,840,2.947290591
82.0,23496.0,300.08,40.0,840,2.990243718
83.0,23996.0,300.83,40.5,840,2.9975987054999997
84.0,24496.0,305.83,41.0,840,3.0466319555
85.0,24996.0,312.51,41.5,840,3.1121403775
86.0,25496.0,316.67,42.0,840,3.1529360415000003
87.0,25996.0,322.92,42.5,840,3.2142276040000004
88.0,26496.0,323.84,43.0,840,3.223249722
89.0,26996.0,328.73,43.5,840,3.2712042405000004
