Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
3.0,10320.0,-55.24,0.0,655,0.0
4.0,10820.0,-37.56,0.5,655,0.17338157200000004
5.0,11320.0,-7.17,1.0,655,0.47140566550000007
6.0,11820.0,35.24,1.5,655,0.8873056920000001
7.0,12320.0,62.24,2.0,655,1.152085242
8.0,12820.0,103.99,2.5,655,1.5615128795
9.0,13320.0,143.76,3.0,655,1.95152335
10.0,13820.0,193.88,3.5,655,2.443032648
11.0,14320.0,251.79,4.0,655,3.0109357494999998
12.0,14820.0,310.53,4.5,655,3.5869783705
13.0,15320.0,375.2,5.0,655,4.221174426
14.0,15820.0,457.65,5.5,655,5.0297327185
15.0,16320.0,523.29,6.0,655,5.673441224499999
16.0,16820.0,594.5,6.5,655,6.371772771
17.0,17320.0,657.09,7.0,655,6.985570994500001
18.0,17820.0,735.42,7.5,655,7.753725888999999
19.0,18320.0,797.58,8.0,655,8.363307253
20.0,18820.0,859.67,8.5,655,8.972202151500001
21.0,19320.0,924.1,9.0,655,9.604044611
22.0,19820.0,1001.04,9.5,655,10.358568262
