Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-3680.0,-49.95,0.0,750,0.0
3.0,-3180.0,-43.63,0.5,750,0.06197802800000002
4.0,-2680.0,-30.6,1.0,750,0.18975867750000003
5.0,-2180.0,-14.55,1.5,750,0.34715541000000005
6.0,-1680.0,2.45,2.0,750,0.5138684600000001
7.0,-1180.0,12.63,2.5,750,0.613700157
8.0,-680.0,23.24,3.0,750,0.7177487135
9.0,-180.0,25.23,3.5,750,0.737263947
10.0,320.0,42.25,4.0,750,0.90417313
11.0,820.0,66.19,4.5,750,1.138944331
12.0,1320.0,86.54,5.0,750,1.3385096585
13.0,1820.0,78.34,5.5,750,1.2580951285000002
14.0,2320.0,108.34,6.0,750,1.5522946285
15.0,2820.0,116.19,6.5,750,1.6292768309999999
16.0,3320.0,132.43,7.0,750,1.7885368270000002
17.0,3820.0,143.84,7.5,750,1.9004307035
18.0,4320.0,175.52,8.0,750,2.2111053755000003
19.0,4820.0,194.76,8.5,750,2.3997853215
20.0,5320.0,215.46,9.0,750,2.6027829765
21.0,5820.0,229.96,9.5,750,2.7449794015
22.0,6320.0,237.61,10.0,750,2.8200002740000003
23.0,6820.0,246.5,10.5,750,2.9071813925
24.0,7320.0,264.59,11.0,750,3.0845836909999997
25.0,7820.0,279.93,11.5,750,3.235017702
26.0,8320.0,298.12,12.0,750,3.4134006655
27.0,8820.0,309.36,12.5,750,3.5236274115
28.0,9320.0,325.52,13.0,750,3.6821028755
29.0,9820.0,335.9,13.5,750,3.7838959025
30.0,10320.0,355.74,14.0,750,3.9784598385
31.0,10820.0,374.92,14.5,750,4.1665513855
32.0,11320.0,393.34,15.0,750,4.3471898785
33.0,11820.0,404.76,15.5,750,4.4591818215000005
34.0,12320.0,422.08,16.0,750,4.6290329995
35.0,12820.0,441.18,16.5,750,4.8163400145
36.0,13320.0,452.77,17.0,750,4.929999088
37.0,13820.0,469.33,17.5,750,5.092397212
38.0,14320.0,488.75,18.0,750,5.282842355
39.0,14820.0,497.4,18.5,750,5.3676698775
40.0,15320.0,518.49,19.0,750,5.574492126
41.0,15820.0,535.88,19.5,750,5.7450297695
42.0,16320.0,551.42,20.0,750,5.8974251104999995
43.0,16820.0,565.84,20.5,750,6.0388370035
44.0,17320.0,574.34,21.0,750,6.1221935285
45.0,17820.0,592.33,21.5,750,6.298615162000001
46.0,18320.0,611.63,22.0,750,6.487883507
47.0,18820.0,632.24,22.5,750,6.6899985635000006
48.0,19320.0,652.09,23.0,750,6.884660566
49.0,19820.0,667.94,23.5,750,7.0400959685
50.0,20320.0,683.07,24.0,750,7.188470583000001
51.0,20820.0,701.63,24.5,750,7.370482007
52.0,21320.0,720.91,25.0,750,7.559554219
53.0,21820.0,734.1,25.5,750,7.688903932500001
54.0,22320.0,753.28,26.0,750,7.8769954795
55.0,22820.0,764.71,26.5,750,7.989085489000001
56.0,23320.0,780.3,27.0,750,8.1419711625
57.0,23820.0,791.9,27.5,750,8.2557283025
58.0,24320.0,804.43,28.0,750,8.378605627
59.0,24820.0,713.21,28.5,750,7.484043014
60.0,25320.0,707.7,29.0,750,7.430008372500001
61.0,25820.0,739.48,29.5,750,7.7416637095
62.0,26320.0,758.29,30.0,750,7.926126795999999
63.0,26820.0,772.12,30.5,750,8.061752765500001
64.0,27320.0,798.86,31.0,750,8.323982586500001
65.0,27820.0,808.95,31.5,750,8.422931685000002
66.0,28320.0,832.56,32.0,750,8.6544666915
67.0,28820.0,844.92,32.5,750,8.775676885500001
68.0,29320.0,865.21,33.0,750,8.974653814000002
69.0,29820.0,880.34,33.5,750,9.123028428500001
70.0,30320.0,896.24,34.0,750,9.278954163500002
71.0,30820.0,909.95,34.5,750,9.413403335000002
72.0,31320.0,924.5,35.0,750,9.556090092500002
73.0,31820.0,938.31,35.5,750,9.691519929
74.0,32320.0,967.61,36.0,750,9.978854774
75.0,-32716.0,982.0,36.5,750,10.1199724675
76.0,-32216.0,1001.76,37.0,750,10.313751871500001
