Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
3.0,21320.0,-105.45,0.0,715,0.0
4.0,21820.0,-104.89,0.5,715,0.005491724000000087
5.0,22320.0,-104.6,1.0,715,0.008335652500000235
6.0,22820.0,-104.88,1.5,715,0.005589790500000191
7.0,23320.0,-104.86,2.0,715,0.0057859235000001785
8.0,23820.0,-104.42,2.5,715,0.01010084950000012
9.0,24320.0,-104.52,3.0,715,0.009120184500000184
10.0,24820.0,-104.69,3.5,715,0.007453054000000181
11.0,25320.0,-72.12,4.0,715,0.32685564450000004
12.0,25820.0,-30.98,4.5,715,0.7303012255000001
13.0,26320.0,-9.97,5.0,715,0.9363389420000001
14.0,26820.0,2.1,5.5,715,1.0547052075
15.0,27320.0,14.08,6.0,715,1.1721888745000002
16.0,27820.0,23.85,6.5,715,1.267999845
17.0,28320.0,34.06,7.0,715,1.3681257415
18.0,28820.0,45.13,7.5,715,1.476685357
19.0,29320.0,40.57,8.0,715,1.431967033
20.0,29820.0,49.95,8.5,715,1.52395341
21.0,30320.0,58.64,9.0,715,1.6091731985000002
22.0,30820.0,68.32,9.5,715,1.7041015705
23.0,31320.0,77.24,10.0,715,1.7915768885
24.0,31820.0,86.07,10.5,715,1.8781696079999999
25.0,32320.0,94.08,11.0,715,1.9567208745000002
26.0,-32716.0,102.98,11.5,715,2.0440000595
27.0,-32216.0,107.42,12.0,715,2.0875415855000004
28.0,-31716.0,109.84,12.5,715,2.1112736785
29.0,-31216.0,118.76,13.0,715,2.1987489965
30.0,-30716.0,126.33,13.5,715,2.272985337
31.0,-30216.0,134.46,14.0,715,2.3527134015
32.0,-29716.0,139.79,14.5,715,2.4049828460000002
33.0,-29216.0,147.34,15.0,715,2.4790230535
34.0,-28716.0,150.76,15.5,715,2.5125617965
35.0,-28216.0,152.88,16.0,715,2.5333518945
36.0,-27716.0,161.91,16.5,715,2.621905944
37.0,-27216.0,168.98,17.0,715,2.6912389594999997
38.0,-26716.0,179.9,17.5,715,2.7983275775000003
39.0,-26216.0,190.46,18.0,715,2.9018858015
40.0,-25716.0,202.84,18.5,715,3.0232921285
41.0,-25216.0,219.39,19.0,715,3.185592186
42.0,-24716.0,234.86,19.5,715,3.3373010615
43.0,-24216.0,243.12,20.0,715,3.4183039905
44.0,-23716.0,258.54,20.5,715,3.5695225335000007
45.0,-23216.0,275.71,21.0,715,3.7379027139999996
46.0,-22716.0,279.61,21.5,715,3.7761486490000005
47.0,-22216.0,294.93,22.0,715,3.926386527
48.0,-21716.0,297.58,22.5,715,3.9523741494999998
49.0,-21216.0,310.79,23.0,715,4.081919996
50.0,-20716.0,317.18,23.5,715,4.144584489500001
51.0,-20216.0,334.69,24.0,715,4.316298931
52.0,-19716.0,327.03,24.5,715,4.241179992
53.0,-19216.0,342.73,25.0,715,4.395144397
54.0,-18716.0,293.15,25.5,715,3.90893069
55.0,-18216.0,303.47,26.0,715,4.010135318000001
56.0,-17716.0,313.31,26.5,715,4.1066327540000005
57.0,-17216.0,308.67,27.0,715,4.061129898
58.0,-16716.0,316.92,27.5,715,4.1420347605000005
59.0,-16216.0,329.11,28.0,715,4.261577824000001
60.0,-15716.0,341.16,28.5,715,4.3797479565
61.0,-15216.0,351.24,29.0,715,4.4785989885
62.0,-14716.0,361.16,29.5,715,4.575880956500001
63.0,-14216.0,366.16,30.0,715,4.624914206500001
64.0,-13716.0,370.36,30.5,715,4.6661021365
65.0,-13216.0,381.05,31.0,715,4.770935225000001
66.0,-12716.0,233.16,31.5,715,3.3206297565
67.0,-12216.0,242.21,32.0,715,3.409379939
68.0,-11716.0,254.66,32.5,715,3.5314727315
69.0,-11216.0,267.0,33.0,715,3.6524867925000004
70.0,-10716.0,278.16,33.5,715,3.7619290065
71.0,-10216.0,288.65,34.0,715,3.864800765
72.0,-9716.0,296.31,34.5,715,3.9399197040000002
73.0,-9216.0,303.74,35.0,715,4.0127831135
74.0,-8716.0,299.68,35.5,715,3.9729681145000004
75.0,-8216.0,307.24,36.0,715,4.0471063885000005
76.0,-7716.0,303.87,36.5,715,4.014057978
77.0,-7216.0,311.43,37.0,715,4.088196252
78.0,-6716.0,317.09,37.5,715,4.143701891
79.0,-6216.0,321.92,38.0,715,4.1910680105
80.0,-5716.0,330.21,38.5,715,4.272365139
81.0,-5216.0,336.61,39.0,715,4.335127699
82.0,-4716.0,338.49,39.5,715,4.353564201
83.0,-4216.0,348.53,40.0,715,4.4520229669999996
84.0,-3716.0,344.97,40.5,715,4.4171112930000005
85.0,-3216.0,348.45,41.0,715,4.451238435
86.0,-2716.0,360.06,41.5,715,4.5650936415
87.0,-2216.0,357.71,42.0,715,4.542048014
88.0,-1716.0,365.29,42.5,715,4.616382421
89.0,-1216.0,363.5,43.0,715,4.5988285175
