Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,15032.0,-11.76,0.0,710,0.0
3.0,15532.0,-11.73,0.5,710,0.00029419949999999473
4.0,16032.0,-3.29,1.0,710,0.0830623255
5.0,16532.0,4.55,1.5,710,0.1599464615
6.0,17032.0,9.41,2.0,710,0.2076067805
7.0,17532.0,13.94,2.5,710,0.25203090499999997
8.0,18032.0,32.18,3.0,710,0.430904201
9.0,18532.0,75.62,3.5,710,0.8569050770000001
10.0,19032.0,116.97,4.0,710,1.2624100545
11.0,19532.0,154.07,4.5,710,1.6262367695
12.0,20032.0,194.48,5.0,710,2.022523496
13.0,20532.0,225.45,5.5,710,2.3262354465
14.0,21032.0,253.99,6.0,710,2.6061172375000003
15.0,21532.0,286.69,6.5,710,2.9267946925
16.0,22032.0,323.2,7.0,710,3.284835484
17.0,22532.0,358.46,7.5,710,3.6306179629999997
18.0,23032.0,393.36,8.0,710,3.9728700480000003
19.0,23532.0,416.76,8.5,710,4.202345658
20.0,24032.0,455.68,9.0,710,4.584020476
21.0,24532.0,489.88,9.5,710,4.919407906
22.0,25032.0,527.85,10.0,710,5.2917664065
23.0,25532.0,560.13,10.5,710,5.608325068499999
24.0,26032.0,595.41,11.0,710,5.954303680499999
25.0,26532.0,629.1,11.5,710,6.284689719
26.0,27032.0,662.55,12.0,710,6.612722161499999
27.0,27532.0,699.02,12.5,710,6.970370686999999
28.0,28032.0,733.99,13.0,710,7.3133092374999995
29.0,28532.0,768.56,13.5,710,7.652325127999999
30.0,29032.0,799.21,14.0,710,7.9528989505
31.0,29532.0,835.28,14.5,710,8.306624816000001
32.0,30032.0,872.11,15.0,710,8.667803735500001
33.0,30532.0,905.27,15.5,710,8.9929922495
34.0,31032.0,942.3,16.0,710,9.356132499000001
35.0,31532.0,975.91,16.5,710,9.6857340055
36.0,32032.0,1000.68,17.0,710,9.928644726
