Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-32504.0,73.98,0.0,650,0.0
3.0,-32004.0,156.69,0.5,650,0.8111080214999999
4.0,-31504.0,219.22,1.0,650,1.424317846
5.0,-31004.0,276.09,1.5,650,1.9820220314999997
6.0,-30504.0,317.16,2.0,650,2.384781147
7.0,-30004.0,378.14,2.5,650,2.982790664
8.0,-29504.0,426.96,3.0,650,3.461551317
9.0,-29004.0,474.96,3.5,650,3.9322705169999996
10.0,-28504.0,525.19,4.0,650,4.424858546500001
11.0,-28004.0,575.35,4.5,650,4.9167601105
12.0,-27504.0,625.26,5.0,650,5.406210012000001
13.0,-27004.0,689.05,5.5,650,6.031776215499999
14.0,-26504.0,728.45,6.0,650,6.418158225500001
15.0,-26004.0,771.84,6.5,650,6.843668769000001
16.0,-25504.0,818.51,7.0,650,7.301345124499999
17.0,-25004.0,864.8,7.5,650,7.755294953
18.0,-24504.0,913.46,8.0,650,8.232486542
19.0,-24004.0,955.06,8.5,650,8.640443181999999
20.0,-23504.0,991.36,9.0,650,8.996424576999999
21.0,-23004.0,1048.21,9.5,650,9.5539326295
