Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-22004.0,38.79,0.0,700,0.0
3.0,-21504.0,39.12,0.5,700,0.003236194499999956
4.0,-21004.0,55.43,1.0,700,0.16318265600000004
5.0,-20504.0,81.72,1.5,700,0.4209994845
6.0,-20004.0,111.61,2.0,700,0.7141202529999999
7.0,-19504.0,126.54,2.5,700,0.8605335375000001
8.0,-19004.0,139.54,3.0,700,0.9880199875
9.0,-18504.0,152.46,3.5,700,1.1147219055000002
10.0,-18004.0,159.15,4.0,700,1.180328394
11.0,-17504.0,170.56,4.5,700,1.2922222705
12.0,-17004.0,183.12,5.0,700,1.4153937945000001
13.0,-16504.0,195.51,5.5,700,1.5368981879999999
14.0,-16004.0,207.8,6.0,700,1.6574219165000001
15.0,-15504.0,217.97,6.5,700,1.757155547
16.0,-15004.0,228.34,7.0,700,1.8588505075000001
17.0,-14504.0,237.06,7.5,700,1.9443644955
18.0,-14004.0,245.97,8.0,700,2.031741747
19.0,-13504.0,253.52,8.5,700,2.1057819545000003
20.0,-13004.0,266.36,9.0,700,2.2316993405
21.0,-12504.0,286.06,9.5,700,2.4248903455
22.0,-12004.0,307.74,10.0,700,2.6374985175
23.0,-11504.0,324.25,10.5,700,2.799406309
24.0,-11004.0,346.11,11.0,700,3.013779678
25.0,-10504.0,361.91,11.5,700,3.1687247480000003
26.0,-10004.0,367.12,12.0,700,3.2198173945
27.0,-9504.0,387.24,12.5,700,3.4171271925
28.0,-9004.0,410.04,13.0,700,3.6407188125
29.0,-8504.0,432.24,13.5,700,3.8584264425000003
30.0,-8004.0,473.58,14.0,700,4.263833353499999
31.0,-7504.0,495.32,14.5,700,4.4770299245
32.0,-7004.0,524.26,15.0,700,4.7608343755
33.0,-6504.0,539.27,15.5,700,4.908032192
34.0,-6004.0,553.14,16.0,700,5.0440504275
35.0,-5504.0,564.27,16.5,700,5.153198441999999
36.0,-5004.0,573.81,17.0,700,5.246753883
37.0,-4504.0,590.53,17.5,700,5.410721070999999
38.0,-4004.0,615.78,18.0,700,5.6583389835
39.0,-3504.0,640.63,18.5,700,5.902034236
40.0,-3004.0,657.09,19.0,700,6.063451695000001
41.0,-2504.0,676.53,19.5,700,6.254092971
42.0,-2004.0,693.64,20.0,700,6.4218847525000005
43.0,-1504.0,714.09,20.5,700,6.622430745000001
44.0,-1004.0,734.6,21.0,700,6.823565136500001
45.0,-504.0,751.58,21.5,700,6.9900820535
46.0,-4.0,760.74,22.0,700,7.0799109675
47.0,496.0,786.23,22.5,700,7.329882476
48.0,996.0,812.68,23.0,700,7.589268368499999
49.0,1496.0,831.98,23.5,700,7.778536713500001
50.0,1996.0,855.13,24.0,700,8.005560661
51.0,2496.0,875.36,24.5,700,8.203949190500001
52.0,2996.0,890.04,25.0,700,8.3479108125
53.0,3496.0,905.21,25.5,700,8.496677693
54.0,3996.0,927.55,26.0,700,8.715758254
55.0,4496.0,948.48,26.5,700,8.9210114385
56.0,4996.0,970.93,27.0,700,9.141170731
57.0,5496.0,993.29,27.5,700,9.360447425
58.0,5996.0,1012.38,28.0,700,9.5476563735
