Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,27784.0,-27.54,0.0,765,0.0
3.0,28284.0,-4.89,0.5,765,0.22212062250000003
4.0,28784.0,23.18,1.0,765,0.49739328800000004
5.0,29284.0,43.47,1.5,765,0.6963702165000001
6.0,29784.0,67.58,2.0,765,0.9328085479999999
7.0,30284.0,100.92,2.5,765,1.259762259
8.0,30784.0,127.54,3.0,765,1.520815282
9.0,31284.0,139.64,3.5,765,1.6394757469999999
10.0,31784.0,143.16,4.0,765,1.6739951549999998
11.0,32284.0,144.65,4.5,765,1.6886070635000001
12.0,-32752.0,147.57,5.0,765,1.7172424814999998
13.0,-32252.0,150.47,5.5,765,1.7456817665
14.0,-31752.0,152.91,6.0,765,1.7696099925
15.0,-31252.0,156.98,6.5,765,1.809523058
16.0,-30752.0,160.4,7.0,765,1.843061801
17.0,-30252.0,163.86,7.5,765,1.8769928100000002
18.0,-29752.0,164.65,8.0,765,1.8847400635
19.0,-29252.0,166.88,8.5,765,1.906608893
20.0,-28752.0,168.84,9.0,765,1.925829927
21.0,-28252.0,171.56,9.5,765,1.952504015
22.0,-27752.0,177.54,10.0,765,2.011147782
23.0,-27252.0,181.55,10.5,765,2.0504724485000003
24.0,-26752.0,184.65,11.0,765,2.0808730635000003
25.0,-26252.0,186.78,11.5,765,2.101761228
26.0,-25752.0,189.81,12.0,765,2.1314753775
27.0,-25252.0,194.36,12.5,765,2.1760956350000003
28.0,-24752.0,199.63,13.0,765,2.2277766805
29.0,-24252.0,201.58,13.5,765,2.2468996480000003
30.0,-23752.0,205.91,14.0,765,2.2893624425
31.0,-23252.0,210.18,14.5,765,2.331236838
32.0,-22752.0,215.18,15.0,765,2.380270088
33.0,-22252.0,220.81,15.5,765,2.4354815275
34.0,-21752.0,226.17,16.0,765,2.4880451715
35.0,-21252.0,231.56,16.5,765,2.540903015
36.0,-20752.0,236.82,17.0,765,2.592485994
37.0,-20252.0,241.02,17.5,765,2.633673924
38.0,-19752.0,244.64,18.0,765,2.6691739969999997
39.0,-19252.0,252.57,18.5,765,2.7469407315
40.0,-18752.0,256.74,19.0,765,2.787834462
41.0,-18252.0,261.61,19.5,765,2.8355928475
42.0,-17752.0,268.19,20.0,765,2.9001206045
43.0,-17252.0,273.65,20.5,765,2.9536649135
44.0,-16752.0,277.45,21.0,765,2.9909301834999997
45.0,-16252.0,280.76,21.5,765,3.0233901949999997
46.0,-15752.0,281.0,22.0,765,3.025743791
47.0,-15252.0,239.49,22.5,765,2.6186697495
48.0,-14752.0,243.01,23.0,765,2.6531891575
49.0,-14252.0,246.91,23.5,765,2.6914350925
50.0,-13752.0,251.12,24.0,765,2.732721089
51.0,-13252.0,256.52,24.5,765,2.7856769989999997
52.0,-12752.0,257.83,25.0,765,2.7985237105
53.0,-12252.0,259.36,25.5,765,2.813527885
54.0,-11752.0,263.76,26.0,765,2.856677145
55.0,-11252.0,267.11,26.5,765,2.8895294225000003
56.0,-10752.0,267.37,27.0,765,2.8920791515
57.0,-10252.0,273.7,27.5,765,2.954155246
58.0,-9752.0,281.12,28.0,765,3.026920589
59.0,-9252.0,282.65,28.5,765,3.0419247635
60.0,-8752.0,284.04,29.0,765,3.0555560070000003
61.0,-8252.0,289.57,29.5,765,3.1097867815
62.0,-7752.0,291.16,30.0,765,3.125379355
63.0,-7252.0,291.66,30.5,765,3.13028268
64.0,-6752.0,298.57,31.0,765,3.1980466315
65.0,-6252.0,291.8,31.5,765,3.1316556110000002
66.0,-5752.0,293.23,32.0,765,3.1456791205
67.0,-5252.0,280.09,32.5,765,3.0168197395
68.0,-4752.0,287.56,33.0,765,3.090075415
69.0,-4252.0,300.3,33.5,765,3.215012136
70.0,-3752.0,301.58,34.0,765,3.227564648
71.0,-3252.0,311.41,34.5,765,3.3239640175000003
72.0,-2752.0,314.78,35.0,765,3.3570124279999995
73.0,-2252.0,320.03,35.5,765,3.4084973405
74.0,-1752.0,329.46,36.0,765,3.50097405
75.0,-1252.0,337.61,36.5,765,3.5808982475
76.0,-752.0,344.84,37.0,765,3.6518003269999997
77.0,-252.0,351.77,37.5,765,3.7197604115
78.0,248.0,357.54,38.0,765,3.7763447820000002
79.0,748.0,361.81,38.5,765,3.8182191775
80.0,1248.0,368.91,39.0,765,3.8878463925
81.0,1748.0,354.62,39.5,765,3.747709364
82.0,2248.0,358.39,40.0,765,3.7846804345
83.0,2748.0,365.46,40.5,765,3.8540134499999996
84.0,3248.0,367.37,41.0,765,3.8727441515
85.0,3748.0,379.82,41.5,765,3.994836944
86.0,4248.0,380.55,42.0,765,4.0019957985
87.0,4748.0,385.04,42.5,765,4.046027657000001
88.0,5248.0,387.52,43.0,765,4.070348149
89.0,5748.0,397.27,43.5,765,4.1659629865
