Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,19676.0,-70.04,0.0,820,0.0
3.0,20176.0,-63.45,0.5,820,0.06462582350000001
4.0,20676.0,-60.53,1.0,820,0.09326124150000004
5.0,21176.0,-46.7,1.5,820,0.22888721099999998
6.0,21676.0,-28.44,2.0,820,0.40795664000000004
7.0,22176.0,-17.67,2.5,820,0.5135742605
8.0,22676.0,-12.47,3.0,820,0.5645688405
9.0,23176.0,-4.5,3.5,820,0.642727841
10.0,23676.0,19.95,4.0,820,0.8825004335000001
11.0,24176.0,29.1,4.5,820,0.972231281
12.0,24676.0,48.87,5.0,820,1.1661087515
13.0,25176.0,66.29,5.5,820,1.3369405945000001
14.0,25676.0,79.75,6.0,820,1.4689381035000002
15.0,26176.0,121.55,6.5,820,1.8788560735000002
16.0,26676.0,138.03,7.0,820,2.0404696655
17.0,27176.0,156.54,7.5,820,2.221990757
18.0,27676.0,182.97,8.0,820,2.4811805165
19.0,28176.0,215.11,8.5,820,2.7963662475000004
20.0,28676.0,241.92,9.0,820,3.059282534
21.0,29176.0,261.1,9.5,820,3.2473740810000002
22.0,29676.0,272.1,10.0,820,3.3552472310000003
23.0,30176.0,301.41,10.5,820,3.6426801425000006
24.0,30676.0,317.2,11.0,820,3.797527146
25.0,31176.0,325.64,11.5,820,3.880295272
26.0,31676.0,333.0,12.0,820,3.9524722160000003
27.0,32176.0,343.85,12.5,820,4.058874368500001
28.0,32676.0,367.97,13.0,820,4.2954107665
29.0,-32360.0,383.87,13.5,820,4.4513365015
30.0,-31860.0,397.59,14.0,820,4.5858837395
31.0,-31360.0,410.82,14.5,820,4.715625719
32.0,-30860.0,432.87,15.0,820,4.9318623515
33.0,-30360.0,446.9,15.5,820,5.069449651
34.0,-29860.0,459.71,16.0,820,5.1950728375
35.0,-29360.0,473.52,16.5,820,5.330502674
36.0,-28860.0,497.68,17.0,820,5.5674313380000005
37.0,-28360.0,521.71,17.5,820,5.803085137500001
38.0,-27860.0,544.87,18.0,820,6.0302071515
39.0,-27360.0,562.5,18.5,820,6.203098391
40.0,-26860.0,580.33,19.0,820,6.377950960500001
41.0,-26360.0,600.17,19.5,820,6.5725148964999995
42.0,-25860.0,617.37,20.0,820,6.7411892765
43.0,-25360.0,633.72,20.5,820,6.901528004
44.0,-24860.0,653.03,21.0,820,7.0908944155
45.0,-24360.0,671.28,21.5,820,7.269865778
46.0,-23860.0,696.64,22.0,820,7.5185624220000005
47.0,-23360.0,715.09,22.5,820,7.6994951145
48.0,-22860.0,730.72,23.0,820,7.852773054000001
49.0,-22360.0,751.55,23.5,820,8.0570455735
50.0,-21860.0,769.52,24.0,820,8.233271074
51.0,-21360.0,790.0,24.5,820,8.434111266
52.0,-20860.0,808.85,25.0,820,8.6189666185
53.0,-20360.0,827.03,25.5,820,8.7972515155
54.0,-19860.0,843.95,26.0,820,8.9631800335
55.0,-19360.0,860.03,26.5,820,9.120870965499998
56.0,-18860.0,877.09,27.0,820,9.2881724145
57.0,-18360.0,893.3,27.5,820,9.447138210999999
58.0,-17860.0,908.27,28.0,820,9.593943761499999
59.0,-17360.0,925.1,28.5,820,9.758989681
60.0,-16860.0,942.7,29.0,820,9.931586721
61.0,-16360.0,958.62,29.5,820,10.087708589
62.0,-15860.0,973.39,30.0,820,10.2325528095
63.0,-15360.0,990.3,30.5,820,10.398383261
64.0,-14860.0,1005.96,31.0,820,10.551955399999999
