Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-20536.0,-62.64,0.0,660,0.0
3.0,-20036.0,-55.97,0.5,660,0.06541035549999996
4.0,-19536.0,-51.15,1.0,660,0.1126784085
5.0,-19036.0,-43.91,1.5,660,0.18367855450000004
6.0,-18536.0,-37.68,2.0,660,0.244773984
7.0,-18036.0,-28.48,2.5,660,0.33499516399999996
8.0,-17536.0,-21.36,3.0,660,0.40481851199999996
9.0,-17036.0,-16.78,3.5,660,0.449732969
10.0,-16536.0,-9.23,4.0,660,0.5237731765
11.0,-16036.0,-1.55,4.5,660,0.5990882485
12.0,-15536.0,6.24,5.0,660,0.675482052
13.0,-15036.0,21.29,5.5,660,0.8230721344999999
14.0,-14536.0,25.9,6.0,660,0.868280791
15.0,-14036.0,38.46,6.5,660,0.991452315
16.0,-13536.0,47.76,7.0,660,1.08265416
17.0,-13036.0,60.01,7.5,660,1.2027856225
18.0,-12536.0,61.56,8.0,660,1.21798593
19.0,-12036.0,74.56,8.5,660,1.34547238
20.0,-11536.0,85.8,9.0,660,1.4556991259999998
21.0,-11036.0,92.43,9.5,660,1.5207172155
22.0,-10536.0,109.25,10.0,660,1.6856650685
23.0,-10036.0,121.07,10.5,660,1.8015796714999999
24.0,-9536.0,138.18,11.0,660,1.9693714530000002
25.0,-9036.0,153.03,11.5,660,2.1150002055000003
26.0,-8536.0,166.21,12.0,660,2.2442518525
27.0,-8036.0,181.93,12.5,660,2.3984123905
28.0,-7536.0,180.36,13.0,660,2.38301595
29.0,-7036.0,196.76,13.5,660,2.54384501
30.0,-6536.0,210.21,14.0,660,2.6757444525
31.0,-6036.0,223.64,14.5,660,2.807447762
32.0,-5536.0,240.73,15.0,660,2.9750434105
33.0,-5036.0,250.15,15.5,660,3.0674220535
34.0,-4536.0,254.46,16.0,660,3.109688715
35.0,-4036.0,273.57,16.5,660,3.2970937965
36.0,-3536.0,289.95,17.0,660,3.4577267235
37.0,-3036.0,212.36,17.5,660,2.6968287500000003
38.0,-2536.0,204.49,18.0,660,2.6196504145
39.0,-2036.0,224.47,18.5,660,2.8155872815
40.0,-1536.0,246.45,19.0,660,3.0311374485
41.0,-1036.0,267.51,19.5,660,3.2376654975
42.0,-536.0,280.71,20.0,660,3.3671132774999997
43.0,-36.0,291.19,20.5,660,3.4698869695
44.0,464.0,313.25,21.0,660,3.6862216685
45.0,964.0,331.52,21.5,660,3.8653891639999998
46.0,1464.0,339.51,22.0,660,3.9437442975
47.0,1964.0,344.3,22.5,660,3.9907181510000003
48.0,2464.0,353.1,23.0,660,4.077016671000001
49.0,2964.0,357.63,23.5,660,4.1214407955
50.0,3464.0,355.58,24.0,660,4.101337163
51.0,3964.0,368.4,24.5,660,4.227058416
52.0,4464.0,381.91,25.0,660,4.3595462575
53.0,4964.0,384.33,25.5,660,4.3832783504999995
54.0,5464.0,403.72,26.0,660,4.573429294
55.0,5964.0,438.34,26.5,660,4.912935517
56.0,6464.0,445.89,27.0,660,4.9869757245
57.0,6964.0,467.95,27.5,660,5.2033104235
58.0,7464.0,470.67,28.0,660,5.2299845115000005
59.0,7964.0,484.83,28.5,660,5.3688466754999995
60.0,8464.0,493.89,29.0,660,5.4576949245
61.0,8964.0,518.48,29.5,660,5.698840448
62.0,9464.0,539.24,30.0,660,5.902426502
63.0,9964.0,561.87,30.5,660,6.1243509915
64.0,10464.0,578.76,31.0,660,6.28998531
65.0,10964.0,592.95,31.5,660,6.4291416735
66.0,11464.0,526.93,32.0,660,5.7817066404999995
67.0,11964.0,547.99,32.5,660,5.9882346895000005
68.0,12464.0,574.37,33.0,660,6.2469341165
69.0,12964.0,602.74,33.5,660,6.525148777
70.0,13464.0,627.99,34.0,660,6.7727666895
71.0,13964.0,657.88,34.5,660,7.065887458
72.0,14464.0,687.07,35.0,660,7.352143571500001
73.0,14964.0,700.85,35.5,660,7.4872792085
74.0,15464.0,727.43,36.0,660,7.7479399655
75.0,15964.0,754.13,36.5,660,8.0097775205
76.0,16464.0,779.02,37.0,660,8.253865039
77.0,16964.0,790.04,37.5,660,8.361934322
78.0,17464.0,804.34,38.0,660,8.502169417000001
79.0,17964.0,828.08,38.5,660,8.734979288
80.0,18464.0,852.38,39.0,660,8.973280883
81.0,18964.0,880.91,39.5,660,9.253064607499999
82.0,19464.0,910.46,40.0,660,9.542851115000001
83.0,19964.0,940.43,40.5,660,9.8367564155
84.0,20464.0,970.1,41.0,660,10.127719721
85.0,20964.0,999.25,41.5,660,10.4135835685
86.0,21464.0,1024.04,42.0,660,10.656690422
