Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,23964.0,-25.46,0.0,800,0.0
3.0,24464.0,-23.59,0.5,800,0.0183384355
4.0,24964.0,-24.67,1.0,800,0.007747253499999995
5.0,25464.0,-25.21,1.5,800,0.002451662500000007
6.0,25964.0,-24.0,2.0,800,0.014317709000000012
7.0,26464.0,-25.61,2.5,800,-0.0014709974999999598
8.0,26964.0,-25.81,3.0,800,-0.0034323274999999986
9.0,27464.0,-24.5,3.5,800,0.009414383999999998
10.0,27964.0,-24.55,4.0,800,0.008924051500000002
11.0,28464.0,-26.18,4.5,800,-0.0070607879999999845
12.0,28964.0,-24.84,5.0,800,0.006080123000000021
13.0,29464.0,-24.42,5.5,800,0.010198916000000002
14.0,29964.0,-25.76,6.0,800,-0.0029419950000000306
15.0,30464.0,-26.1,6.5,800,-0.00627625599999998
16.0,30964.0,-24.37,7.0,800,0.010689248499999998
17.0,31464.0,-26.12,7.5,800,-0.006472389000000023
18.0,31964.0,-26.43,8.0,800,-0.009512450499999991
19.0,32464.0,-24.53,8.5,800,0.00912018449999999
20.0,-32572.0,-24.11,9.0,800,0.013238977500000026
21.0,-32072.0,-21.3,9.5,800,0.04079566400000001
22.0,-31572.0,-19.3,10.0,800,0.06040896400000001
23.0,-31072.0,-17.22,10.5,800,0.08080679600000001
24.0,-30572.0,-14.89,11.0,800,0.1036562905
25.0,-30072.0,-12.73,11.5,800,0.12483865450000001
26.0,-29572.0,-10.95,12.0,800,0.1422944915
27.0,-29072.0,-8.62,12.5,800,0.16514398600000002
28.0,-28572.0,-6.48,13.0,800,0.18613021700000001
29.0,-28072.0,-4.59,13.5,800,0.2046647855
30.0,-27572.0,-2.35,14.0,800,0.22663168150000002
31.0,-27072.0,-0.67,14.5,800,0.24310685350000003
32.0,-26572.0,0.97,15.0,800,0.2591897595
33.0,-26072.0,3.25,15.5,800,0.2815489215
34.0,-25572.0,5.88,16.0,800,0.30734041100000004
35.0,-25072.0,8.13,16.5,800,0.32940537350000004
36.0,-24572.0,9.66,17.0,800,0.344409548
37.0,-24072.0,12.14,17.5,800,0.36873004000000004
38.0,-23572.0,14.27,18.0,800,0.3896182045
39.0,-23072.0,16.07,18.5,800,0.4072701745
40.0,-22572.0,17.71,19.0,800,0.42335308050000003
41.0,-22072.0,19.79,19.5,800,0.4437509125
42.0,-21572.0,21.75,20.0,800,0.4629719465
43.0,-21072.0,23.68,20.5,800,0.48189878100000005
44.0,-20572.0,25.04,21.0,800,0.495235825
45.0,-20072.0,25.83,21.5,800,0.5029830785
46.0,-19572.0,27.16,22.0,800,0.5160259229999999
47.0,-19072.0,30.14,22.5,800,0.54524974
48.0,-18572.0,31.85,23.0,800,0.5620191115000001
49.0,-18072.0,32.02,23.5,800,0.5636862420000001
50.0,-17572.0,34.05,24.0,800,0.5835937415
51.0,-17072.0,35.1,24.5,800,0.593890724
52.0,-16572.0,36.36,25.0,800,0.6062471030000001
53.0,-16072.0,37.93,25.5,800,0.6216435435000001
54.0,-15572.0,38.89,26.0,800,0.6310579275
55.0,-15072.0,41.49,26.5,800,0.6565552175
56.0,-14572.0,43.9,27.0,800,0.680189244
57.0,-14072.0,44.86,27.5,800,0.689603628
58.0,-13572.0,45.69,28.0,800,0.6977431475
59.0,-13072.0,48.26,28.5,800,0.722946238
60.0,-12572.0,50.0,29.0,800,0.740009809
61.0,-12072.0,52.03,29.5,800,0.7599173084999999
62.0,-11572.0,53.36,30.0,800,0.7729601530000001
63.0,-11072.0,55.39,30.5,800,0.7928676525
64.0,-10572.0,57.23,31.0,800,0.8109118885
65.0,-10072.0,58.91,31.5,800,0.8273870605
66.0,-9572.0,60.93,32.0,800,0.8471964935
67.0,-9072.0,62.77,32.5,800,0.8652407295
68.0,-8572.0,63.65,33.0,800,0.8738705815000001
69.0,-8072.0,65.2,33.5,800,0.8890708890000001
70.0,-7572.0,67.02,34.0,800,0.906918992
71.0,-7072.0,66.81,34.5,800,0.9048595955000001
72.0,-6572.0,68.97,35.0,800,0.9260419595
73.0,-6072.0,70.35,35.5,800,0.9395751365
74.0,-5572.0,70.84,36.0,800,0.944380395
75.0,-5072.0,71.98,36.5,800,0.955559976
76.0,-4572.0,74.14,37.0,800,0.9767423399999999
77.0,-4072.0,71.4,37.5,800,0.9498721190000001
78.0,-3572.0,74.94,38.0,800,0.9845876600000001
79.0,-3072.0,76.86,38.5,800,1.003416428
80.0,-2572.0,78.17,39.0,800,1.0162631395000001
81.0,-2072.0,81.13,39.5,800,1.0452908235
82.0,-1572.0,83.51,40.0,800,1.0686306505
83.0,-1072.0,84.97,40.5,800,1.0829483595
84.0,-572.0,85.7,41.0,800,1.090107214
85.0,-72.0,86.75,41.5,800,1.1004041965
86.0,428.0,90.25,42.0,800,1.1347274715
87.0,928.0,91.92,42.5,800,1.1511045770000001
88.0,1428.0,93.77,43.0,800,1.1692468795
89.0,1928.0,95.4,43.5,800,1.1852317190000001
