Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-6108.0,-45.88,0.0,730,0.0
3.0,-5608.0,-47.41,0.5,730,-0.015004174499999967
4.0,-5108.0,-44.6,1.0,730,0.012552512000000016
5.0,-4608.0,-46.75,1.5,730,-0.0085317855
6.0,-4108.0,-39.26,2.0,730,0.06492002300000005
7.0,-3608.0,-37.3,2.5,730,0.08414105700000007
8.0,-3108.0,-35.59,3.0,730,0.10091042849999998
9.0,-2608.0,-35.4,3.5,730,0.10277369200000003
10.0,-2108.0,-33.5,4.0,730,0.12140632700000004
11.0,-1608.0,-31.94,4.5,730,0.13670470099999998
12.0,-1108.0,-30.93,5.0,730,0.1466094175
13.0,-608.0,-30.42,5.5,730,0.151610809
14.0,-108.0,-28.94,6.0,730,0.166124651
15.0,392.0,-28.58,6.5,730,0.16965504500000006
16.0,892.0,-28.66,7.0,730,0.168870513
17.0,1392.0,-27.23,7.5,730,0.18289402250000003
18.0,1892.0,-26.17,8.0,730,0.19328907150000002
19.0,2392.0,-26.06,8.5,730,0.19436780300000006
20.0,2892.0,-24.69,9.0,730,0.20780291350000002
21.0,3392.0,-24.66,9.5,730,0.20809711300000003
22.0,3892.0,-24.76,10.0,730,0.207116448
23.0,4392.0,-23.92,10.5,730,0.215354034
24.0,4892.0,-22.04,11.0,730,0.23379053600000002
25.0,5392.0,-21.39,11.5,730,0.24016485850000002
26.0,5892.0,-20.59,12.0,730,0.2480101785
27.0,6392.0,-20.86,12.5,730,0.24536238300000002
28.0,6892.0,-19.89,13.0,730,0.2548748335
29.0,7392.0,-20.08,13.5,730,0.2530115700000001
30.0,7892.0,-19.74,14.0,730,0.2563458310000001
31.0,8392.0,-20.88,14.5,730,0.24516625000000003
32.0,8892.0,-18.63,15.0,730,0.26723121250000004
33.0,9392.0,-17.05,15.5,730,0.28272571950000003
34.0,9892.0,-14.95,16.0,730,0.3033196845
35.0,10392.0,-12.64,16.5,730,0.325973046
36.0,10892.0,-12.28,17.0,730,0.32950344000000004
37.0,11392.0,-11.01,17.5,730,0.34195788550000006
38.0,11892.0,-11.15,18.0,730,0.34058495450000004
39.0,12392.0,-10.53,18.5,730,0.34666507750000003
40.0,12892.0,-9.5,19.0,730,0.35676592700000004
41.0,13392.0,-9.64,19.5,730,0.355392996
42.0,13892.0,-9.87,20.0,730,0.35313746650000005
43.0,14392.0,-10.43,20.5,730,0.3476457425
44.0,14892.0,-8.85,21.0,730,0.3631402495
45.0,15392.0,-7.36,21.5,730,0.377752158
46.0,15892.0,-7.59,22.0,730,0.37549662850000004
47.0,16392.0,-6.36,22.5,730,0.38755880800000003
48.0,16892.0,-5.18,23.0,730,0.399130655
49.0,17392.0,-4.65,23.5,730,0.4043281795
50.0,17892.0,-3.7,24.0,730,0.413644497
51.0,18392.0,-3.31,24.5,730,0.41746909050000003
52.0,18892.0,-2.59,25.0,730,0.4245298785
53.0,19392.0,-2.23,25.5,730,0.4280602725
54.0,19892.0,-1.52,26.0,730,0.43502299400000005
55.0,20392.0,-0.57,26.5,730,0.4443393115
56.0,20892.0,0.83,27.0,730,0.45806862150000005
57.0,21392.0,1.9,27.5,730,0.46856173700000003
58.0,21892.0,1.46,28.0,730,0.46424681100000004
59.0,22392.0,1.92,28.5,730,0.46875787
60.0,22892.0,4.07,29.0,730,0.48984216750000004
61.0,23392.0,6.02,29.5,730,0.5089651350000001
62.0,23892.0,6.7,30.0,730,0.515633657
63.0,24392.0,8.12,30.5,730,0.5295591000000001
64.0,24892.0,8.48,31.0,730,0.533089494
65.0,25392.0,6.77,31.5,730,0.5163201225
66.0,25892.0,7.89,32.0,730,0.5273035705
67.0,26392.0,9.23,32.5,730,0.5404444815
68.0,26892.0,9.59,33.0,730,0.5439748755
69.0,27392.0,10.38,33.5,730,0.5517221290000001
70.0,27892.0,11.68,34.0,730,0.564470774
71.0,28392.0,12.79,34.5,730,0.5753561555
72.0,28892.0,13.91,35.0,730,0.5863396035
73.0,29392.0,15.07,35.5,730,0.5977153175000001
74.0,29892.0,16.04,36.0,730,0.607227768
75.0,30392.0,17.03,36.5,730,0.6169363515
76.0,30892.0,17.95,37.0,730,0.6259584695
77.0,31392.0,19.33,37.5,730,0.6394916465
78.0,31892.0,19.78,38.0,730,0.6439046390000001
79.0,32392.0,20.76,38.5,730,0.6535151560000001
80.0,-32644.0,22.47,39.0,730,0.6702845275
81.0,-32144.0,22.88,39.5,730,0.6743052540000001
82.0,-31644.0,23.48,40.0,730,0.680189244
83.0,-31144.0,23.5,40.5,730,0.680385377
84.0,-30644.0,24.43,41.0,730,0.6895055615000001
85.0,-30144.0,27.04,41.5,730,0.7151009180000001
86.0,-29644.0,27.96,42.0,730,0.724123036
87.0,-29144.0,28.1,42.5,730,0.7254959670000001
88.0,-28644.0,29.08,43.0,730,0.735106484
89.0,-28144.0,30.03,43.5,730,0.7444228015000001
