Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,4676.0,-62.99,0.0,705,0.0
3.0,5176.0,-53.49,0.5,705,0.09316317499999993
4.0,5676.0,-38.54,1.0,705,0.2397725925
5.0,6176.0,-5.61,1.5,705,0.562705577
6.0,6676.0,28.68,2.0,705,0.8989756055
7.0,7176.0,78.66,2.5,705,1.3891119724999998
8.0,7676.0,130.84,3.0,705,1.9008229695
9.0,8176.0,191.96,3.5,705,2.5002054175
10.0,8676.0,245.19,4.0,705,3.0222133970000002
11.0,9176.0,302.66,4.5,705,3.5858015725000003
12.0,9676.0,347.76,5.0,705,4.0280814875
13.0,10176.0,401.64,5.5,705,4.5564637894999995
14.0,10676.0,427.56,6.0,705,4.8106521575
15.0,11176.0,466.17,6.5,705,5.189286914
16.0,11676.0,500.58,7.0,705,5.526733740499999
17.0,12176.0,534.72,7.5,705,5.8615327715
18.0,12676.0,567.66,8.0,705,6.1845638224999995
19.0,13176.0,600.23,8.5,705,6.503966413
20.0,13676.0,636.6,9.0,705,6.8606342735
21.0,14176.0,669.15,9.5,705,7.179840731
22.0,14676.0,703.78,10.0,705,7.519445020499999
23.0,15176.0,736.9,10.5,705,7.844241268499999
24.0,15676.0,778.12,11.0,705,8.2484713815
25.0,16176.0,822.64,11.5,705,8.6850634395
26.0,16676.0,848.48,12.0,705,8.9384672755
27.0,17176.0,882.28,12.5,705,9.269932045500001
28.0,17676.0,930.97,13.0,705,9.747417834
29.0,18176.0,973.83,13.5,705,10.167730853000002
30.0,18676.0,1002.78,14.0,705,10.4516333705
