Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-31216.0,-24.92,0.0,650,0.0
3.0,-30716.0,-4.1,0.5,650,0.20417445300000003
4.0,-30216.0,42.26,1.0,650,0.658810747
5.0,-29716.0,63.48,1.5,650,0.86690786
6.0,-29216.0,109.52,2.0,650,1.3184060260000001
7.0,-28716.0,149.08,2.5,650,1.7063571000000002
8.0,-28216.0,208.32,3.0,650,2.287303046
9.0,-27716.0,260.71,3.5,650,2.8010734395
10.0,-27216.0,301.14,4.0,650,3.197556299
11.0,-26716.0,346.74,4.5,650,3.644739539
12.0,-26216.0,398.35,5.0,650,4.1508607455
13.0,-25716.0,431.56,5.5,650,4.476539592
14.0,-25216.0,467.51,6.0,650,4.8290886595
15.0,-24716.0,515.25,6.5,650,5.2972581304999995
16.0,-24216.0,545.32,7.0,650,5.592144096
17.0,-23716.0,578.0,7.5,650,5.912625417999999
18.0,-23216.0,611.74,8.0,650,6.243501789
19.0,-22716.0,651.33,8.5,650,6.6317470625
20.0,-22216.0,686.8,9.0,650,6.979588937999999
21.0,-21716.0,725.34,9.5,650,7.357537229
22.0,-21216.0,762.11,10.0,650,7.7181277495
23.0,-20716.0,805.57,10.5,650,8.1443247585
24.0,-20216.0,842.3,11.0,650,8.504523013
25.0,-19716.0,876.66,11.5,650,8.841479506999999
26.0,-19216.0,914.4,12.0,650,9.211582477999999
27.0,-18716.0,951.99,12.5,650,9.5802144515
28.0,-18216.0,988.83,13.0,650,9.9414914375
29.0,-17716.0,1022.32,13.5,650,10.269916146
