Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-27144.0,-55.17,0.0,840,0.0
3.0,-26644.0,-53.66,0.5,840,0.014808041500000035
4.0,-26144.0,-54.83,1.0,840,0.003334261000000005
5.0,-25644.0,-55.58,1.5,840,-0.00402072649999996
6.0,-25144.0,-55.91,2.0,840,-0.007256920999999972
7.0,-24644.0,-53.58,2.5,840,0.015592573499999984
8.0,-24144.0,-54.88,3.0,840,0.002843928499999926
9.0,-23644.0,-50.51,3.5,840,0.04569898899999997
10.0,-23144.0,-47.79,4.0,840,0.07237307700000001
11.0,-22644.0,-46.07,4.5,840,0.08924051499999996
12.0,-22144.0,-45.21,5.0,840,0.09767423399999997
13.0,-21644.0,-44.36,5.5,840,0.10600988649999998
14.0,-21144.0,-44.67,6.0,840,0.10296982499999996
15.0,-20644.0,-43.52,6.5,840,0.11424747249999995
16.0,-20144.0,-43.28,7.0,840,0.11660106849999996
17.0,-19644.0,-43.58,7.5,840,0.11365907349999999
18.0,-19144.0,-42.45,8.0,840,0.12474058799999993
19.0,-18644.0,-41.95,8.5,840,0.12964391299999994
20.0,-18144.0,-41.97,9.0,840,0.12944778
21.0,-17644.0,-41.03,9.5,840,0.13866603099999997
22.0,-17144.0,-41.02,10.0,840,0.13876409749999996
23.0,-16644.0,-40.71,10.5,840,0.14180415899999999
24.0,-16144.0,-40.15,11.0,840,0.14729588300000002
25.0,-15644.0,-39.86,11.5,840,0.1501398115
26.0,-15144.0,-39.55,12.0,840,0.15317987300000002
27.0,-14644.0,-41.37,12.5,840,0.13533177000000002
28.0,-14144.0,-39.92,13.0,840,0.14955141249999998
29.0,-13644.0,-39.0,13.5,840,0.1585735305
30.0,-13144.0,-39.13,14.0,840,0.15729866599999998
31.0,-12644.0,-39.03,14.5,840,0.15827933099999997
32.0,-12144.0,-38.7,15.0,840,0.16151552549999992
33.0,-11644.0,-38.77,15.5,840,0.16082905999999997
34.0,-11144.0,-38.28,16.0,840,0.1656343185
35.0,-10644.0,-37.27,16.5,840,0.17553903499999995
36.0,-10144.0,-37.26,17.0,840,0.1756371015
37.0,-9644.0,-36.69,17.5,840,0.18122689199999997
38.0,-9144.0,-35.54,18.0,840,0.19250453949999996
39.0,-8644.0,-35.18,18.5,840,0.19603493349999995
40.0,-8144.0,-35.05,19.0,840,0.19730979799999998
41.0,-7644.0,-35.04,19.5,840,0.19740786449999997
42.0,-7144.0,-34.47,20.0,840,0.202997655
43.0,-6644.0,-34.13,20.5,840,0.20633191599999995
44.0,-6144.0,-33.01,21.0,840,0.217315364
45.0,-5644.0,-32.32,21.5,840,0.22408195249999996
46.0,-5144.0,-32.1,22.0,840,0.22623941549999999
47.0,-4644.0,-30.57,22.5,840,0.24124358999999995
48.0,-4144.0,-29.46,23.0,840,0.25212897149999997
49.0,-3644.0,-27.84,23.5,840,0.2680157445
50.0,-3144.0,-27.5,24.0,840,0.2713500055
51.0,-2644.0,-27.61,24.5,840,0.270271274
52.0,-2144.0,-26.63,25.0,840,0.279881791
53.0,-1644.0,-26.77,25.5,840,0.27850885999999997
54.0,-1144.0,-26.67,26.0,840,0.27948952499999996
55.0,-644.0,-27.63,26.5,840,0.27007514099999996
56.0,-144.0,-27.36,27.0,840,0.27272293649999996
57.0,356.0,-27.17,27.5,840,0.27458619999999995
58.0,856.0,-27.22,28.0,840,0.2740958675
59.0,1356.0,-27.18,28.5,840,0.27448813349999995
60.0,1856.0,-25.52,29.0,840,0.2907671725
61.0,2356.0,-24.97,29.5,840,0.29616083
62.0,2856.0,-24.8,30.0,840,0.29782796049999993
63.0,3356.0,-24.47,30.5,840,0.301064155
64.0,3856.0,-24.83,31.0,840,0.297533761
65.0,4356.0,-24.84,31.5,840,0.29743569449999996
66.0,4856.0,-22.81,32.0,840,0.317343194
67.0,5356.0,-22.91,32.5,840,0.31636252899999995
68.0,5856.0,-23.95,33.0,840,0.30616361299999995
69.0,6356.0,-22.84,33.5,840,0.3170489945
70.0,6856.0,-22.23,34.0,840,0.32303105099999996
71.0,7356.0,-20.64,34.5,840,0.33862362449999994
72.0,7856.0,-19.56,35.0,840,0.34921480650000003
73.0,8356.0,-18.45,35.5,840,0.360100188
74.0,8856.0,-18.52,36.0,840,0.3594137225
75.0,9356.0,-17.62,36.5,840,0.36823970749999996
76.0,9856.0,-16.76,37.0,840,0.37667342649999996
77.0,10356.0,-16.91,37.5,840,0.375202429
78.0,10856.0,-15.97,38.0,840,0.38442067999999996
79.0,11356.0,-16.07,38.5,840,0.38344001499999997
80.0,11856.0,-15.52,39.0,840,0.3888336725
81.0,12356.0,-15.73,39.5,840,0.386774276
82.0,12856.0,-14.68,40.0,840,0.39707125849999997
83.0,13356.0,-14.51,40.5,840,0.39873838899999997
84.0,13856.0,-13.45,41.0,840,0.409133438
85.0,14356.0,-13.43,41.5,840,0.409329571
86.0,14856.0,-12.73,42.0,840,0.416194226
87.0,15356.0,-10.81,42.5,840,0.435022994
88.0,15856.0,-10.32,43.0,840,0.43982825249999996
89.0,16356.0,-10.06,43.5,840,0.44237798149999996
