Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
3.0,7892.0,-109.88,0.0,795,0.0
4.0,8392.0,-111.45,0.5,795,-0.015396440499999997
5.0,8892.0,-110.1,1.0,795,-0.0021574629999998596
6.0,9392.0,-110.85,1.5,795,-0.009512450499999936
7.0,9892.0,-110.03,2.0,795,-0.0014709975000000153
8.0,10392.0,-110.0,2.5,795,-0.0011767979999999234
9.0,10892.0,-109.93,3.0,795,-0.0004903325000000791
10.0,11392.0,-97.54,3.5,795,0.121014061
11.0,11892.0,-88.31,4.0,795,0.2115294405
12.0,12392.0,-78.43,4.5,795,0.3084191424999999
13.0,12892.0,-71.2,5.0,795,0.37932122199999996
14.0,13392.0,-63.23,5.5,795,0.4574802225000001
15.0,13892.0,-51.93,6.0,795,0.5682953675
16.0,14392.0,-41.77,6.5,795,0.6679309314999999
17.0,14892.0,-31.48,7.0,795,0.76884136
18.0,15392.0,-23.0,7.5,795,0.8520017520000001
19.0,15892.0,-12.09,8.0,795,0.9589923035000001
20.0,16392.0,-1.06,8.5,795,1.067159653
21.0,16892.0,9.41,9.0,795,1.1698352785000001
22.0,17392.0,20.42,9.5,795,1.277806495
23.0,17892.0,30.21,10.0,795,1.3738135985
24.0,18392.0,41.71,10.5,795,1.4865900735
25.0,18892.0,51.55,11.0,795,1.5830875094999999
26.0,19392.0,61.33,11.5,795,1.6789965465
27.0,19892.0,71.02,12.0,795,1.774022985
28.0,20392.0,83.36,12.5,795,1.8950370460000001
29.0,20892.0,95.12,13.0,795,2.01036325
30.0,21392.0,106.6,13.5,795,2.122943592
31.0,21892.0,118.11,14.0,795,2.2358181335
32.0,22392.0,131.4,14.5,795,2.366148512
33.0,22892.0,144.01,15.0,795,2.4898103684999997
34.0,23392.0,157.03,15.5,795,2.6174929515
35.0,23892.0,165.54,16.0,795,2.700947543
36.0,24392.0,176.21,16.5,795,2.8055844985
37.0,24892.0,181.38,17.0,795,2.856284879
38.0,25392.0,189.89,17.5,795,2.9397394705
39.0,25892.0,199.76,18.0,795,3.036531106
40.0,26392.0,207.27,18.5,795,3.1101790475
41.0,26892.0,217.85,19.0,795,3.2139334045
42.0,27392.0,226.79,19.5,795,3.3016048555
43.0,27892.0,237.5,20.0,795,3.406634077
44.0,28392.0,247.98,20.5,795,3.509407769
45.0,28892.0,256.12,21.0,795,3.5892339
46.0,29392.0,267.53,21.5,795,3.7011277765
47.0,29892.0,279.31,22.0,795,3.8166501135
48.0,30392.0,288.32,22.5,795,3.90500803
49.0,30892.0,298.59,23.0,795,4.0057223255
50.0,31392.0,310.35,23.5,795,4.1210485295
51.0,31892.0,320.79,24.0,795,4.2234299555
52.0,32392.0,328.04,24.5,795,4.294528168
53.0,-32644.0,337.76,25.0,795,4.389848806
54.0,-32144.0,349.33,25.5,795,4.5033117465
55.0,-31644.0,358.3,26.0,795,4.591277397000001
56.0,-31144.0,369.71,26.5,795,4.7031712735
57.0,-30644.0,377.76,27.0,795,4.782114806
58.0,-30144.0,389.67,27.5,795,4.8989120075
59.0,-29644.0,401.36,28.0,795,5.013551746
60.0,-29144.0,412.2,28.5,795,5.119855832000001
61.0,-28644.0,422.24,29.0,795,5.218314598000001
62.0,-28144.0,430.4,29.5,795,5.298336861999999
63.0,-27644.0,441.84,30.0,795,5.410524938
64.0,-27144.0,445.27,30.5,795,5.444161747499999
65.0,-26644.0,457.18,31.0,795,5.560958949
66.0,-26144.0,468.36,31.5,795,5.670597296
67.0,-25644.0,478.48,32.0,795,5.769840594
68.0,-25144.0,489.61,32.5,795,5.8789886085
69.0,-24644.0,500.35,33.0,795,5.9843120295
70.0,-24144.0,510.52,33.5,795,6.084045659999999
71.0,-23644.0,516.33,34.0,795,6.141022296500001
72.0,-23144.0,528.47,34.5,795,6.260075027500001
73.0,-22644.0,538.79,35.0,795,6.361279655499999
74.0,-22144.0,549.0,35.5,795,6.461405552
75.0,-21644.0,560.56,36.0,795,6.574770425999999
76.0,-21144.0,570.7,36.5,795,6.674209857000001
77.0,-20644.0,583.9,37.0,795,6.803657637000001
78.0,-20144.0,594.79,37.5,795,6.9104520555
79.0,-19644.0,602.76,38.0,795,6.988611056
80.0,-19144.0,615.8,38.5,795,7.1164897719999995
81.0,-18644.0,627.83,39.0,795,7.2344637715
82.0,-18144.0,639.15,39.5,795,7.345475049499999
83.0,-17644.0,650.87,40.0,795,7.460408987499999
84.0,-17144.0,662.01,40.5,795,7.5696550684999995
85.0,-16644.0,674.67,41.0,795,7.6938072575
86.0,-16144.0,685.84,41.5,795,7.803347538000001
87.0,-15644.0,696.48,42.0,795,7.907690294
88.0,-15144.0,709.15,42.5,795,8.0319405495
89.0,-14644.0,722.36,43.0,795,8.161486396
