Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,500.0,-27.46,0.0,730,0.0
3.0,1000.0,-26.43,0.5,730,0.010100849500000009
4.0,1500.0,-24.38,1.0,730,0.030204482000000032
5.0,2000.0,-23.86,1.5,730,0.035303940000000006
6.0,2500.0,-20.51,2.0,730,0.0681562175
7.0,3000.0,-17.9,2.5,730,0.09375157400000003
8.0,3500.0,-16.08,3.0,730,0.11159967700000004
9.0,4000.0,-15.43,3.5,730,0.11797399950000001
10.0,4500.0,-11.33,4.0,730,0.15818126450000003
11.0,5000.0,-6.09,4.5,730,0.20956811050000002
12.0,5500.0,-2.39,5.0,730,0.2458527155
13.0,6000.0,0.58,5.5,730,0.27497846600000003
14.0,6500.0,4.97,6.0,730,0.3180296595
15.0,7000.0,7.95,6.5,730,0.34725347650000005
16.0,7500.0,9.18,7.0,730,0.35931565600000004
17.0,8000.0,14.76,7.5,730,0.41403676300000003
18.0,8500.0,16.37,8.0,730,0.4298254695
19.0,9000.0,22.32,8.5,730,0.488175037
20.0,9500.0,24.31,9.0,730,0.5076902705
21.0,10000.0,28.38,9.5,730,0.547603336
22.0,10500.0,32.32,10.0,730,0.586241537
23.0,11000.0,39.73,10.5,730,0.6589088135
24.0,11500.0,38.33,11.0,730,0.6451795035
25.0,12000.0,43.33,11.5,730,0.6942127535
26.0,12500.0,49.01,12.0,730,0.7499145254999999
27.0,13000.0,52.51,12.5,730,0.7842378005
28.0,13500.0,59.81,13.0,730,0.8558263455
29.0,14000.0,66.66,13.5,730,0.923001898
30.0,14500.0,72.27,14.0,730,0.9780172045
31.0,15000.0,70.99,14.5,730,0.9654646925
32.0,15500.0,79.08,15.0,730,1.0448004910000002
33.0,16000.0,82.02,15.5,730,1.0736320419999998
34.0,16500.0,86.96,16.0,730,1.122076893
35.0,17000.0,91.38,16.5,730,1.165422286
36.0,17500.0,97.62,17.0,730,1.226615782
37.0,18000.0,107.22,17.5,730,1.320759622
38.0,18500.0,114.78,18.0,730,1.394897896
39.0,19000.0,118.27,18.5,730,1.4291231045
40.0,19500.0,122.34,19.0,730,1.46903617
41.0,20000.0,130.79,19.5,730,1.5519023625
42.0,20500.0,138.61,20.0,730,1.6285903655000002
43.0,21000.0,143.48,20.5,730,1.676348751
44.0,21500.0,149.48,21.0,730,1.7351886509999999
45.0,22000.0,151.93,21.5,730,1.7592149435000002
46.0,22500.0,156.93,22.0,730,1.8082481935
47.0,23000.0,168.79,22.5,730,1.9245550624999999
48.0,23500.0,176.9,23.0,730,2.004086994
49.0,24000.0,171.93,23.5,730,1.9553479435
50.0,24500.0,181.37,24.0,730,2.0479227195
51.0,25000.0,182.3,24.5,730,2.0570429040000002
52.0,25500.0,184.61,25.0,730,2.0796962655
53.0,26000.0,200.43,25.5,730,2.2348374685000003
54.0,26500.0,200.89,26.0,730,2.2393485275
55.0,27000.0,205.74,26.5,730,2.28691078
56.0,27500.0,210.46,27.0,730,2.333198168
57.0,28000.0,220.19,27.5,730,2.4286168725
58.0,28500.0,224.44,28.0,730,2.470295135
59.0,29000.0,236.71,28.5,730,2.5906227305000002
60.0,29500.0,238.59,29.0,730,2.6090592325
61.0,30000.0,240.31,29.5,730,2.6259266705
62.0,30500.0,249.09,30.0,730,2.7120290575
63.0,31000.0,257.29,30.5,730,2.7924435875
64.0,31500.0,267.43,31.0,730,2.8918830185
65.0,32000.0,272.08,31.5,730,2.937483941
66.0,32500.0,278.5,32.0,730,3.000442634
67.0,-32536.0,284.63,32.5,730,3.0605573985
68.0,-32036.0,299.08,33.0,730,3.202263491
69.0,-31536.0,315.06,33.5,730,3.358973758
70.0,-31036.0,315.71,34.0,730,3.3653480805
71.0,-30536.0,313.74,34.5,730,3.3460289800000003
72.0,-30036.0,328.37,35.0,730,3.4895002695
73.0,-29536.0,331.38,35.5,730,3.519018286
74.0,-29036.0,353.07,36.0,730,3.7317245245
75.0,-28536.0,365.37,36.5,730,3.8523463195
76.0,-28036.0,372.62,37.0,730,3.923444532
77.0,-27536.0,372.65,37.5,730,3.9237387315
78.0,-27036.0,380.32,38.0,730,3.998955737
79.0,-26536.0,388.36,38.5,730,4.077801203
80.0,-26036.0,395.15,39.0,730,4.1443883565
81.0,-25536.0,403.5,39.5,730,4.226273884
82.0,-25036.0,410.27,40.0,730,4.2926649045000005
83.0,-24536.0,417.14,40.5,730,4.36003659
84.0,-24036.0,422.14,41.0,730,4.409069840000001
85.0,-23536.0,431.97,41.5,730,4.505469209500001
86.0,-23036.0,440.76,42.0,730,4.591669662999999
87.0,-22536.0,446.31,42.5,730,4.646096570499999
88.0,-22036.0,453.71,43.0,730,4.7186657805
89.0,-21536.0,461.01,43.5,730,4.790254325499999
