Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,23248.0,-4.45,0.0,890,0.0
3.0,23748.0,-1.74,0.5,890,0.026576021500000005
4.0,24248.0,0.03,1.0,890,0.043933792000000006
5.0,24748.0,2.6,1.5,890,0.06913688250000001
6.0,25248.0,3.64,2.0,890,0.0793357985
7.0,25748.0,5.42,2.5,890,0.0967916355
8.0,26248.0,9.24,3.0,890,0.1342530385
9.0,26748.0,12.29,3.5,890,0.164163321
10.0,27248.0,15.68,4.0,890,0.19740786450000003
11.0,27748.0,19.46,4.5,890,0.2344770015
12.0,28248.0,31.21,5.0,890,0.349705139
13.0,28748.0,33.92,5.5,890,0.3762811605
14.0,29248.0,52.15,6.0,890,0.5550563900000001
15.0,29748.0,68.23,6.5,890,0.7127473220000001
16.0,30248.0,74.01,7.0,890,0.7694297590000001
17.0,30748.0,83.46,7.5,890,0.8621026015
18.0,31248.0,97.25,8.0,890,0.997336305
19.0,31748.0,102.28,8.5,890,1.0466637545
20.0,32248.0,110.71,9.0,890,1.129333814
21.0,32748.0,121.11,9.5,890,1.231322974
22.0,-32288.0,130.05,10.0,890,1.318994425
23.0,-31788.0,139.25,10.5,890,1.409215605
24.0,-31288.0,147.58,11.0,890,1.4909049995
25.0,-30788.0,157.47,11.5,890,1.587892768
26.0,-30288.0,170.9,12.0,890,1.7195960775
27.0,-29788.0,177.17,12.5,890,1.7810837729999998
28.0,-29288.0,177.85,13.0,890,1.787752295
29.0,-28788.0,185.78,13.5,890,1.8655190295
30.0,-28288.0,197.97,14.0,890,1.985062093
31.0,-27788.0,206.83,14.5,890,2.071949012
32.0,-27288.0,218.08,15.0,890,2.1822738245
33.0,-26788.0,227.2,15.5,890,2.2717104724999997
34.0,-26288.0,237.68,16.0,890,2.3744841645
35.0,-25788.0,228.81,16.5,890,2.287499179
36.0,-25288.0,238.0,17.0,890,2.3776222925
37.0,-24788.0,241.16,17.5,890,2.4086113065
38.0,-24288.0,252.7,18.0,890,2.5217800475
39.0,-23788.0,262.16,18.5,890,2.6145509565
40.0,-23288.0,270.41,19.0,890,2.695455819
41.0,-22788.0,277.77,19.5,890,2.767632763
42.0,-22288.0,282.67,20.0,890,2.815685348
43.0,-21788.0,291.94,20.5,890,2.9065929935
44.0,-21288.0,301.13,21.0,890,2.996716107
45.0,-20788.0,309.56,21.5,890,3.0793861665
46.0,-20288.0,314.47,22.0,890,3.1275368180000003
47.0,-19788.0,325.23,22.5,890,3.233056372
48.0,-19288.0,334.45,23.0,890,3.3234736849999997
49.0,-18788.0,341.66,23.5,890,3.3941796315
50.0,-18288.0,350.15,24.0,890,3.4774380899999997
51.0,-17788.0,362.91,24.5,890,3.602570944
52.0,-17288.0,369.14,25.0,890,3.6636663735
53.0,-16788.0,378.89,25.5,890,3.759281211
54.0,-16288.0,387.29,26.0,890,3.841657071
55.0,-15788.0,399.48,26.5,890,3.9612001345000003
56.0,-15288.0,407.31,27.0,890,4.037986204
57.0,-14788.0,412.94,27.5,890,4.0931976435
58.0,-14288.0,420.99,28.0,890,4.172141176
59.0,-13788.0,434.87,28.5,890,4.308257478
60.0,-13288.0,441.74,29.0,890,4.3756291635
61.0,-12788.0,449.51,29.5,890,4.451826834
62.0,-12288.0,459.54,30.0,890,4.5501875335
63.0,-11788.0,471.46,30.5,890,4.667082801499999
64.0,-11288.0,479.42,31.0,890,4.7451437355
65.0,-10788.0,487.83,31.5,890,4.827617662
66.0,-10288.0,495.02,32.0,890,4.8981274755
67.0,-9788.0,506.32,32.5,890,5.0089426205
68.0,-9288.0,516.67,33.0,890,5.1104414479999996
69.0,-8788.0,523.56,33.5,890,5.178009266499999
70.0,-8288.0,529.22,34.0,890,5.2335149055
71.0,-7788.0,542.22,34.5,890,5.3610013555
72.0,-7288.0,548.43,35.0,890,5.421900652
73.0,-6788.0,554.65,35.5,890,5.482898015
74.0,-6288.0,564.65,36.0,890,5.580964515
75.0,-5788.0,576.18,36.5,890,5.694035189499999
76.0,-5288.0,586.91,37.0,890,5.799260544
77.0,-4788.0,593.48,37.5,890,5.8636902345
78.0,-4288.0,600.32,38.0,890,5.9307677205000005
79.0,-3788.0,604.59,38.5,890,5.972642116
80.0,-3288.0,617.22,39.0,890,6.0965001055000005
81.0,-2788.0,627.0,39.5,890,6.1924091425
82.0,-2288.0,635.4,40.0,890,6.2747850025
83.0,-1788.0,646.54,40.5,890,6.3840310835
84.0,-1288.0,654.79,41.0,890,6.464935946
85.0,-788.0,662.53,41.5,890,6.540839417
86.0,-288.0,673.17,42.0,890,6.645182172999999
87.0,212.0,685.17,42.5,890,6.762861973
88.0,712.0,696.03,43.0,890,6.869362192
89.0,1212.0,705.35,43.5,890,6.96076017
