Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-14040.0,27.22,0.0,895,0.0
3.0,-13540.0,37.65,0.5,895,0.1022833595
4.0,-13040.0,47.5,1.0,895,0.198878862
5.0,-12540.0,54.02,1.5,895,0.26281822000000005
6.0,-12040.0,58.83,2.0,895,0.3099882065
7.0,-11540.0,65.41,2.5,895,0.3745159635
8.0,-11040.0,70.79,3.0,895,0.4272757405000001
9.0,-10540.0,74.04,3.5,895,0.45914735300000004
10.0,-10040.0,76.53,4.0,895,0.4835659115
11.0,-9540.0,80.48,4.5,895,0.522302179
12.0,-9040.0,82.24,5.0,895,0.539561883
13.0,-8540.0,87.78,5.5,895,0.593890724
14.0,-8040.0,91.66,6.0,895,0.631940526
15.0,-7540.0,97.36,6.5,895,0.6878384310000001
16.0,-7040.0,103.93,7.0,895,0.7522681215000002
17.0,-6540.0,104.99,7.5,895,0.7626631705
18.0,-6040.0,112.49,8.0,895,0.8362130455000001
19.0,-5540.0,117.35,8.5,895,0.8838733645000001
20.0,-5040.0,121.84,9.0,895,0.927905223
21.0,-4540.0,126.85,9.5,895,0.9770365395
22.0,-4040.0,131.6,10.0,895,1.023618127
23.0,-3540.0,136.6,10.5,895,1.072651377
24.0,-3040.0,140.55,11.0,895,1.1113876445000002
25.0,-2540.0,143.73,11.5,895,1.1425727915
26.0,-2040.0,149.86,12.0,895,1.202687556
27.0,-1540.0,155.52,12.5,895,1.2581931950000003
28.0,-1040.0,159.63,13.0,895,1.2984985265
29.0,-540.0,165.43,13.5,895,1.3553770965
30.0,-40.0,171.65,14.0,895,1.4163744595
31.0,460.0,175.8,14.5,895,1.4570720570000002
32.0,960.0,162.34,15.0,895,1.3250745480000001
33.0,1460.0,168.87,15.5,895,1.3891119725
34.0,1960.0,175.49,16.0,895,1.4540319955
35.0,2460.0,180.31,16.5,895,1.5013000485
36.0,2960.0,187.19,17.0,895,1.5687698005000001
37.0,3460.0,191.58,17.5,895,1.6118209940000001
38.0,3960.0,200.54,18.0,895,1.699688578
39.0,4460.0,208.73,18.5,895,1.7800050415000002
40.0,4960.0,217.04,19.0,895,1.861498303
41.0,5460.0,223.75,19.5,895,1.9273009245000001
42.0,5960.0,230.97,20.0,895,1.9981049375000002
43.0,6460.0,237.48,20.5,895,2.0619462289999997
44.0,6960.0,241.61,21.0,895,2.1024476935
45.0,7460.0,251.76,21.5,895,2.201985191
46.0,7960.0,259.98,22.0,895,2.282595854
47.0,8460.0,270.68,22.5,895,2.387527009
48.0,8960.0,279.77,23.0,895,2.4766694575
49.0,9460.0,289.98,23.5,895,2.576795354
50.0,9960.0,299.41,24.0,895,2.6692720635000002
51.0,10460.0,308.93,24.5,895,2.7626313715
52.0,10960.0,318.43,25.0,895,2.8557945465
53.0,11460.0,328.13,25.5,895,2.9509190514999997
54.0,11960.0,336.66,26.0,895,3.034569776
55.0,12460.0,345.2,26.5,895,3.1183185669999998
56.0,12960.0,352.93,27.0,895,3.1941239715
57.0,13460.0,361.36,27.5,895,3.276794031
58.0,13960.0,373.5,28.0,895,3.3958467619999997
59.0,14460.0,384.63,28.5,895,3.5049947765
60.0,14960.0,390.75,29.0,895,3.5650114745
61.0,15460.0,400.56,29.5,895,3.661214711
62.0,15960.0,410.24,30.0,895,3.756143083
63.0,16460.0,418.21,30.5,895,3.8343020834999995
64.0,16960.0,428.4,31.0,895,3.934231847
65.0,17460.0,439.06,31.5,895,4.038770736
66.0,17960.0,449.97,32.0,895,4.145761287500001
67.0,18460.0,461.59,32.5,895,4.2597145605
68.0,18960.0,473.12,33.0,895,4.372785235
69.0,19460.0,481.81,33.5,895,4.4580050235
70.0,19960.0,490.84,34.0,895,4.546559073
71.0,20460.0,495.14,34.5,895,4.588727668
72.0,20960.0,501.27,35.0,895,4.6488424325
73.0,21460.0,508.06,35.5,895,4.715429586
74.0,21960.0,515.14,36.0,895,4.784860668
75.0,22460.0,522.48,36.5,895,4.856841479000001
76.0,22960.0,531.4,37.0,895,4.944316797
77.0,23460.0,539.96,37.5,895,5.028261721000001
78.0,23960.0,546.59,38.0,895,5.0932798105
79.0,24460.0,551.15,38.5,895,5.1379981345
80.0,24960.0,560.65,39.0,895,5.2311613095
81.0,25460.0,568.76,39.5,895,5.310693241
82.0,25960.0,578.67,40.0,895,5.4078771425
83.0,26460.0,587.3,40.5,895,5.4925085319999996
84.0,26960.0,593.91,41.0,895,5.5573304885
85.0,27460.0,602.81,41.5,895,5.6446096735
86.0,27960.0,607.42,42.0,895,5.68981833
87.0,28460.0,615.61,42.5,895,5.7701347935000005
88.0,28960.0,603.96,43.0,895,5.655887321000001
89.0,29460.0,612.93,43.5,895,5.7438529715
