Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
3.0,32388.0,54.75,0.0,645,0.0
4.0,-32648.0,61.18,0.5,645,0.0630567595
5.0,-32148.0,68.86,1.0,645,0.1383718315
6.0,-31648.0,75.55,1.5,645,0.20397831999999994
7.0,-31148.0,81.57,2.0,645,0.26301435299999987
8.0,-30648.0,84.13,2.5,645,0.2881193769999999
9.0,-30148.0,93.52,3.0,645,0.3802038204999999
10.0,-29648.0,103.95,3.5,645,0.4824871799999999
11.0,-29148.0,111.77,4.0,645,0.559175183
12.0,-28648.0,119.48,4.5,645,0.6347844545000001
13.0,-28148.0,123.78,5.0,645,0.6769530495
14.0,-27648.0,131.42,5.5,645,0.7518758554999998
15.0,-27148.0,137.36,6.0,645,0.8101273565000002
16.0,-26648.0,145.59,6.5,645,0.890836086
17.0,-26148.0,150.87,7.0,645,0.9426151979999999
18.0,-25648.0,159.21,7.5,645,1.0244026590000002
19.0,-25148.0,161.72,8.0,645,1.0490173505
20.0,-24648.0,165.46,8.5,645,1.0856942215
21.0,-24148.0,175.52,9.0,645,1.1843491205
22.0,-23648.0,181.83,9.5,645,1.2462290820000002
23.0,-23148.0,190.03,10.0,645,1.326643612
24.0,-22648.0,197.02,10.5,645,1.3951920955000001
25.0,-22148.0,201.15,11.0,645,1.43569356
26.0,-21648.0,208.56,11.5,645,1.5083608365
27.0,-21148.0,217.13,12.0,645,1.592403827
28.0,-20648.0,218.38,12.5,645,1.6046621394999998
29.0,-20148.0,228.17,13.0,645,1.7006692429999997
30.0,-19648.0,235.54,13.5,645,1.7729442535
31.0,-19148.0,236.58,14.0,645,1.7831431695000002
32.0,-18648.0,251.75,14.5,645,1.93191005
33.0,-18148.0,258.17,15.0,645,1.994868743
34.0,-17648.0,264.25,15.5,645,2.054493175
35.0,-17148.0,271.39,16.0,645,2.124512656
36.0,-16648.0,281.61,16.5,645,2.224736619
37.0,-16148.0,291.41,17.0,645,2.320841789
38.0,-15648.0,293.56,17.5,645,2.3419260865
39.0,-15148.0,297.94,18.0,645,2.3848792135
40.0,-14648.0,303.87,18.5,645,2.443032648
41.0,-14148.0,300.17,19.0,645,2.4067480430000003
42.0,-13648.0,308.33,19.5,645,2.486770307
43.0,-13148.0,315.01,20.0,645,2.5522787289999997
44.0,-12648.0,316.18,20.5,645,2.5637525095
45.0,-12148.0,329.19,21.0,645,2.691337026
46.0,-11648.0,327.59,21.5,645,2.675646386
47.0,-11148.0,336.35,22.0,645,2.76155264
48.0,-10648.0,345.89,22.5,645,2.855108081
49.0,-10148.0,355.0,23.0,645,2.9444466625
50.0,-9648.0,364.46,23.5,645,3.0372175715
51.0,-9148.0,370.07,24.0,645,3.092232878
52.0,-8648.0,380.39,24.5,645,3.193437506
53.0,-8148.0,381.26,25.0,645,3.2019692914999998
54.0,-7648.0,381.8,25.5,645,3.2072648825
55.0,-7148.0,384.11,26.0,645,3.2299182440000003
56.0,-6648.0,385.89,26.5,645,3.247374081
57.0,-6148.0,391.32,27.0,645,3.3006241904999998
58.0,-5648.0,402.61,27.5,645,3.4113412690000002
59.0,-5148.0,406.7,28.0,645,3.4514504675
60.0,-4648.0,411.97,28.5,645,3.503131513
61.0,-4148.0,417.84,29.0,645,3.5606965484999997
62.0,-3648.0,427.54,29.5,645,3.6558210535
63.0,-3148.0,435.96,30.0,645,3.7383930465
64.0,-2648.0,443.7,30.5,645,3.8142965175000003
65.0,-2148.0,451.96,31.0,645,3.8952994464999997
66.0,-1648.0,456.38,31.5,645,3.9386448394999998
67.0,-1148.0,453.67,32.0,645,3.9120688180000003
68.0,-648.0,460.41,32.5,645,3.9781656390000006
69.0,-148.0,474.54,33.0,645,4.1167336035
70.0,352.0,478.42,33.5,645,4.1547834055
71.0,852.0,482.95,34.0,645,4.199207530000001
72.0,1352.0,492.3,34.5,645,4.2908997074999995
73.0,1852.0,501.91,35.0,645,4.385141614
74.0,2352.0,508.55,35.5,645,4.45025777
75.0,2852.0,514.75,36.0,645,4.5110589999999995
76.0,3352.0,520.49,36.5,645,4.567349171
77.0,3852.0,523.99,37.0,645,4.601672446
78.0,4352.0,519.21,37.5,645,4.554796659000001
79.0,4852.0,504.94,38.0,645,4.4148557635
80.0,5352.0,526.55,38.5,645,4.62677747
81.0,5852.0,540.15,39.0,645,4.760147910000001
82.0,6352.0,538.9,39.5,645,4.7478895975
83.0,6852.0,557.55,40.0,645,4.93078362
84.0,7352.0,567.88,40.5,645,5.032086314500001
85.0,7852.0,569.6,41.0,645,5.048953752500001
86.0,8352.0,586.49,41.5,645,5.214588071
87.0,8852.0,579.96,42.0,645,5.150550646500001
88.0,9352.0,587.42,42.5,645,5.2237082555
89.0,9852.0,599.68,43.0,645,5.3439377845
