Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-13860.0,-60.05,0.0,905,0.0
3.0,-13360.0,-59.56,0.5,905,0.004805258499999909
4.0,-12860.0,-50.41,1.0,905,0.09453610600000001
5.0,-12360.0,-39.57,1.5,905,0.20084019199999997
6.0,-11860.0,-20.58,2.0,905,0.3870684755
7.0,-11360.0,-6.06,2.5,905,0.5294610335
8.0,-10860.0,6.08,3.0,905,0.6485137645
9.0,-10360.0,23.22,3.5,905,0.8165997455
10.0,-9860.0,44.25,4.0,905,1.022833595
11.0,-9360.0,59.23,4.5,905,1.1697372119999998
12.0,-8860.0,72.87,5.0,905,1.303499918
13.0,-8360.0,88.99,5.5,905,1.461583116
14.0,-7860.0,104.47,6.0,905,1.613390058
15.0,-7360.0,121.67,6.5,905,1.782064438
16.0,-6860.0,137.78,7.0,905,1.9400495695
17.0,-6360.0,159.72,7.5,905,2.1552074704999997
18.0,-5860.0,179.65,8.0,905,2.350654005
19.0,-5360.0,198.75,8.5,905,2.53796102
20.0,-4860.0,210.87,9.0,905,2.656817618
21.0,-4360.0,221.17,9.5,905,2.7578261129999997
22.0,-3860.0,230.91,10.0,905,2.853342884
23.0,-3360.0,246.03,10.5,905,3.001619432
24.0,-2860.0,255.26,11.0,905,3.0921348115
25.0,-2360.0,267.15,11.5,905,3.20873588
26.0,-1860.0,273.29,12.0,905,3.268948711
27.0,-1360.0,284.67,12.5,905,3.3805483880000002
28.0,-860.0,298.9,13.0,905,3.5200970175
29.0,-360.0,312.57,13.5,905,3.654153923
30.0,140.0,325.81,14.0,905,3.783993969
31.0,640.0,341.74,14.5,905,3.9402139035
32.0,1140.0,353.21,15.0,905,4.052696179
33.0,1640.0,367.79,15.5,905,4.1956771360000005
34.0,2140.0,373.99,16.0,905,4.256478366
35.0,2640.0,387.96,16.5,905,4.3934772665
36.0,3140.0,403.66,17.0,905,4.5474416715
37.0,3640.0,420.42,17.5,905,4.7118011255
38.0,4140.0,432.36,18.0,905,4.8288925265
39.0,4640.0,447.02,18.5,905,4.9726580154999995
40.0,5140.0,459.87,19.0,905,5.098673468
41.0,5640.0,473.16,19.5,905,5.2290038465
42.0,6140.0,487.28,20.0,905,5.3674737445
43.0,6640.0,496.98,20.5,905,5.4625982495
44.0,7140.0,508.53,21.0,905,5.575865057
45.0,7640.0,523.89,21.5,905,5.726495201
46.0,8140.0,533.87,22.0,905,5.824365568
47.0,8640.0,550.33,22.5,905,5.985783027
48.0,9140.0,564.51,23.0,905,6.124841324
49.0,9640.0,579.8,23.5,905,6.2747850025
50.0,10140.0,590.93,24.0,905,6.3839330169999995
51.0,10640.0,598.65,24.5,905,6.4596403549999994
52.0,11140.0,612.98,25.0,905,6.600169649500001
53.0,11640.0,627.11,25.5,905,6.738737614000001
54.0,12140.0,641.01,26.0,905,6.875050049
55.0,12640.0,653.37,26.5,905,6.996260243
56.0,13140.0,667.42,27.0,905,7.1340436755
57.0,13640.0,682.03,27.5,905,7.277318832
58.0,14140.0,697.61,28.0,905,7.430106439
59.0,14640.0,715.49,28.5,905,7.605449341
60.0,15140.0,722.6,29.0,905,7.6751746225
61.0,15640.0,734.34,29.5,905,7.7903046935
62.0,16140.0,741.35,30.0,905,7.8590493100000005
63.0,16640.0,748.94,30.5,905,7.9334817835
64.0,17140.0,755.21,31.0,905,7.994969479000001
65.0,17640.0,769.77,31.5,905,8.137754303
66.0,18140.0,784.78,32.0,905,8.2849521195
67.0,18640.0,801.58,32.5,905,8.4497038395
68.0,19140.0,813.6,33.0,905,8.5675797725
69.0,19640.0,831.99,33.5,905,8.747924066
70.0,20140.0,856.55,34.0,905,8.98877539
71.0,20640.0,869.3,34.5,905,9.1138101775
72.0,21140.0,881.26,35.0,905,9.231097711499999
73.0,21640.0,894.3,35.5,905,9.3589764275
74.0,22140.0,910.8,36.0,905,9.520786152500001
75.0,22640.0,912.36,36.5,905,9.536084526500002
76.0,23140.0,918.7,37.0,905,9.5982586875
77.0,23640.0,930.17,37.5,905,9.710740963
78.0,24140.0,940.55,38.0,905,9.812533989999999
79.0,24640.0,950.96,38.5,905,9.914621216499999
80.0,25140.0,973.05,39.0,905,10.131250115
81.0,25640.0,975.32,39.5,905,10.1535112105
82.0,26140.0,988.1,40.0,905,10.2788401975
83.0,26640.0,996.61,40.5,905,10.362294789
84.0,27140.0,1005.98,41.0,905,10.4541830995
