Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-18108.0,-15.81,0.0,670,0.0
3.0,-17608.0,-10.96,0.5,670,0.0475622525
4.0,-17108.0,0.16,1.0,670,0.15661220050000002
5.0,-16608.0,14.36,1.5,670,0.2958666305
6.0,-16108.0,30.46,2.0,670,0.4537536955
7.0,-15608.0,48.54,2.5,670,0.6310579275
8.0,-15108.0,68.71,3.0,670,0.828858058
9.0,-14608.0,88.61,3.5,670,1.024010393
10.0,-14108.0,107.38,4.0,670,1.2080812135
11.0,-13608.0,130.98,4.5,670,1.4395181535
12.0,-13108.0,153.39,5.0,670,1.65928518
13.0,-12608.0,174.58,5.5,670,1.8670880935
14.0,-12108.0,195.0,6.0,670,2.0673398865
15.0,-11608.0,218.11,6.5,670,2.293971568
16.0,-11108.0,239.09,7.0,670,2.499715085
17.0,-10608.0,261.22,7.5,670,2.7167362495000003
18.0,-10108.0,282.36,8.0,670,2.9240488305000003
19.0,-9608.0,307.24,8.5,670,3.1680382825000004
20.0,-9108.0,328.36,9.0,670,3.3751547305000003
21.0,-8608.0,351.73,9.5,670,3.604336141
22.0,-8108.0,375.57,10.0,670,3.838126677
23.0,-7608.0,396.2,10.5,670,4.0404378665
24.0,-7108.0,421.17,11.0,670,4.285309917
25.0,-6608.0,443.22,11.5,670,4.5015465495
26.0,-6108.0,467.67,12.0,670,4.741319142
27.0,-5608.0,488.78,12.5,670,4.948337523499999
28.0,-5108.0,512.87,13.0,670,5.184579722
29.0,-4608.0,534.55,13.5,670,5.397187893999999
30.0,-4108.0,558.8,14.0,670,5.634999156499999
31.0,-3608.0,581.28,14.5,670,5.855452648499999
32.0,-3108.0,601.88,15.0,670,6.0574696385
33.0,-2608.0,628.65,15.5,670,6.319993659
34.0,-2108.0,649.02,16.0,670,6.5197551195
35.0,-1608.0,674.57,16.5,670,6.7703150270000005
36.0,-1108.0,695.18,17.0,670,6.972430083499999
37.0,-608.0,722.21,17.5,670,7.237503833
38.0,-108.0,745.8,18.0,670,7.468842706499999
39.0,392.0,769.64,18.5,670,7.7026332425
40.0,892.0,764.66,19.0,670,7.6537961254999995
41.0,1392.0,783.45,19.5,670,7.838063079
42.0,1892.0,800.89,20.0,670,8.009091055
43.0,2392.0,824.67,20.5,670,8.242293192
44.0,2892.0,849.72,21.0,670,8.4879497745
45.0,3392.0,875.1,21.5,670,8.7368425515
46.0,3892.0,894.04,22.0,670,8.922580502499999
47.0,4392.0,917.32,22.5,670,9.150879314500001
48.0,4892.0,940.13,23.0,670,9.374569001
49.0,5392.0,964.55,23.5,670,9.614047394
50.0,5892.0,988.95,24.0,670,9.853329654
51.0,6392.0,1012.96,24.5,670,10.0887873205
