Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,24640.0,-19.56,0.0,760,0.0
3.0,25140.0,-20.51,0.5,760,-0.009316317500000032
4.0,25640.0,-19.45,1.0,760,0.0010787314999999853
5.0,26140.0,-20.54,1.5,760,-0.009610517000000013
6.0,26640.0,-16.7,2.0,760,0.02804701899999998
7.0,27140.0,-10.63,2.5,760,0.08757338449999996
8.0,27640.0,-7.89,3.0,760,0.11444360549999998
9.0,28140.0,-3.74,3.5,760,0.15514120299999998
10.0,28640.0,-0.79,4.0,760,0.18407082049999998
11.0,29140.0,0.99,4.5,760,0.20152665749999998
12.0,29640.0,4.68,5.0,760,0.23771319599999996
13.0,30140.0,10.9,5.5,760,0.298710559
14.0,30640.0,10.27,6.0,760,0.29253236949999994
15.0,31140.0,16.9,6.5,760,0.35755045899999993
16.0,31640.0,19.56,7.0,760,0.38363614799999995
17.0,32140.0,23.72,7.5,760,0.42443181199999996
18.0,32640.0,23.63,8.0,760,0.42354921349999997
19.0,-32396.0,32.58,8.5,760,0.5113187309999999
20.0,-31896.0,33.43,9.0,760,0.5196543834999999
21.0,-31396.0,42.83,9.5,760,0.6118368934999999
22.0,-30896.0,54.39,10.0,760,0.7252017675
23.0,-30396.0,63.82,10.5,760,0.817678477
24.0,-29896.0,52.14,11.0,760,0.703136805
25.0,-29396.0,59.37,11.5,760,0.7740388844999999
26.0,-28896.0,63.05,12.0,760,0.8101273564999999
27.0,-28396.0,65.4,12.5,760,0.8331729840000001
28.0,-27896.0,65.42,13.0,760,0.8333691169999999
29.0,-27396.0,74.24,13.5,760,0.9198637699999999
30.0,-26896.0,82.04,14.0,760,0.99635564
31.0,-26396.0,88.06,14.5,760,1.0553916730000001
32.0,-25896.0,87.05,15.0,760,1.0454869565
33.0,-25396.0,83.11,15.5,760,1.0068487555
34.0,-24896.0,79.73,16.0,760,0.9737022785
35.0,-24396.0,80.08,16.5,760,0.9771346059999999
36.0,-23896.0,80.31,17.0,760,0.9793901355
37.0,-23396.0,73.61,17.5,760,0.9136855804999999
38.0,-22896.0,90.1,18.0,760,1.075397239
39.0,-22396.0,90.2,18.5,760,1.076377904
40.0,-21896.0,97.23,19.0,760,1.1453186535
41.0,-21396.0,103.64,19.5,760,1.20817928
42.0,-20896.0,110.23,20.0,760,1.2728051035
43.0,-20396.0,115.92,20.5,760,1.328604942
44.0,-19896.0,121.18,21.0,760,1.380187921
45.0,-19396.0,124.79,21.5,760,1.4155899275000001
46.0,-18896.0,130.24,22.0,760,1.46903617
47.0,-18396.0,132.87,22.5,760,1.4948276595
48.0,-17896.0,141.1,23.0,760,1.5755363889999998
49.0,-17396.0,145.54,23.5,760,1.6190779149999999
50.0,-16896.0,149.82,24.0,760,1.6610503769999998
51.0,-16396.0,153.05,24.5,760,1.6927258565
52.0,-15896.0,158.58,25.0,760,1.746956631
53.0,-15396.0,163.45,25.5,760,1.7947150164999999
54.0,-14896.0,170.63,26.0,760,1.8651267635
55.0,-14396.0,176.01,26.5,760,1.9178865404999998
56.0,-13896.0,179.84,27.0,760,1.95544601
57.0,-13396.0,184.79,27.5,760,2.0039889275
58.0,-12896.0,188.45,28.0,760,2.0398812665
59.0,-12396.0,193.13,28.5,760,2.0857763885000002
60.0,-11896.0,195.06,29.0,760,2.104703223
61.0,-11396.0,198.82,29.5,760,2.141576227
62.0,-10896.0,203.5,30.0,760,2.187471349
63.0,-10396.0,209.16,30.5,760,2.242976988
64.0,-9896.0,196.49,31.0,760,2.1187267325000003
65.0,-9396.0,202.12,31.5,760,2.173938172
66.0,-8896.0,211.03,32.0,760,2.2613154235
67.0,-8396.0,214.83,32.5,760,2.2985806935
68.0,-7896.0,224.6,33.0,760,2.394391664
69.0,-7396.0,229.43,33.5,760,2.4417577835
70.0,-6896.0,235.39,34.0,760,2.5002054174999997
71.0,-6396.0,240.63,34.5,760,2.5515922635
72.0,-5896.0,245.82,35.0,760,2.602488777
73.0,-5396.0,257.66,35.5,760,2.718599513
74.0,-4896.0,268.3,36.0,760,2.822942269
75.0,-4396.0,276.59,36.5,760,2.9042393974999996
76.0,-3896.0,282.23,37.0,760,2.9595489035
77.0,-3396.0,282.91,37.5,760,2.9662174255
78.0,-2896.0,286.67,38.0,760,3.0030904295000003
79.0,-2396.0,298.57,38.5,760,3.1197895645
80.0,-1896.0,301.03,39.0,760,3.1439139234999995
81.0,-1396.0,305.31,39.5,760,3.1858863855
82.0,-896.0,305.06,40.0,760,3.183434723
83.0,-396.0,326.16,40.5,760,3.390355038
84.0,104.0,320.94,41.0,760,3.339164325
85.0,604.0,331.07,41.5,760,3.4385056895
86.0,1104.0,340.65,42.0,760,3.5324533965
87.0,1604.0,347.49,42.5,760,3.5995308825
88.0,2104.0,356.32,43.0,760,3.686123602
89.0,2604.0,360.51,43.5,760,3.7272134654999998
