Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,3604.0,-17.27,0.0,905,0.0
3.0,4104.0,-13.84,0.5,905,0.0336368095
4.0,4604.0,-13.73,1.0,905,0.03471554099999999
5.0,5104.0,-12.53,1.5,905,0.046483521
6.0,5604.0,-9.15,2.0,905,0.079629998
7.0,6104.0,-10.5,2.5,905,0.0663910205
8.0,6604.0,-7.97,3.0,905,0.091201845
9.0,7104.0,-6.33,3.5,905,0.107284751
10.0,7604.0,-7.48,4.0,905,0.0960071035
11.0,8104.0,-4.45,4.5,905,0.12572125299999998
12.0,8604.0,-0.12,5.0,905,0.1681840475
13.0,9104.0,-1.75,5.5,905,0.152199208
14.0,9604.0,-0.9,6.0,905,0.1605348605
15.0,10104.0,-0.42,6.5,905,0.1652420525
16.0,10604.0,-6.44,7.0,905,0.10620601949999998
17.0,11104.0,-1.7,7.5,905,0.1526895405
18.0,11604.0,-0.57,8.0,905,0.163771055
19.0,12104.0,1.02,8.5,905,0.17936362849999998
20.0,12604.0,5.67,9.0,905,0.224964551
21.0,13104.0,1.29,9.5,905,0.182011424
22.0,13604.0,5.13,10.0,905,0.21966896
23.0,14104.0,6.33,10.5,905,0.23143693999999998
24.0,14604.0,6.0,11.0,905,0.2282007455
25.0,15104.0,7.88,11.5,905,0.2466372475
26.0,15604.0,9.43,12.0,905,0.261837555
27.0,16104.0,9.18,12.5,905,0.2593858925
28.0,16604.0,10.29,13.0,905,0.270271274
29.0,17104.0,13.88,13.5,905,0.3054771475
30.0,17604.0,14.21,14.0,905,0.308713342
31.0,18104.0,13.95,14.5,905,0.306163613
32.0,18604.0,15.39,15.0,905,0.320285189
33.0,19104.0,18.52,15.5,905,0.3509800035
34.0,19604.0,20.85,16.0,905,0.373829498
35.0,20104.0,20.63,16.5,905,0.371672035
36.0,20604.0,20.55,17.0,905,0.370887503
37.0,21104.0,21.99,17.5,905,0.385009079
38.0,21604.0,28.63,18.0,905,0.450125235
39.0,22104.0,26.56,18.5,905,0.4298254695
40.0,22604.0,26.99,19.0,905,0.43404232899999995
41.0,23104.0,27.56,19.5,905,0.43963211950000003
42.0,23604.0,27.09,20.0,905,0.435022994
43.0,24104.0,28.93,20.5,905,0.45306723000000004
44.0,24604.0,32.05,21.0,905,0.48366397799999994
45.0,25104.0,29.94,21.5,905,0.46297194650000006
46.0,25604.0,34.49,22.0,905,0.507592204
47.0,26104.0,29.47,22.5,905,0.45836282100000003
48.0,26604.0,30.85,23.0,905,0.47189599800000004
49.0,27104.0,31.16,23.5,905,0.47493605949999995
50.0,27604.0,35.6,24.0,905,0.5184775855
51.0,28104.0,38.68,24.5,905,0.5486820675
52.0,28604.0,39.55,25.0,905,0.5572138529999999
53.0,29104.0,41.6,25.5,905,0.5773174855000001
54.0,29604.0,43.27,26.0,905,0.593694591
55.0,30104.0,45.58,26.5,905,0.6163479525
56.0,30604.0,45.59,27.0,905,0.6164460190000001
57.0,31104.0,46.35,27.5,905,0.623899073
58.0,31604.0,43.74,28.0,905,0.5983037165
59.0,32104.0,47.43,28.5,905,0.634490255
60.0,32604.0,50.37,29.0,905,0.663321806
61.0,-32432.0,52.41,29.5,905,0.6833273719999999
62.0,-31932.0,52.73,30.0,905,0.6864655
63.0,-31432.0,54.65,30.5,905,0.705294268
64.0,-30932.0,56.55,31.0,905,0.723926903
65.0,-30432.0,58.54,31.5,905,0.7434421365
66.0,-29932.0,60.84,32.0,905,0.7659974315
67.0,-29432.0,65.76,32.5,905,0.8142461495000001
68.0,-28932.0,54.39,33.0,905,0.702744539
69.0,-28432.0,58.06,33.5,905,0.7387349445
70.0,-27932.0,62.76,34.0,905,0.7848261995
71.0,-27432.0,68.5,34.5,905,0.8411163705
72.0,-26932.0,70.78,35.0,905,0.8634755325
73.0,-26432.0,71.79,35.5,905,0.873380249
74.0,-25932.0,71.72,36.0,905,0.8726937834999999
75.0,-25432.0,78.02,36.5,905,0.9344756784999999
76.0,-24932.0,78.84,37.0,905,0.9425171315
77.0,-24432.0,77.03,37.5,905,0.924767095
78.0,-23932.0,78.4,38.0,905,0.9382022055
79.0,-23432.0,77.36,38.5,905,0.9280032895
80.0,-22932.0,82.01,39.0,905,0.973604212
81.0,-22432.0,86.23,39.5,905,1.014988275
82.0,-21932.0,83.56,40.0,905,0.9888045195
83.0,-21432.0,89.7,40.5,905,1.0490173505
84.0,-20932.0,92.09,41.0,905,1.0724552440000001
85.0,-20432.0,94.96,41.5,905,1.1006003295
86.0,-19932.0,80.98,42.0,905,0.9635033625
87.0,-19432.0,90.25,42.5,905,1.054411008
88.0,-18932.0,93.87,43.0,905,1.0899110810000001
89.0,-18432.0,97.39,43.5,905,1.124430489
