Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,4532.0,-9.84,0.0,725,0.0
3.0,5032.0,-10.13,0.5,725,-0.002843928500000009
4.0,5532.0,-9.92,1.0,725,-0.0007845319999999906
5.0,6032.0,-11.16,1.5,725,-0.01294477799999999
6.0,6532.0,-10.55,2.0,725,-0.006962721500000005
7.0,7032.0,-10.38,2.5,725,-0.005295591000000002
8.0,7532.0,-2.16,3.0,725,0.07531507200000001
9.0,8032.0,5.84,3.5,725,0.153768272
10.0,8532.0,13.82,4.0,725,0.232025339
11.0,9032.0,16.36,4.5,725,0.25693423
12.0,9532.0,21.0,5.0,725,0.302437086
13.0,10032.0,6.73,5.5,725,0.16249619050000003
14.0,10532.0,20.35,6.0,725,0.29606276350000005
15.0,11032.0,24.23,6.5,725,0.3341125655
16.0,11532.0,35.04,7.0,725,0.440122452
17.0,12032.0,41.18,7.5,725,0.5003352830000001
18.0,12532.0,46.28,8.0,725,0.550349198
19.0,13032.0,42.5,8.5,725,0.513280061
20.0,13532.0,55.2,9.0,725,0.6378245160000001
21.0,14032.0,55.2,9.5,725,0.6378245160000001
22.0,14532.0,42.87,10.0,725,0.5169085215
23.0,15032.0,51.17,10.5,725,0.5983037165
24.0,15532.0,61.91,11.0,725,0.7036271375
25.0,16032.0,63.42,11.5,725,0.7184351790000001
26.0,16532.0,73.0,12.0,725,0.8123828860000001
27.0,17032.0,82.85,12.5,725,0.9089783885
28.0,17532.0,82.19,13.0,725,0.9025059995
29.0,18032.0,90.6,13.5,725,0.984979926
30.0,18532.0,97.11,14.0,725,1.0488212175
31.0,19032.0,103.26,14.5,725,1.109132115
32.0,19532.0,115.55,15.0,725,1.2296558435
33.0,20032.0,125.14,15.5,725,1.323701617
34.0,20532.0,136.72,16.0,725,1.437262624
35.0,21032.0,143.03,16.5,725,1.4991425855
36.0,21532.0,147.86,17.0,725,1.5465087050000002
37.0,22032.0,150.06,17.5,725,1.568083335
38.0,22532.0,167.13,18.0,725,1.7354828505
39.0,23032.0,157.65,18.5,725,1.6425158085
40.0,23532.0,140.92,19.0,725,1.478450554
41.0,24032.0,168.03,19.5,725,1.7443088355
42.0,24532.0,179.27,20.0,725,1.8545355815
43.0,25032.0,206.67,20.5,725,2.1232377915
44.0,25532.0,200.58,21.0,725,2.063515293
45.0,26032.0,216.02,21.5,725,2.214929969
46.0,26532.0,220.25,22.0,725,2.2564120985
47.0,27032.0,235.15,22.5,725,2.4025311835
48.0,27532.0,230.05,23.0,725,2.3525172685
49.0,28032.0,230.2,23.5,725,2.353988266
50.0,28532.0,245.52,24.0,725,2.504226144
51.0,29032.0,252.3,24.5,725,2.570715231
52.0,29532.0,258.01,25.0,725,2.6267112024999997
53.0,30032.0,264.12,25.5,725,2.686629834
54.0,30532.0,269.32,26.0,725,2.737624414
55.0,31032.0,280.52,26.5,725,2.847458894
56.0,31532.0,279.07,27.0,725,2.8332392514999998
57.0,32032.0,290.08,27.5,725,2.941210468
58.0,32532.0,295.66,28.0,725,2.995931575
59.0,-32504.0,296.47,28.5,725,3.0038749615
60.0,-32004.0,300.46,29.0,725,3.043003495
61.0,-31504.0,321.43,29.5,725,3.2486489455
62.0,-31004.0,328.32,30.0,725,3.316216764
63.0,-30504.0,334.94,30.5,725,3.381136787
64.0,-30004.0,337.4,31.0,725,3.405261146
65.0,-29504.0,344.18,31.5,725,3.471750233
66.0,-29004.0,352.87,32.0,725,3.5569700215
67.0,-28504.0,358.78,32.5,725,3.614927323
68.0,-28004.0,365.73,33.0,725,3.6830835405
69.0,-27504.0,379.71,33.5,725,3.8201805075
70.0,-27004.0,382.05,34.0,725,3.8431280685
71.0,-26504.0,387.37,34.5,725,3.8952994465
72.0,-26004.0,395.73,35.0,725,3.9772830405
73.0,-25504.0,402.8,35.5,725,4.046616056
74.0,-25004.0,410.55,36.0,725,4.1226175935
75.0,-24504.0,416.73,36.5,725,4.1832226905
76.0,-24004.0,418.4,37.0,725,4.199599795999999
77.0,-23504.0,424.46,37.5,725,4.259028095
78.0,-23004.0,432.22,38.0,725,4.335127699
79.0,-22504.0,442.29,38.5,725,4.4338806645
80.0,-22004.0,451.62,39.0,725,4.525376709
81.0,-21504.0,453.25,39.5,725,4.5413615485
82.0,-21004.0,457.4,40.0,725,4.582059146
83.0,-20504.0,457.11,40.5,725,4.5792152175
84.0,-20004.0,463.24,41.0,725,4.6393299820000005
85.0,-19504.0,485.46,41.5,725,4.857233744999999
86.0,-19004.0,484.81,42.0,725,4.8508594225
87.0,-18504.0,493.55,42.5,725,4.9365695435
88.0,-18004.0,469.12,43.0,725,4.696993084
89.0,-17504.0,496.59,43.5,725,4.9663817595
