17.00000000,-518.00000000,713.00000000
20.48086929,-510.22601318,720.54180908
24.35280991,-501.36212158,729.05267334
26.06505585,-497.35247803,732.86682129
28.90985870,-490.59692383,739.25659180
29.63601303,-488.81604004,740.91931152
31.85293961,-483.27709961,746.05285645
33.02700806,-480.31024170,748.79040527
34.72364807,-475.95977783,752.78173828
35.00384140,-475.19763184,753.46545410
36.28759766,-471.58367920,756.66662598
37.10776520,-469.24810791,758.72674561
38.55790710,-465.07690430,762.39270020
38.98071289,-463.83715820,763.47473145
40.16138458,-460.29425049,766.54193115
40.75057983,-458.49728394,768.08880615
41.53388977,-456.05020142,770.17797852
41.61610413,-455.74969482,770.42175293
42.10229492,-453.78054810,771.97143555
42.43680954,-452.39324951,773.05596924
43.06567764,-449.73800659,775.12121582
43.27019119,-448.84939575,775.80700684
43.91384888,-445.97546387,778.00860596
44.26104355,-444.40072632,779.20996094
44.77470398,-442.02551270,781.01281738
44.86778641,-441.56433105,781.35681152
45.24703217,-439.51580811,782.85363770
45.47901154,-438.22113037,783.79260254
45.87305069,-435.95394897,785.42565918
45.97881317,-435.30535889,785.88653564
46.24284363,-433.53686523,787.12084961
46.36339569,-432.66964722,787.71807861
46.50120544,-431.54730225,788.47436523
46.49877930,-431.45251465,788.52539063
46.30570221,-430.29339600,789.06628418
46.14263535,-429.39465332,789.47888184
45.79216385,-427.55789185,790.31335449
45.65482330,-426.88226318,790.61596680
45.15073776,-424.51531982,791.66461182
44.85600281,-423.16210938,792.26080322
44.37763977,-421.01831055,793.19946289
44.26234818,-420.53399658,793.40783691
43.63478088,-418.03198242,794.46801758
43.21215820,-416.37170410,795.16839600
42.43097687,-413.33947754,796.44274902
42.18401718,-412.40069580,796.83465576
41.42855835,-409.59164429,797.99902344
41.02798080,-408.12268066,798.60510254
40.44818878,-406.03512573,799.46105957
40.35179901,-405.71475220,799.58868408
39.62794495,-403.46960449,800.45812988
39.10389328,-401.86557007,801.07574463
38.08089447,-398.76388550,802.26513672
37.72809601,-397.70935059,802.66699219
36.55589294,-394.24945068,803.97802734
35.90394974,-392.33837891,804.69989014
34.90300369,-389.42797852,805.79516602
34.69699478,-388.84442139,806.01208496
33.72177124,-386.15716553,806.99731445
33.09187317,-384.43737793,807.62487793
31.96744728,-381.39193726,808.73168945
31.63354874,-380.50134277,809.05273438
30.68037796,-378.00540161,809.94372559
30.19727135,-376.75659180,810.38629150
29.54009247,-375.08984375,810.97070313
29.45990372,-374.91003418,811.02905273
28.69768333,-372.80212402,811.59240723
28.12454224,-371.17517090,812.01702881
26.97628784,-367.85989380,812.86901855
26.56521034,-366.64517212,813.17462158
25.15566254,-362.40222168,814.22436523
24.35855484,-359.98010254,814.81848145
23.11107635,-356.14938354,815.74926758
22.83891678,-355.28802490,815.95300293
21.47567558,-350.85598755,816.97570801
20.57934380,-347.91848755,817.64868164
18.95481110,-342.55877686,818.86926270
18.45868492,-340.90228271,819.24243164
16.99621964,-335.95483398,820.34399414
16.23880196,-333.37066650,820.91503906
15.17654324,-329.70422363,821.71679688
15.02345276,-329.14569092,821.83300781
14.01521683,-325.25866699,822.60327148
13.30410480,-322.48544312,823.14727783
11.94196606,-317.12832642,824.19030762
11.48553085,-315.30975342,824.54040527
10.00763035,-309.35131836,825.67535400
9.19729328,-306.06262207,826.29815674
7.97406960,-301.05883789,827.23919678
7.73592949,-300.05856323,827.42297363
6.67477322,-295.46704102,828.24505615
6.00335026,-292.53173828,828.76593018
4.82643223,-287.33886719,829.67999268
4.48906708,-285.82318115,829.94262695
3.56682563,-281.58499146,830.66271973
3.11369848,-279.46795654,831.01733398
2.52551460,-276.64941406,831.47924805
2.47448444,-276.35052490,831.52050781
2.08063173,-273.54248047,831.80383301
1.79407382,-271.43444824,832.00537109
1.23273289,-267.21575928,832.39379883
1.03814173,-265.70779419,832.52526855
0.38869262,-260.54345703,832.95458984
0.02661332,-257.62484741,833.19128418
-0.53086877,-253.06054688,833.55053711
-0.64663130,-252.06687927,833.62182617
-1.19961143,-247.09931946,833.94689941
-1.55783200,-243.83508301,834.15429688
-2.19892049,-237.92187500,834.52032471
-2.39020395,-236.11763000,834.62670898
-2.93932581,-230.80447388,834.92260742
-3.21871758,-228.05456543,835.06994629
-3.60090208,-224.20138550,835.26495361
-3.64909697,-223.64855957,835.28479004
-3.91873455,-220.02496338,835.35827637
-4.10165787,-217.47186279,835.40136719
-4.44176388,-212.58506775,835.47155762
-4.55036020,-210.94949341,835.48864746
-4.88596439,-205.65948486,835.52478027
-5.06502867,-202.76074219,835.53857422
-5.32630587,-198.38827515,835.54870605
-5.37119341,-197.53918457,835.54357910
-5.54050350,-193.76675415,835.48352051
-5.64073896,-191.38230896,835.43731689
-5.80554771,-187.20663452,835.34326172
-5.84657669,-186.01193237,835.30883789
-5.93705797,-182.75381470,835.18872070
-5.97358513,-181.15585327,835.12023926
-6.00485945,-179.08744812,835.01202393
-5.99513912,-178.91249084,834.98767090
-5.90036154,-177.37455750,834.72717285
-5.82884312,-176.23129272,834.52807617
-5.68522739,-173.95834351,834.12512207
-5.63364601,-173.15336609,833.97875977
-5.45631218,-170.41754150,833.47131348
-5.35589314,-168.87753296,833.18261719
-5.19849586,-166.47999573,832.72790527
-5.16400337,-165.96496582,832.62683105
-4.99052811,-163.42208862,832.11169434
-4.87632751,-161.75749207,831.77111816
-4.66913414,-158.75173950,831.15136719
-4.60574007,-157.83998108,830.96069336
-4.41848326,-155.17251587,830.39367676
-4.32137156,-153.79788208,830.09838867
-4.18492222,-151.88322449,829.68115234
-4.16507721,-151.61672974,829.61877441
-4.03312922,-149.92718506,829.19250488
-3.93987608,-148.74548340,828.88952637
-3.76098013,-146.49606323,828.30578613
-3.70089388,-145.74966431,828.10839844
-3.50591993,-143.35487366,827.46417236
-3.39888549,-142.04859924,827.10937500
-3.23707819,-140.08912659,826.57080078
-3.20542049,-139.71585083,826.46405029
-3.06355047,-138.09465027,825.97827148
-2.97360468,-137.07832336,825.66857910
-2.81565642,-135.31178284,825.12231445
-2.77021790,-134.81393433,824.96374512
-2.64543629,-133.48269653,824.52307129
-2.58391929,-132.83947754,824.30401611
-2.50364470,-132.02671814,824.01440430
-2.49635458,-131.97325134,823.98522949
-2.53162813,-131.20774841,823.76916504
-2.56915259,-130.60505676,823.61315918
-2.65896034,-129.36160278,823.30908203
-2.69841385,-128.89846802,823.20458984
-2.85409617,-127.26023102,822.85791016
-2.94808435,-126.31915283,822.66528320
-3.10569596,-124.82047272,822.37011719
-3.14680338,-124.47696686,822.30957031
-3.38351917,-122.68052673,822.02465820
-3.54531097,-121.48421478,821.84094238
-3.84790134,-119.29298401,821.51336670
-3.94547248,-118.61109924,821.41638184
-4.24999237,-116.55941772,821.14025879
-4.41343784,-115.48273468,821.00054932
-4.65373707,-113.94546509,820.81115723
-4.69626188,-113.70449829,820.78857422
-5.03110027,-111.98265076,820.67114258
-5.27557945,-110.74775696,820.59320068
-5.75567245,-108.35330200,820.45080566
-5.92270088,-107.53579712,820.40673828
-6.48189783,-104.84356689,820.27465820
-6.79418087,-103.35343933,820.20556641
-7.27592754,-101.07860565,820.10736084
-7.37656975,-100.61886597,820.09228516
-7.86024570,-98.48358154,820.04553223
-8.17418194,-97.11308289,820.02050781
-8.73696232,-94.68003082,819.98400879
-8.90540886,-93.96505737,819.97766113
-9.39073849,-91.94940186,819.97503662
-9.63828945,-90.93666077,819.97906494
-9.97812843,-89.57652283,819.99511719
-10.02186871,-89.42343903,820.00476074
-10.40897655,-87.75868225,820.27282715
-10.69704437,-86.48483276,820.49291992
-11.27016068,-83.90343475,820.95843506
-11.47333622,-82.96466064,821.13732910
-12.16441917,-79.70476532,821.78509521
-12.55360222,-77.84934998,822.16143799
-13.15979385,-74.92452240,822.76806641
-13.29020309,-74.27294159,822.91168213
-13.93498135,-70.94744873,823.68298340
-14.35723877,-68.74861145,824.20037842
